,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,8,러블리케이,미,암,3세,52.5,38,문세영,우창구,강경운,,471(-1),4.6,1.5,,"2021년 03월 28일 (일) 제12경주 서울 제 11일 흐림 포화 18% 16:30
혼4등급 1200M 핸디캡 일반 R1~50 연령오픈 암"
1,2,12,빅터문,미,암,3세,55.5,44,송재철,김동균,박정배,1¼,469(-2),2.2,1.2,망사눈,"2021년 03월 28일 (일) 제12경주 서울 제 11일 흐림 포화 18% 16:30
혼4등급 1200M 핸디캡 일반 R1~50 연령오픈 암"
2,3,6,매직페인터,미,암,4세,55,42,김동수,강성오,♠이경희,¾,489(9),3.9,1.5,망사눈,"2021년 03월 28일 (일) 제12경주 서울 제 11일 흐림 포화 18% 16:30
혼4등급 1200M 핸디캡 일반 R1~50 연령오픈 암"
3,4,10,사려니위너,미,암,4세,56,44,임기원,구자흥,♠오영익,4,473(-4),18.8,3.4,"망사눈+,망사-,반가지큰-","2021년 03월 28일 (일) 제12경주 서울 제 11일 흐림 포화 18% 16:30
혼4등급 1200M 핸디캡 일반 R1~50 연령오픈 암"
4,5,2,그린와트,미,암,4세,52,36,김옥성,홍대유,김재영b,1¾,500(-5),36.4,4.6,망사눈,"2021년 03월 28일 (일) 제12경주 서울 제 11일 흐림 포화 18% 16:30
혼4등급 1200M 핸디캡 일반 R1~50 연령오픈 암"
5,6,13,라이오넷,미,암,3세,52.5,38,먼로,서인석,최상기,¾,508(14),16.7,3.7,"계란형큰,망사눈-","2021년 03월 28일 (일) 제12경주 서울 제 11일 흐림 포화 18% 16:30
혼4등급 1200M 핸디캡 일반 R1~50 연령오픈 암"
6,7,1,맥스런,미,암,3세,53.5,40,김용근,이관호,권기연,목,476(-1),28.8,4.5,망사눈,"2021년 03월 28일 (일) 제12경주 서울 제 11일 흐림 포화 18% 16:30
혼4등급 1200M 핸디캡 일반 R1~50 연령오픈 암"
7,8,14,위너템플러,한,암,5세,53,38,유승완,박대흥,♠요시다 가츠미,1,454(2),8.6,2.6,,"2021년 03월 28일 (일) 제12경주 서울 제 11일 흐림 포화 18% 16:30
혼4등급 1200M 핸디캡 일반 R1~50 연령오픈 암"
8,9,9,흥애디,미,암,3세,*52,36,조한별,김대근,♠고광숙,1,505(5),190.7,29.7,망사눈,"2021년 03월 28일 (일) 제12경주 서울 제 11일 흐림 포화 18% 16:30
혼4등급 1200M 핸디캡 일반 R1~50 연령오픈 암"
9,10,11,로드블랙,미,암,4세,52,36,이용호,최용구,♠표종순,1½,545(0),94.9,13.9,망사,"2021년 03월 28일 (일) 제12경주 서울 제 11일 흐림 포화 18% 16:30
혼4등급 1200M 핸디캡 일반 R1~50 연령오픈 암"
10,11,4,판타스틱,미,암,4세,52,36,박태종,박대흥,청수,4,444(2),214.3,30.6,망사눈,"2021년 03월 28일 (일) 제12경주 서울 제 11일 흐림 포화 18% 16:30
혼4등급 1200M 핸디캡 일반 R1~50 연령오픈 암"
11,12,3,어나더초이스,미,암,4세,53,38,조상범,리카디,김중길,½,494(4),231.2,29.3,망사눈,"2021년 03월 28일 (일) 제12경주 서울 제 11일 흐림 포화 18% 16:30
혼4등급 1200M 핸디캡 일반 R1~50 연령오픈 암"
12,13,7,리치모어리치,호,암,4세,53,38,박현우,김동균,서창식,2,441(0),191.7,64.8,,"2021년 03월 28일 (일) 제12경주 서울 제 11일 흐림 포화 18% 16:30
혼4등급 1200M 핸디캡 일반 R1~50 연령오픈 암"
13,14,5,와이헤케천사,뉴,암,4세,52.5,37,우에다,박재우,권태석,½,453(-21),340.6,49.3,,"2021년 03월 28일 (일) 제12경주 서울 제 11일 흐림 포화 18% 16:30
혼4등급 1200M 핸디캡 일반 R1~50 연령오픈 암"
