,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,9,빅트리플,미,거,4세,*52,51,조상범,강환민,이종원,,487(-3),9.5,1.3,"계란형큰, 망사","2021년 03월 14일 (일) 제15경주 서울 제 9일 흐림 건조 4% 18:00
혼3등급 1800M 핸디캡 일반 R1~65 연령오픈"
1,2,2,에코빌,미,수,4세,52,53,다비드,리카디,♠이일형,머리,467(-8),3.2,2.6,"계란형큰, 망사","2021년 03월 14일 (일) 제15경주 서울 제 9일 흐림 건조 4% 18:00
혼3등급 1800M 핸디캡 일반 R1~65 연령오픈"
2,3,11,슈룹,미,암,5세,52,57,조한별,김대근,김경민,1¼,482(2),5.0,1.8,,"2021년 03월 14일 (일) 제15경주 서울 제 9일 흐림 건조 4% 18:00
혼3등급 1800M 핸디캡 일반 R1~65 연령오픈"
3,4,4,패션피플,미,수,5세,54,57,이철경,서인석,♠이일형,6,493(6),44.8,12.1,계란형큰,"2021년 03월 14일 (일) 제15경주 서울 제 9일 흐림 건조 4% 18:00
혼3등급 1800M 핸디캡 일반 R1~65 연령오픈"
4,5,10,케이엔에이스,미,암,5세,*52,51,유승완,박대흥,조경수,¾,476(0),57.5,13.0,,"2021년 03월 14일 (일) 제15경주 서울 제 9일 흐림 건조 4% 18:00
혼3등급 1800M 핸디캡 일반 R1~65 연령오픈"
5,6,1,말리부진저,미,거,6세,57,63,박을운,이신영,♠정영식,1¾,485(-3),4.5,1.9,망사,"2021년 03월 14일 (일) 제15경주 서울 제 9일 흐림 건조 4% 18:00
혼3등급 1800M 핸디캡 일반 R1~65 연령오픈"
6,7,7,판타스틱콤비,미,거,6세,*52,50,박현우,박천서,한영석,2½,469(6),229.4,5.0,혀끈,"2021년 03월 14일 (일) 제15경주 서울 제 9일 흐림 건조 4% 18:00
혼3등급 1800M 핸디캡 일반 R1~65 연령오픈"
7,8,14,우정의향기,미,암,5세,51,51,박태종,곽영효,♠강균호,½,486(1),39.9,6.6,"계란형큰, 망사눈","2021년 03월 14일 (일) 제15경주 서울 제 9일 흐림 건조 4% 18:00
혼3등급 1800M 핸디캡 일반 R1~65 연령오픈"
8,9,12,문학엠파이어,미,수,4세,51,53,(-3)임다빈,정호익,권경자,1½,523(-11),36.1,3.8,,"2021년 03월 14일 (일) 제15경주 서울 제 9일 흐림 건조 4% 18:00
혼3등급 1800M 핸디캡 일반 R1~65 연령오픈"
9,10,3,마이티윙,미,수,5세,53,55,빅투아르,서홍수,♠조병태,4,475(-13),3.6,2.0,,"2021년 03월 14일 (일) 제15경주 서울 제 9일 흐림 건조 4% 18:00
혼3등급 1800M 핸디캡 일반 R1~65 연령오픈"
10,11,8,요리조리,미,암,6세,*52,53,문정균,곽영효,황봉기,2½,499(0),43.3,6.0,"계란형큰, 망사눈","2021년 03월 14일 (일) 제15경주 서울 제 9일 흐림 건조 4% 18:00
혼3등급 1800M 핸디캡 일반 R1~65 연령오픈"
11,12,6,에버더챔프,미,거,5세,58,65,안토니오,배휴준,권택종,1¼,504(6),121.0,28.2,계란형큰,"2021년 03월 14일 (일) 제15경주 서울 제 9일 흐림 건조 4% 18:00
혼3등급 1800M 핸디캡 일반 R1~65 연령오픈"
12,13,13,적벽신화,미,거,6세,58,65,박병윤,조현수,이창모,1¼,487(10),220.2,29.6,"계란형큰, 망사눈","2021년 03월 14일 (일) 제15경주 서울 제 9일 흐림 건조 4% 18:00
혼3등급 1800M 핸디캡 일반 R1~65 연령오픈"
13,,5,캣츠미라클,미,거,5세,57,63,먼로,강성오,김두식,출전제외,449(-7),----,----,"계란형큰, 망사","2021년 03월 14일 (일) 제15경주 서울 제 9일 흐림 건조 4% 18:00
혼3등급 1800M 핸디캡 일반 R1~65 연령오픈"
