,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,11,수리수리마,미,암,4세,*52,54,송재철,강환민,서창식,,478(-5),12.2,9999.9,망사눈,"2021년 02월 05일 (금) 제11경주 서울 제 5일 맑음 다습 10% 15:05
혼3등급 1400M 핸디캡 일반 R1~65 연령오픈"
1,2,7,마이티뉴,뉴,거,4세,54.5,58,안토니오,서홍수,♠조병태,½,492(-1),10.2,2.8,망사,"2021년 02월 05일 (금) 제11경주 서울 제 5일 맑음 다습 10% 15:05
혼3등급 1400M 핸디캡 일반 R1~65 연령오픈"
2,3,6,록의제왕,미,수,4세,52,52,이철경,이신영,♠정영식,1½,487(-2),12.2,9999.9,망사,"2021년 02월 05일 (금) 제11경주 서울 제 5일 맑음 다습 10% 15:05
혼3등급 1400M 핸디캡 일반 R1~65 연령오픈"
3,4,5,뉴문워리어,한,거,4세,52,53,문세영,송문길,최종환,1¼,479(-3),11.1,1.9,망사,"2021년 02월 05일 (금) 제11경주 서울 제 5일 맑음 다습 10% 15:05
혼3등급 1400M 핸디캡 일반 R1~65 연령오픈"
4,5,9,파이트투데이,미,수,5세,57.5,64,다비드,토니,♠한명로,목,494(-3),12.2,1.9,"계란형큰, 망사눈,혀끈-","2021년 02월 05일 (금) 제11경주 서울 제 5일 맑음 다습 10% 15:05
혼3등급 1400M 핸디캡 일반 R1~65 연령오픈"
5,6,2,러닝복스,한,암,5세,55,63,신형철,최봉주,♠오종환,½,462(5),12.2,9999.9,망사눈,"2021년 02월 05일 (금) 제11경주 서울 제 5일 맑음 다습 10% 15:05
혼3등급 1400M 핸디캡 일반 R1~65 연령오픈"
6,7,13,아이언삭스,미,수,4세,55.5,60,먼로,이신영,♠김창식,머리,475(3),8.2,1.9,혀보정큰,"2021년 02월 05일 (금) 제11경주 서울 제 5일 맑음 다습 10% 15:05
혼3등급 1400M 핸디캡 일반 R1~65 연령오픈"
7,8,12,스프링킹,미,거,4세,52,53,우에다,토니,♠(주)디알엠씨티,머리,483(-7),12.2,9999.9,"계란형큰, 망사눈,혀끈+","2021년 02월 05일 (금) 제11경주 서울 제 5일 맑음 다습 10% 15:05
혼3등급 1400M 핸디캡 일반 R1~65 연령오픈"
8,9,4,에모리삭스,미,암,5세,55.5,64,이현종,이관호,♠김창식,½,479(11),12.2,1.9,망사,"2021년 02월 05일 (금) 제11경주 서울 제 5일 맑음 다습 10% 15:05
혼3등급 1400M 핸디캡 일반 R1~65 연령오픈"
9,10,14,풀부스터,미,수,4세,*52,47,조상범,임봉춘,최몽주,2½,471(8),12.2,9999.9,망사,"2021년 02월 05일 (금) 제11경주 서울 제 5일 맑음 다습 10% 15:05
혼3등급 1400M 핸디캡 일반 R1~65 연령오픈"
10,11,1,루킹퍼스트,미,수,4세,53.5,56,박현우,최용구,홍기석,1¼,511(-7),12.2,9999.9,반가지큰,"2021년 02월 05일 (금) 제11경주 서울 제 5일 맑음 다습 10% 15:05
혼3등급 1400M 핸디캡 일반 R1~65 연령오픈"
11,12,8,클린업벨라,미,수,4세,57.5,64,함완식,박재우,씨유네트워크,3,497(4),8.2,1.9,눈가면,"2021년 02월 05일 (금) 제11경주 서울 제 5일 맑음 다습 10% 15:05
혼3등급 1400M 핸디캡 일반 R1~65 연령오픈"
12,13,3,소울리마제스틱,미,암,5세,*52,55,이용호,서인석,김재성b,4,460(-8),12.2,1.9,"계란형큰, 망사눈","2021년 02월 05일 (금) 제11경주 서울 제 5일 맑음 다습 10% 15:05
혼3등급 1400M 핸디캡 일반 R1~65 연령오픈"
13,14,10,올백,한,암,4세,*52,52,이혁,강성오,이긍열,3,472(4),12.2,5.6,"반가지큰, 눈가면","2021년 02월 05일 (금) 제11경주 서울 제 5일 맑음 다습 10% 15:05
혼3등급 1400M 핸디캡 일반 R1~65 연령오픈"
