,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,2,스카이망치,한,거,3세,56,,박을운,이신영,지앤지프로덕션,,466(10),1.3,1.2,계란형큰+,"2021년 05월 15일 (토) 제2경주 서울 제 24일 흐림 양호 6% 12:00
국6등급 1300M 별정A 일반 R0~0 연령오픈"
1,2,4,플라잉인디,한,수,3세,56,,장추열,임채덕,♠김형순,5,481(2),38.9,2.3,"망사눈,Triabit-","2021년 05월 15일 (토) 제2경주 서울 제 24일 흐림 양호 6% 12:00
국6등급 1300M 별정A 일반 R0~0 연령오픈"
2,3,11,비뢰킹,한,거,4세,56,,신형철,배대선,김정두,¾,479(-4),3.9,1.6,망사,"2021년 05월 15일 (토) 제2경주 서울 제 24일 흐림 양호 6% 12:00
국6등급 1300M 별정A 일반 R0~0 연령오픈"
3,4,7,신대로,한,수,4세,56,,조상범,최용건,박정배,2,473(2),9.1,1.3,계란형큰,"2021년 05월 15일 (토) 제2경주 서울 제 24일 흐림 양호 6% 12:00
국6등급 1300M 별정A 일반 R0~0 연령오픈"
4,5,3,메인오브킹,한,수,3세,56,,이현종,이관호,손병현,2,449(9),53.8,4.3,망사눈,"2021년 05월 15일 (토) 제2경주 서울 제 24일 흐림 양호 6% 12:00
국6등급 1300M 별정A 일반 R0~0 연령오픈"
5,6,5,초인스파크,한,수,3세,56,,정정희,안병기,♠박남성,1¼,490(0),95.1,3.2,"계란형큰, 망사눈","2021년 05월 15일 (토) 제2경주 서울 제 24일 흐림 양호 6% 12:00
국6등급 1300M 별정A 일반 R0~0 연령오픈"
6,7,8,울돌목영웅,한,거,3세,56,,박병윤,박천서,이창모,1,432(-1),448.5,57.5,"혀끈, 눈가면","2021년 05월 15일 (토) 제2경주 서울 제 24일 흐림 양호 6% 12:00
국6등급 1300M 별정A 일반 R0~0 연령오픈"
7,8,1,헤리티지,한,수,4세,56,,안토니오,서홍수,♠이혜란,1,485(-12),36.6,3.4,"망사눈+,망사-","2021년 05월 15일 (토) 제2경주 서울 제 24일 흐림 양호 6% 12:00
국6등급 1300M 별정A 일반 R0~0 연령오픈"
8,9,10,천탑,한,암,3세,54,,문정균,최봉주,조금제,2½,471(-3),392.4,31.4,망사눈,"2021년 05월 15일 (토) 제2경주 서울 제 24일 흐림 양호 6% 12:00
국6등급 1300M 별정A 일반 R0~0 연령오픈"
9,10,9,일여하여,한,암,6세,54,,지하주,최상식,제일사료(주),2½,481(7),413.1,10.2,망사눈,"2021년 05월 15일 (토) 제2경주 서울 제 24일 흐림 양호 6% 12:00
국6등급 1300M 별정A 일반 R0~0 연령오픈"
10,11,6,큐피드딕션,한,수,3세,56,,이혁,강환민,♠서순배,2½,506(-7),44.5,10.7,,"2021년 05월 15일 (토) 제2경주 서울 제 24일 흐림 양호 6% 12:00
국6등급 1300M 별정A 일반 R0~0 연령오픈"
