,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,8,라온터프맨,한,수,4세,56.5,62,최범현,박종곤,♠라온산업개발(주),,521(0),2.0,1.7,,"2021년 04월 25일 (일) 제9경주 서울 제 19일 맑음 건조 4% 17:30
국3등급 1800M 핸디캡 일반 R1~65 연령오픈"
1,2,2,장산바다,한,수,4세,53.5,56,안토니오,토니,♠김형란,5,463(2),3.2,2.9,"계란형큰, 망사눈, 혀끈","2021년 04월 25일 (일) 제9경주 서울 제 19일 맑음 건조 4% 17:30
국3등급 1800M 핸디캡 일반 R1~65 연령오픈"
2,3,14,사이먼퀸,한,암,5세,52,57,박태종,우창구,임영수,4,456(13),13.5,1.8,"망사눈, Triabit","2021년 04월 25일 (일) 제9경주 서울 제 19일 맑음 건조 4% 17:30
국3등급 1800M 핸디캡 일반 R1~65 연령오픈"
3,4,13,로열스마티,한,수,5세,57,63,이준철,김대근,신상섭,1½,466(-2),120.1,7.7,망사눈,"2021년 04월 25일 (일) 제9경주 서울 제 19일 맑음 건조 4% 17:30
국3등급 1800M 핸디캡 일반 R1~65 연령오픈"
4,5,5,컴플리트킹덤,한,수,4세,55,59,임기원,박재우,♠장석영,1½,579(-3),53.1,2.5,,"2021년 04월 25일 (일) 제9경주 서울 제 19일 맑음 건조 4% 17:30
국3등급 1800M 핸디캡 일반 R1~65 연령오픈"
5,6,7,아이스펀치,한,수,4세,52.5,54,문세영,이관호,김정철,목,492(14),6.8,3.2,"계란형큰, 망사눈","2021년 04월 25일 (일) 제9경주 서울 제 19일 맑음 건조 4% 17:30
국3등급 1800M 핸디캡 일반 R1~65 연령오픈"
6,7,11,가온포스,한,거,5세,57.5,64,신형철,안병기,♠김기종,2,495(4),92.9,5.5,망사눈,"2021년 04월 25일 (일) 제9경주 서울 제 19일 맑음 건조 4% 17:30
국3등급 1800M 핸디캡 일반 R1~65 연령오픈"
7,8,6,장산플라이,한,거,5세,53,55,문성혁,서인석,♠김형란,코,462(-6),69.3,4.5,"계란형큰, 망사눈","2021년 04월 25일 (일) 제9경주 서울 제 19일 맑음 건조 4% 17:30
국3등급 1800M 핸디캡 일반 R1~65 연령오픈"
8,9,12,더불어숲,한,거,6세,53.5,56,빅투아르,박병일,♠이관형,4,440(7),156.1,8.2,"망사, 혀끈","2021년 04월 25일 (일) 제9경주 서울 제 19일 맑음 건조 4% 17:30
국3등급 1800M 핸디캡 일반 R1~65 연령오픈"
9,10,3,글로벌천하,한,수,5세,*52,52,이혁,최상식,♠장재형,1¼,496(5),11.8,2.2,망사눈,"2021년 04월 25일 (일) 제9경주 서울 제 19일 맑음 건조 4% 17:30
국3등급 1800M 핸디캡 일반 R1~65 연령오픈"
10,11,9,정상여신,한,암,5세,51,53,김용근,강환민,♠정동진,1,499(-3),25.9,4.5,"계란형큰, 망사","2021년 04월 25일 (일) 제9경주 서울 제 19일 맑음 건조 4% 17:30
국3등급 1800M 핸디캡 일반 R1~65 연령오픈"
11,12,4,섬싱노바디노,한,수,5세,53,55,송재철,홍대유,정춘복,3,467(-4),39.4,9.0,망사눈,"2021년 04월 25일 (일) 제9경주 서울 제 19일 맑음 건조 4% 17:30
국3등급 1800M 핸디캡 일반 R1~65 연령오픈"
12,13,10,킹오브룰즈,한,수,5세,*52,51,이현종,조현수,♠이혜란,4,523(21),220.0,15.0,승인편자,"2021년 04월 25일 (일) 제9경주 서울 제 19일 맑음 건조 4% 17:30
국3등급 1800M 핸디캡 일반 R1~65 연령오픈"
13,14,1,라온칸,한,거,5세,*52,52,조상범,박종곤,♠라온산업개발(주),4,480(-1),341.5,21.6,망사눈,"2021년 04월 25일 (일) 제9경주 서울 제 19일 맑음 건조 4% 17:30
국3등급 1800M 핸디캡 일반 R1~65 연령오픈"
