,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,6,원더케이,한,수,5세,52,25,박태종,우창구,강경운,,482(5),75.4,14.8,"망사눈, Triabit","2021년 05월 15일 (토) 제7경주 서울 제 24일 흐림 포화 15% 17:25
국5등급 1200M 핸디캡 일반 R1~35 연령오픈"
1,2,2,럭키월드,한,수,3세,55,31,송재철,김동균,윤대우,1,460(0),2.6,1.3,"계란형큰, 망사눈","2021년 05월 15일 (토) 제7경주 서울 제 24일 흐림 포화 15% 17:25
국5등급 1200M 핸디캡 일반 R1~35 연령오픈"
2,3,5,와일드우즈,한,거,4세,52.5,26,박현우,최용구,최동근,4,482(-7),26.6,2.6,망사눈,"2021년 05월 15일 (토) 제7경주 서울 제 24일 흐림 포화 15% 17:25
국5등급 1200M 핸디캡 일반 R1~35 연령오픈"
3,4,4,장수나봄,한,수,4세,53,27,다비드,박재우,서동해,1,458(0),3.6,2.5,망사눈,"2021년 05월 15일 (토) 제7경주 서울 제 24일 흐림 포화 15% 17:25
국5등급 1200M 핸디캡 일반 R1~35 연령오픈"
4,5,7,왕인행차,한,수,4세,53,27,조한별,서홍수,전영규,4,487(-2),34.1,3.6,"계란형큰, 망사눈","2021년 05월 15일 (토) 제7경주 서울 제 24일 흐림 포화 15% 17:25
국5등급 1200M 핸디캡 일반 R1~35 연령오픈"
5,6,10,아로마,한,수,4세,53,27,이현종,이관호,최수군,2,490(3),6.9,2.0,"계란형큰+, 망사눈","2021년 05월 15일 (토) 제7경주 서울 제 24일 흐림 포화 15% 17:25
국5등급 1200M 핸디캡 일반 R1~35 연령오픈"
6,7,11,선샤인특급,한,암,5세,*52,25,안효리,이신영,박의주,½,496(-10),97.1,23.9,"계란형큰, 망사눈","2021년 05월 15일 (토) 제7경주 서울 제 24일 흐림 포화 15% 17:25
국5등급 1200M 핸디캡 일반 R1~35 연령오픈"
7,8,1,가자플랜,한,암,4세,55,35,이혁,홍대유,김재영a,목,456(-4),4.2,1.6,망사눈,"2021년 05월 15일 (토) 제7경주 서울 제 24일 흐림 포화 15% 17:25
국5등급 1200M 핸디캡 일반 R1~35 연령오픈"
8,9,3,엄지여왕,한,암,6세,*52,21,문성혁,배휴준,서상주,1¾,486(-7),226.1,38.6,"계란형큰, 눈가면","2021년 05월 15일 (토) 제7경주 서울 제 24일 흐림 포화 15% 17:25
국5등급 1200M 핸디캡 일반 R1~35 연령오픈"
9,10,8,골든제이,한,암,5세,52.5,30,김정준,최영주,최명균,1¼,464(2),29.8,2.6,반가지큰,"2021년 05월 15일 (토) 제7경주 서울 제 24일 흐림 포화 15% 17:25
국5등급 1200M 핸디캡 일반 R1~35 연령오픈"
10,11,9,라온블러드,한,암,4세,53,31,정정희,안병기,♠라온건설,¾,488(1),13.9,3.3,망사눈,"2021년 05월 15일 (토) 제7경주 서울 제 24일 흐림 포화 15% 17:25
국5등급 1200M 핸디캡 일반 R1~35 연령오픈"
