,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,3,에너자이저,한,수,3세,56.5,,문세영,최봉주,박재홍,,464(-12),3.6,1.5,,"2021년 01월 22일 (금) 제4경주 서울 제 3일 흐림 다습 12% 11:25
국6등급 1300M 별정A 일반 R0~0 연령오픈"
1,2,2,온포인트,한,수,3세,56.5,,김동수,강성오,♠박호균,1,468(2),4.3,2.0,,"2021년 01월 22일 (금) 제4경주 서울 제 3일 흐림 다습 12% 11:25
국6등급 1300M 별정A 일반 R0~0 연령오픈"
2,3,10,벌말대장,한,수,3세,56.5,,안토니오,리카디,구인택,1½,456(-8),4.3,2.0,"계란형큰, 망사눈","2021년 01월 22일 (금) 제4경주 서울 제 3일 흐림 다습 12% 11:25
국6등급 1300M 별정A 일반 R0~0 연령오픈"
3,4,9,튼트나,한,수,4세,54,,(-3)임다빈,정호익,홍평우,5,492(-2),9999.9,6.1,망사눈,"2021년 01월 22일 (금) 제4경주 서울 제 3일 흐림 다습 12% 11:25
국6등급 1300M 별정A 일반 R0~0 연령오픈"
4,5,1,라온비트,한,거,3세,56.5,,최범현,박종곤,♠라온건설,1¼,456(13),4.3,2.0,,"2021년 01월 22일 (금) 제4경주 서울 제 3일 흐림 다습 12% 11:25
국6등급 1300M 별정A 일반 R0~0 연령오픈"
5,6,8,빅레드,한,수,3세,56.5,,이용호,서인석,홍상기,1½,473(0),4.3,2.0,자극판,"2021년 01월 22일 (금) 제4경주 서울 제 3일 흐림 다습 12% 11:25
국6등급 1300M 별정A 일반 R0~0 연령오픈"
6,7,11,고스트빌리지,한,수,4세,57,,유승완,송문길,(주)나스카,2½,547(12),21.6,6.1,,"2021년 01월 22일 (금) 제4경주 서울 제 3일 흐림 다습 12% 11:25
국6등급 1300M 별정A 일반 R0~0 연령오픈"
7,8,4,머니강자,한,수,4세,57,,김효정,배대선,한광세,½,496(5),9999.9,6.1,,"2021년 01월 22일 (금) 제4경주 서울 제 3일 흐림 다습 12% 11:25
국6등급 1300M 별정A 일반 R0~0 연령오픈"
8,9,5,불화산,한,수,3세,56.5,,임기원,이관호,황은호,3,455(1),9999.9,6.1,"망사눈+,망사-","2021년 01월 22일 (금) 제4경주 서울 제 3일 흐림 다습 12% 11:25
국6등급 1300M 별정A 일반 R0~0 연령오픈"
9,10,6,세명캡틴,한,수,3세,56.5,,김옥성,서정하,이기철,1¼,481(0),9999.9,6.1,,"2021년 01월 22일 (금) 제4경주 서울 제 3일 흐림 다습 12% 11:25
국6등급 1300M 별정A 일반 R0~0 연령오픈"
10,11,12,금세다,한,거,3세,56.5,,조상범,박병일,배태곤,3,474(-2),9999.9,6.1,"반가지큰, 망사눈","2021년 01월 22일 (금) 제4경주 서울 제 3일 흐림 다습 12% 11:25
국6등급 1300M 별정A 일반 R0~0 연령오픈"
11,12,7,위닝투게더,한,암,3세,54.5,,이준철,최영주,김창국,3,465(2),9999.9,6.1,"계란형큰, 망사눈","2021년 01월 22일 (금) 제4경주 서울 제 3일 흐림 다습 12% 11:25
국6등급 1300M 별정A 일반 R0~0 연령오픈"
