,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,5,케이엔라이트,한,수,3세,56.5,,문세영,박대흥,조경수,,495(-11),17.6,1.4,"계란형큰,눈가면+,망사눈-","2021년 01월 15일 (금) 제3경주 서울 제 2일 맑음 양호 6% 09:55
국6등급 1200M 별정A 일반 R0~0 연령오픈"
1,2,2,매드블레이드,한,거,3세,56.5,,안토니오,강환민,♠김형란,2½,453(7),17.6,1.4,망사,"2021년 01월 15일 (금) 제3경주 서울 제 2일 맑음 양호 6% 09:55
국6등급 1200M 별정A 일반 R0~0 연령오픈"
2,3,9,리얼콩코드,한,암,3세,54.5,,조상범,신삼영,이진경,3,435(4),9999.9,9999.9,망사눈+,"2021년 01월 15일 (금) 제3경주 서울 제 2일 맑음 양호 6% 09:55
국6등급 1200M 별정A 일반 R0~0 연령오픈"
3,4,12,판타지퀸,한,암,3세,53.5,,(-1)문성혁,전승규,♠이경희,¾,458(-6),9999.9,9999.9,망사,"2021년 01월 15일 (금) 제3경주 서울 제 2일 맑음 양호 6% 09:55
국6등급 1200M 별정A 일반 R0~0 연령오픈"
4,5,11,원더풀케이,한,수,3세,56.5,,장추열,배대선,강경운,목,444(-9),1.8,1.4,망사,"2021년 01월 15일 (금) 제3경주 서울 제 2일 맑음 양호 6% 09:55
국6등급 1200M 별정A 일반 R0~0 연령오픈"
5,6,1,위너킹,한,수,3세,56.5,,김덕현,이관호,손병현,½,503(3),9999.9,9999.9,"계란형큰, 망사","2021년 01월 15일 (금) 제3경주 서울 제 2일 맑음 양호 6% 09:55
국6등급 1200M 별정A 일반 R0~0 연령오픈"
6,7,4,보리보리,한,암,3세,54.5,,하정훈,임봉춘,피닉스,1¾,410(-13),9999.9,9999.9,눈가면,"2021년 01월 15일 (금) 제3경주 서울 제 2일 맑음 양호 6% 09:55
국6등급 1200M 별정A 일반 R0~0 연령오픈"
7,8,3,에피파니,한,수,3세,56.5,,조한별,안병기,♠우태율,5,495(7),9999.9,1.1,"계란형큰,망사눈+","2021년 01월 15일 (금) 제3경주 서울 제 2일 맑음 양호 6% 09:55
국6등급 1200M 별정A 일반 R0~0 연령오픈"
8,9,6,슈퍼제나이,한,암,3세,54.5,,이용호,서인석,이용대,2,453(8),9999.9,9999.9,망사눈,"2021년 01월 15일 (금) 제3경주 서울 제 2일 맑음 양호 6% 09:55
국6등급 1200M 별정A 일반 R0~0 연령오픈"
9,10,7,새내황제,한,수,3세,56.5,,김옥성,홍대유,♠문금철,목,445(-7),9999.9,9999.9,망사눈,"2021년 01월 15일 (금) 제3경주 서울 제 2일 맑음 양호 6% 09:55
국6등급 1200M 별정A 일반 R0~0 연령오픈"
10,11,8,바이킹조이,한,수,3세,56.5,,박현우,김동균,이미경,4,432(-15),9999.9,9999.9,,"2021년 01월 15일 (금) 제3경주 서울 제 2일 맑음 양호 6% 09:55
국6등급 1200M 별정A 일반 R0~0 연령오픈"
11,12,10,나우퀸,한,암,4세,55,,김귀배,안해양,최동근,11,537(22),1.8,1.4,계란형큰,"2021년 01월 15일 (금) 제3경주 서울 제 2일 맑음 양호 6% 09:55
국6등급 1200M 별정A 일반 R0~0 연령오픈"
