,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,11,레전드데이,미,수,3세,55,65,(-3)임다빈,정호익,♠양순희,,509(0),1.4,1.1,망사눈,"2021년 04월 24일 (토) 제6경주 서울 제 18일 맑음 건조 4% 16:20
혼3등급 1400M 핸디캡 일반 R1~65 연령오픈"
1,2,2,빅투더빅,캐,암,4세,51,53,김용근,송문길,이미양,2,508(12),101.1,3.0,망사,"2021년 04월 24일 (토) 제6경주 서울 제 18일 맑음 건조 4% 16:20
혼3등급 1400M 핸디캡 일반 R1~65 연령오픈"
2,3,5,큐피드미션,미,수,4세,54,57,다비드,서범석,♠서순배,목,476(10),41.1,2.7,,"2021년 04월 24일 (토) 제6경주 서울 제 18일 맑음 건조 4% 16:20
혼3등급 1400M 핸디캡 일반 R1~65 연령오픈"
3,4,12,시리우스에이,미,수,3세,53,55,문세영,박대흥,♠박남성,½,569(4),3.1,1.2,"계란형큰, 망사","2021년 04월 24일 (토) 제6경주 서울 제 18일 맑음 건조 4% 16:20
혼3등급 1400M 핸디캡 일반 R1~65 연령오픈"
4,5,6,파이트투데이,미,수,5세,57,63,박을운,토니,♠한명로,1½,495(1),37.1,2.9,"계란형큰, 혀끈,눈가면+,망사눈-","2021년 04월 24일 (토) 제6경주 서울 제 18일 맑음 건조 4% 16:20
혼3등급 1400M 핸디캡 일반 R1~65 연령오픈"
5,6,10,금자유,미,암,4세,54.5,62,이동국,박병일,배태곤,머리,459(-7),83.0,12.8,"계란형큰, 망사눈","2021년 04월 24일 (토) 제6경주 서울 제 18일 맑음 건조 4% 16:20
혼3등급 1400M 핸디캡 일반 R1~65 연령오픈"
6,7,1,매치캡틴,미,수,5세,52,53,문성혁,서인석,고재완,목,481(5),229.4,36.4,"계란형큰, 눈가면","2021년 04월 24일 (토) 제6경주 서울 제 18일 맑음 건조 4% 16:20
혼3등급 1400M 핸디캡 일반 R1~65 연령오픈"
7,8,9,매지컬초이스,미,수,6세,54.5,58,먼로,신삼영,♠태희종합건설,¾,547(6),38.7,2.6,,"2021년 04월 24일 (토) 제6경주 서울 제 18일 맑음 건조 4% 16:20
혼3등급 1400M 핸디캡 일반 R1~65 연령오픈"
8,9,7,센스쟁이,미,거,5세,51,51,정정희,안병기,김종철,½,503(4),34.9,4.1,망사눈,"2021년 04월 24일 (토) 제6경주 서울 제 18일 맑음 건조 4% 16:20
혼3등급 1400M 핸디캡 일반 R1~65 연령오픈"
9,10,3,캣츠미라클,미,거,5세,57,63,이현종,강성오,김두식,1½,458(2),187.0,12.1,"계란형큰, 망사","2021년 04월 24일 (토) 제6경주 서울 제 18일 맑음 건조 4% 16:20
혼3등급 1400M 핸디캡 일반 R1~65 연령오픈"
10,11,13,콜윈,미,거,5세,54,57,조상범,박종곤,이미양,½,496(-5),332.1,41.5,"망사눈,승인편자-","2021년 04월 24일 (토) 제6경주 서울 제 18일 맑음 건조 4% 16:20
혼3등급 1400M 핸디캡 일반 R1~65 연령오픈"
11,12,14,마이티윙,미,수,5세,52.5,54,문정균,서홍수,♠조병태,2½,477(2),220.3,27.2,,"2021년 04월 24일 (토) 제6경주 서울 제 18일 맑음 건조 4% 16:20
혼3등급 1400M 핸디캡 일반 R1~65 연령오픈"
12,13,4,금석돌파,미,거,5세,51,51,(-4)김아현,김동철,♠유희태,7,520(7),179.4,41.0,,"2021년 04월 24일 (토) 제6경주 서울 제 18일 맑음 건조 4% 16:20
혼3등급 1400M 핸디캡 일반 R1~65 연령오픈"
13,14,8,문학미스치프,미,암,4세,52,57,김동수,정호익,황봉기,12,501(-6),26.6,9.5,"망사눈, 혀끈","2021년 04월 24일 (토) 제6경주 서울 제 18일 맑음 건조 4% 16:20
혼3등급 1400M 핸디캡 일반 R1~65 연령오픈"
