,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,7,글로벌영웅,한,수,3세,57,,이혁,최상식,♠장재형,,477(8),1.7,1.1,망사눈,"2021년 04월 17일 (토) 제3경주 서울 제 16일 흐림 다습 10% 13:23
국6등급 1300M 별정A 일반 R0~0 연령오픈"
1,2,9,논스톱기상,한,수,3세,57,,임기원,신삼영,♠태립,머리,487(7),13.5,1.3,망사,"2021년 04월 17일 (토) 제3경주 서울 제 16일 흐림 다습 10% 13:23
국6등급 1300M 별정A 일반 R0~0 연령오픈"
2,3,4,알짜,한,수,4세,57,,김효정,배대선,♠이태인,¾,477(-1),16.5,4.0,"망사,계란형큰-","2021년 04월 17일 (토) 제3경주 서울 제 16일 흐림 다습 10% 13:23
국6등급 1300M 별정A 일반 R0~0 연령오픈"
3,4,2,원더풀케이,한,수,3세,57,,장추열,배대선,강경운,1,437(2),6.6,1.9,망사,"2021년 04월 17일 (토) 제3경주 서울 제 16일 흐림 다습 10% 13:23
국6등급 1300M 별정A 일반 R0~0 연령오픈"
4,5,10,워리어선더,한,거,4세,57,,문정균,최봉주,윤지중,코,492(7),236.7,32.9,"계란형큰, 눈가면","2021년 04월 17일 (토) 제3경주 서울 제 16일 흐림 다습 10% 13:23
국6등급 1300M 별정A 일반 R0~0 연령오픈"
5,6,13,밀레니엄파워,한,수,4세,57,,다비드,박재우,최장석,1¾,496(-18),19.8,7.3,반가지큰,"2021년 04월 17일 (토) 제3경주 서울 제 16일 흐림 다습 10% 13:23
국6등급 1300M 별정A 일반 R0~0 연령오픈"
6,7,5,좋은사이,한,수,3세,57,,조한별,신삼영,유영준,2,452(-2),19.6,2.7,"망사+,눈가면-","2021년 04월 17일 (토) 제3경주 서울 제 16일 흐림 다습 10% 13:23
국6등급 1300M 별정A 일반 R0~0 연령오픈"
7,8,3,원지,한,거,4세,57,,정정희,안병기,♠우태율,1½,481(-4),8.4,3.2,"반가지큰, 망사눈","2021년 04월 17일 (토) 제3경주 서울 제 16일 흐림 다습 10% 13:23
국6등급 1300M 별정A 일반 R0~0 연령오픈"
8,9,14,금세다,한,거,3세,57,,이동국,박병일,배태곤,7,471(1),168.5,23.4,"반가지큰, 망사눈","2021년 04월 17일 (토) 제3경주 서울 제 16일 흐림 다습 10% 13:23
국6등급 1300M 별정A 일반 R0~0 연령오픈"
9,10,11,스마트전사,한,거,3세,57,,김정준,송문길,♠김태성,1¼,475(5),254.9,35.7,망사,"2021년 04월 17일 (토) 제3경주 서울 제 16일 흐림 다습 10% 13:23
국6등급 1300M 별정A 일반 R0~0 연령오픈"
10,11,8,베스트마루,한,수,3세,57,,방춘식,이관호,베스트샤인조합,9,466(2),254.9,22.4,망사눈,"2021년 04월 17일 (토) 제3경주 서울 제 16일 흐림 다습 10% 13:23
국6등급 1300M 별정A 일반 R0~0 연령오픈"
11,12,12,빅리치,한,거,3세,57,,함완식,배휴준,김진철,5,492(11),11.1,4.0,망사눈,"2021년 04월 17일 (토) 제3경주 서울 제 16일 흐림 다습 10% 13:23
국6등급 1300M 별정A 일반 R0~0 연령오픈"
12,13,1,원더풀화성,한,수,3세,57,,최범현,곽영효,조중호,5,489(10),29.5,12.5,"계란형큰+, 망사눈","2021년 04월 17일 (토) 제3경주 서울 제 16일 흐림 다습 10% 13:23
국6등급 1300M 별정A 일반 R0~0 연령오픈"
13,,6,원더풀타이쿤,한,수,3세,57,,빅투아르,서홍수,♠(주)녹원목장,출전제외,423(-6),----,----,,"2021년 04월 17일 (토) 제3경주 서울 제 16일 흐림 다습 10% 13:23
국6등급 1300M 별정A 일반 R0~0 연령오픈"
