,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,5,원더풀조이,한,거,3세,57,,임기원,안병기,♠김기종,,474(2),2.8,1.5,망사눈,"2021년 04월 17일 (토) 제4경주 서울 제 16일 맑음 다습 10% 14:20
국6등급 1400M 별정A 일반 R0~0 연령오픈"
1,2,3,벌말대장,한,수,3세,57,,안토니오,리카디,구인택,6,457(-1),2.0,1.0,"계란형큰, 망사눈","2021년 04월 17일 (토) 제4경주 서울 제 16일 맑음 다습 10% 14:20
국6등급 1400M 별정A 일반 R0~0 연령오픈"
2,3,10,큐피드코리아,한,거,4세,57,,방춘식,송문길,♠서순배,목,472(-5),16.9,1.8,망사눈,"2021년 04월 17일 (토) 제4경주 서울 제 16일 맑음 다습 10% 14:20
국6등급 1400M 별정A 일반 R0~0 연령오픈"
3,4,14,원더풀니키야,한,암,4세,55,,김용근,최봉주,♠지대섭,3,460(-1),13.4,4.9,"계란형큰, 망사눈","2021년 04월 17일 (토) 제4경주 서울 제 16일 맑음 다습 10% 14:20
국6등급 1400M 별정A 일반 R0~0 연령오픈"
4,5,4,라스트보스,한,수,3세,53,,(-4)김아현,지용철,♠김선식,목,481(-6),7.6,3.6,,"2021년 04월 17일 (토) 제4경주 서울 제 16일 맑음 다습 10% 14:20
국6등급 1400M 별정A 일반 R0~0 연령오픈"
5,6,13,고어헤드,한,암,4세,55,,박을운,서정하,♠오종택,½,471(-8),67.0,11.2,"망사, 반가지큰","2021년 04월 17일 (토) 제4경주 서울 제 16일 맑음 다습 10% 14:20
국6등급 1400M 별정A 일반 R0~0 연령오픈"
6,7,1,세명햇살,한,암,3세,55,,조한별,서정하,이기철,½,468(3),17.4,2.2,,"2021년 04월 17일 (토) 제4경주 서울 제 16일 맑음 다습 10% 14:20
국6등급 1400M 별정A 일반 R0~0 연령오픈"
7,8,8,파워프라이드,한,거,5세,57,,우에다,임봉춘,최현기,1½,464(-4),127.0,21.5,"반가지큰, 망사눈","2021년 04월 17일 (토) 제4경주 서울 제 16일 맑음 다습 10% 14:20
국6등급 1400M 별정A 일반 R0~0 연령오픈"
8,9,11,머니강자,한,수,4세,57,,김효정,배대선,한광세,6,485(-16),195.1,28.9,,"2021년 04월 17일 (토) 제4경주 서울 제 16일 맑음 다습 10% 14:20
국6등급 1400M 별정A 일반 R0~0 연령오픈"
9,10,12,센아이,한,수,3세,57,,황순도,임봉춘,♠금악목장,1,516(-1),166.2,29.1,망사눈,"2021년 04월 17일 (토) 제4경주 서울 제 16일 맑음 다습 10% 14:20
국6등급 1400M 별정A 일반 R0~0 연령오픈"
10,11,6,컬러즈온리,한,암,4세,55,,김옥성,구자흥,이화연,5,453(-11),87.7,22.3,"망사, 반가지큰","2021년 04월 17일 (토) 제4경주 서울 제 16일 맑음 다습 10% 14:20
국6등급 1400M 별정A 일반 R0~0 연령오픈"
11,12,2,로열천지,한,거,4세,57,,이동국,박병일,이장호,¾,541(6),166.2,31.9,계란형큰,"2021년 04월 17일 (토) 제4경주 서울 제 16일 맑음 다습 10% 14:20
국6등급 1400M 별정A 일반 R0~0 연령오픈"
12,13,7,월드특급,한,거,4세,57,,박병윤,박천서,김명식,코,479(3),146.3,5.0,"망사눈,반가지큰-","2021년 04월 17일 (토) 제4경주 서울 제 16일 맑음 다습 10% 14:20
국6등급 1400M 별정A 일반 R0~0 연령오픈"
13,14,9,파이널에이스,한,암,4세,55,,유승완,조현수,♠김선식,3,485(3),79.4,14.3,"계란형큰, 망사눈","2021년 04월 17일 (토) 제4경주 서울 제 16일 맑음 다습 10% 14:20
국6등급 1400M 별정A 일반 R0~0 연령오픈"
