,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,11,라온라이트맨,한,거,4세,*52,37,이혁,안병기,♠라온건설,,475(0),8.0,3.5,"계란형큰, 망사눈","2021년 04월 03일 (토) 제6경주 서울 제 12일 비 불량 16:20
국4등급 1200M 핸디캡 일반 R1~50 연령오픈"
1,2,8,티즈시티,한,수,5세,54.5,44,이용호,서인석,♠김병진,1½,487(-2),3.1,1.5,"계란형큰, 망사눈","2021년 04월 03일 (토) 제6경주 서울 제 12일 비 불량 16:20
국4등급 1200M 핸디캡 일반 R1~50 연령오픈"
2,3,7,눈부신한센,한,암,4세,51,38,조상범,우창구,이장운,3,475(-25),20.2,4.4,"반가지큰, 망사눈","2021년 04월 03일 (토) 제6경주 서울 제 12일 비 불량 16:20
국4등급 1200M 핸디캡 일반 R1~50 연령오픈"
3,4,13,브라운로즈,한,암,6세,52.5,44,빅투아르,이관호,제주축협,¾,437(8),99.4,8.6,망사눈,"2021년 04월 03일 (토) 제6경주 서울 제 12일 비 불량 16:20
국4등급 1200M 핸디캡 일반 R1~50 연령오픈"
4,5,5,역대최고,한,거,5세,*52,37,김동수,최상식,♠오상철,코,523(6),190.8,21.6,망사눈,"2021년 04월 03일 (토) 제6경주 서울 제 12일 비 불량 16:20
국4등급 1200M 핸디캡 일반 R1~50 연령오픈"
5,6,9,머니시장,한,암,4세,*52,41,김효정,배대선,박상헌,2,466(2),7.6,2.4,망사,"2021년 04월 03일 (토) 제6경주 서울 제 12일 비 불량 16:20
국4등급 1200M 핸디캡 일반 R1~50 연령오픈"
6,7,6,원더풀루비,한,암,5세,51,40,김용근,배휴준,♠지대섭,1,475(6),34.4,4.1,"망사, Triabit","2021년 04월 03일 (토) 제6경주 서울 제 12일 비 불량 16:20
국4등급 1200M 핸디캡 일반 R1~50 연령오픈"
7,8,14,솔개바람,한,암,5세,*52,42,다비드,이희영,이종욱,1,484(1),209.3,59.5,계란형큰,"2021년 04월 03일 (토) 제6경주 서울 제 12일 비 불량 16:20
국4등급 1200M 핸디캡 일반 R1~50 연령오픈"
8,9,1,버킷풀골드,한,수,5세,53.5,42,박을운,안해양,김길중,1¼,498(6),3.0,1.6,눈가면,"2021년 04월 03일 (토) 제6경주 서울 제 12일 비 불량 16:20
국4등급 1200M 핸디캡 일반 R1~50 연령오픈"
9,10,2,화이트코멧,한,수,5세,53.5,48,(-3)임다빈,정호익,♠백국인,목,509(0),36.8,5.7,망사눈,"2021년 04월 03일 (토) 제6경주 서울 제 12일 비 불량 16:20
국4등급 1200M 핸디캡 일반 R1~50 연령오픈"
10,11,3,명왕,한,거,5세,53,41,먼로,최봉주,최종환,1,490(0),22.4,5.4,"망사, 승인편자","2021년 04월 03일 (토) 제6경주 서울 제 12일 비 불량 16:20
국4등급 1200M 핸디캡 일반 R1~50 연령오픈"
11,12,12,송암티즈,한,거,4세,53,41,이현종,박대흥,지원철,½,478(-7),8.0,2.0,"계란형큰, 망사","2021년 04월 03일 (토) 제6경주 서울 제 12일 비 불량 16:20
국4등급 1200M 핸디캡 일반 R1~50 연령오픈"
12,13,4,블레이드스톰,한,거,5세,53.5,42,조한별,신삼영,이기철,1¾,487(10),74.4,10.6,"망사,JR러깅-","2021년 04월 03일 (토) 제6경주 서울 제 12일 비 불량 16:20
국4등급 1200M 핸디캡 일반 R1~50 연령오픈"
13,14,10,샤이니파이어,한,암,4세,*52,38,김정준,최영주,손병철,1¼,468(7),41.4,5.6,눈가면,"2021년 04월 03일 (토) 제6경주 서울 제 12일 비 불량 16:20
국4등급 1200M 핸디캡 일반 R1~50 연령오픈"
