,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,5,더퀸저스티스,한,암,3세,55,,문세영,이관호,♠(주)인펨,,456(-8),1.3,1.0,"계란형큰, 망사, 혀끈","2021년 04월 18일 (일) 제2경주 서울 제 17일 맑음 양호 9% 11:10
국6등급 1300M 별정A 일반 R0~0 연령오픈 암"
1,2,9,어플리트마린,한,암,4세,55,,이혁,홍대유,♠이경희,1½,457(0),123.9,10.8,눈가면,"2021년 04월 18일 (일) 제2경주 서울 제 17일 맑음 양호 9% 11:10
국6등급 1300M 별정A 일반 R0~0 연령오픈 암"
2,3,12,델피니,한,암,3세,55,,먼로,이신영,♠이한준,2½,476(-3),17.3,4.2,"계란형큰, 눈가면","2021년 04월 18일 (일) 제2경주 서울 제 17일 맑음 양호 9% 11:10
국6등급 1300M 별정A 일반 R0~0 연령오픈 암"
3,4,3,폴카,한,암,4세,51,,(-4)김아현,조현수,정광화,1¾,440(-1),70.2,2.6,"계란형큰, 망사눈","2021년 04월 18일 (일) 제2경주 서울 제 17일 맑음 양호 9% 11:10
국6등급 1300M 별정A 일반 R0~0 연령오픈 암"
4,5,14,리멤버웬,한,암,4세,55,,이현종,리카디,♠함춘,½,474(17),11.5,2.4,망사,"2021년 04월 18일 (일) 제2경주 서울 제 17일 맑음 양호 9% 11:10
국6등급 1300M 별정A 일반 R0~0 연령오픈 암"
5,6,1,녹리총,한,암,4세,55,,이강서,송문길,이긍열,1,474(3),4.8,1.7,망사,"2021년 04월 18일 (일) 제2경주 서울 제 17일 맑음 양호 9% 11:10
국6등급 1300M 별정A 일반 R0~0 연령오픈 암"
6,7,6,보리보리,한,암,3세,55,,하정훈,임봉춘,피닉스,1,408(7),71.3,7.4,눈가면,"2021년 04월 18일 (일) 제2경주 서울 제 17일 맑음 양호 9% 11:10
국6등급 1300M 별정A 일반 R0~0 연령오픈 암"
7,8,13,원더풀캣,한,암,4세,55,,문정균,임채덕,♠(주)녹원목장,1,422(-9),55.9,3.0,"계란형큰, 망사","2021년 04월 18일 (일) 제2경주 서울 제 17일 맑음 양호 9% 11:10
국6등급 1300M 별정A 일반 R0~0 연령오픈 암"
8,9,10,은혜파도,한,암,4세,55,,박을운,김동철,강태구,코,441(12),22.7,3.1,망사,"2021년 04월 18일 (일) 제2경주 서울 제 17일 맑음 양호 9% 11:10
국6등급 1300M 별정A 일반 R0~0 연령오픈 암"
9,10,8,히어로스피드,한,암,3세,55,,정정희,최용건,고재완,¾,444(-3),182.7,6.6,"계란형큰, 망사눈","2021년 04월 18일 (일) 제2경주 서울 제 17일 맑음 양호 9% 11:10
국6등급 1300M 별정A 일반 R0~0 연령오픈 암"
10,11,7,일여하여,한,암,6세,55,,이해동,최상식,제일사료(주),1¼,474(4),73.1,25.4,망사눈,"2021년 04월 18일 (일) 제2경주 서울 제 17일 맑음 양호 9% 11:10
국6등급 1300M 별정A 일반 R0~0 연령오픈 암"
11,12,11,효마루,한,암,4세,55,,박병윤,조현수,유영준,코,488(8),178.2,72.0,망사,"2021년 04월 18일 (일) 제2경주 서울 제 17일 맑음 양호 9% 11:10
국6등급 1300M 별정A 일반 R0~0 연령오픈 암"
12,13,4,선위너,한,암,5세,55,,이동국,서범석,이신근,½,436(2),356.3,17.6,,"2021년 04월 18일 (일) 제2경주 서울 제 17일 맑음 양호 9% 11:10
국6등급 1300M 별정A 일반 R0~0 연령오픈 암"
13,,2,이스트트로스,한,암,3세,55,,이용호,서인석,김영구,출전제외,493(-7),----,----,"계란형큰, 눈가면","2021년 04월 18일 (일) 제2경주 서울 제 17일 맑음 양호 9% 11:10
국6등급 1300M 별정A 일반 R0~0 연령오픈 암"
