,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,9,스포트라이트,한,수,3세,55.5,32,신형철,송문길,(주)나스카,,493(3),5.8,2.0,,"2021년 03월 14일 (일) 제10경주 서울 제 9일 흐림 건조 4% 15:30
국5등급 1200M 핸디캡 일반 R1~35 연령오픈"
1,2,12,티케이보이,한,수,3세,51,28,(-3)임다빈,정호익,♠김태권,목,522(0),3.2,2.0,계란형큰,"2021년 03월 14일 (일) 제10경주 서울 제 9일 흐림 건조 4% 15:30
국5등급 1200M 핸디캡 일반 R1~35 연령오픈"
2,3,8,에너자이저,한,수,3세,55,31,먼로,최봉주,박재홍,¾,472(8),9.4,3.0,,"2021년 03월 14일 (일) 제10경주 서울 제 9일 흐림 건조 4% 15:30
국5등급 1200M 핸디캡 일반 R1~35 연령오픈"
3,4,6,황금파워,한,암,3세,52.5,30,문세영,임봉춘,♠송진석,4,475(-6),16.1,2.6,"계란형큰+, 망사","2021년 03월 14일 (일) 제10경주 서울 제 9일 흐림 건조 4% 15:30
국5등급 1200M 핸디캡 일반 R1~35 연령오픈"
4,5,1,에스테이크,한,암,3세,53,33,(-1)문성혁,서인석,♠이성님,목,465(4),12.1,4.0,"자극판+, 망사눈,JR러깅-","2021년 03월 14일 (일) 제10경주 서울 제 9일 흐림 건조 4% 15:30
국5등급 1200M 핸디캡 일반 R1~35 연령오픈"
5,6,5,원더풀하트,한,암,4세,55.5,35,조상범,강환민,♠지대섭,¾,512(-8),13.3,4.9,"계란형큰, 망사눈, 승인편자","2021년 03월 14일 (일) 제10경주 서울 제 9일 흐림 건조 4% 15:30
국5등급 1200M 핸디캡 일반 R1~35 연령오픈"
6,7,14,런던액티브,한,암,3세,52.5,30,송재철,안해양,임흥호,2½,484(-9),3.5,1.4,망사,"2021년 03월 14일 (일) 제10경주 서울 제 9일 흐림 건조 4% 15:30
국5등급 1200M 핸디캡 일반 R1~35 연령오픈"
7,8,10,원앤온리,한,암,4세,52,28,문정균,지용철,♠조용학,½,494(-6),187.0,41.9,눈가면,"2021년 03월 14일 (일) 제10경주 서울 제 9일 흐림 건조 4% 15:30
국5등급 1200M 핸디캡 일반 R1~35 연령오픈"
8,9,3,천향국색,한,암,4세,52.5,29,박현우,구자흥,김창만,1¼,470(7),179.2,26.3,"계란형큰, 망사","2021년 03월 14일 (일) 제10경주 서울 제 9일 흐림 건조 4% 15:30
국5등급 1200M 핸디캡 일반 R1~35 연령오픈"
9,10,4,신부,한,암,5세,55,34,빅투아르,박재우,이긍열,½,523(-5),19.3,3.9,망사눈,"2021년 03월 14일 (일) 제10경주 서울 제 9일 흐림 건조 4% 15:30
국5등급 1200M 핸디캡 일반 R1~35 연령오픈"
10,11,11,피어나다,한,암,4세,53,30,다비드,손영표,김창희,½,468(8),83.0,16.5,망사눈,"2021년 03월 14일 (일) 제10경주 서울 제 9일 흐림 건조 4% 15:30
국5등급 1200M 핸디캡 일반 R1~35 연령오픈"
11,12,13,엄지여왕,한,암,6세,*52,23,하정훈,배휴준,서상주,목,500(1),713.7,53.3,"계란형큰, 눈가면","2021년 03월 14일 (일) 제10경주 서울 제 9일 흐림 건조 4% 15:30
국5등급 1200M 핸디캡 일반 R1~35 연령오픈"
12,13,2,천은짱,한,암,5세,52,28,박태종,최봉주,조금제,머리,441(9),30.2,4.1,"계란형큰, 망사눈","2021년 03월 14일 (일) 제10경주 서울 제 9일 흐림 건조 4% 15:30
국5등급 1200M 핸디캡 일반 R1~35 연령오픈"
13,14,7,서울크라운,한,수,4세,55.5,31,안토니오,이관호,김진엽,7,502(6),25.6,5.5,"계란형큰, 망사눈","2021년 03월 14일 (일) 제10경주 서울 제 9일 흐림 건조 4% 15:30
국5등급 1200M 핸디캡 일반 R1~35 연령오픈"
