,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,3,보디가드,한,수,3세,56,,이혁,조현수,(주)나스카,,486(5),4.0,2.5,"계란형큰, 망사, 승인편자","2021년 05월 09일 (일) 제3경주 서울 제 23일 맑음 다습 10% 11:40
국6등급 1300M 별정A 일반 R0~0 연령오픈"
1,2,7,별빛보석,한,수,3세,56,,김용근,신삼영,이장운,1¼,468(9),5.0,2.7,"망사눈+,눈가면-","2021년 05월 09일 (일) 제3경주 서울 제 23일 맑음 다습 10% 11:40
국6등급 1300M 별정A 일반 R0~0 연령오픈"
2,3,1,이터널메모리,한,거,4세,56,,빅투아르,박재우,♠오종택,3,473(4),7.3,1.9,망사,"2021년 05월 09일 (일) 제3경주 서울 제 23일 맑음 다습 10% 11:40
국6등급 1300M 별정A 일반 R0~0 연령오픈"
3,4,8,온리위너,한,암,4세,54,,김정준,송문길,손병철,코,445(9),4.3,1.8,,"2021년 05월 09일 (일) 제3경주 서울 제 23일 맑음 다습 10% 11:40
국6등급 1300M 별정A 일반 R0~0 연령오픈"
4,5,10,쿠레레쿠스,한,거,4세,56,,박현우,이관호,이재원,머리,477(-2),11.1,2.3,"계란형큰, 망사눈","2021년 05월 09일 (일) 제3경주 서울 제 23일 맑음 다습 10% 11:40
국6등급 1300M 별정A 일반 R0~0 연령오픈"
5,6,5,호크의영광,한,거,5세,56,,송재철,최봉주,♠코리아호스랜드,½,479(-1),6.6,1.8,계란형큰,"2021년 05월 09일 (일) 제3경주 서울 제 23일 맑음 다습 10% 11:40
국6등급 1300M 별정A 일반 R0~0 연령오픈"
6,7,6,보고또보고,한,거,4세,56,,우에다,임봉춘,김진태a,목,506(-3),22.0,3.3,,"2021년 05월 09일 (일) 제3경주 서울 제 23일 맑음 다습 10% 11:40
국6등급 1300M 별정A 일반 R0~0 연령오픈"
7,8,11,걸작맨,한,거,3세,56,,김동수,박윤규,박덕희,¾,476(5),14.6,2.5,"계란형큰, 눈가면","2021년 05월 09일 (일) 제3경주 서울 제 23일 맑음 다습 10% 11:40
국6등급 1300M 별정A 일반 R0~0 연령오픈"
8,9,9,페더럴윈,한,암,3세,54,,함완식,정호익,♠금악목장,목,469(-4),39.8,9.4,눈가면,"2021년 05월 09일 (일) 제3경주 서울 제 23일 맑음 다습 10% 11:40
국6등급 1300M 별정A 일반 R0~0 연령오픈"
9,10,4,머니가락,한,거,3세,56,,이강서,배대선,박상헌,9,440(8),37.5,30.8,망사,"2021년 05월 09일 (일) 제3경주 서울 제 23일 맑음 다습 10% 11:40
국6등급 1300M 별정A 일반 R0~0 연령오픈"
10,11,2,마스터선샤인,한,거,3세,56,,이철경,서홍수,김세민,13,490(-2),52.5,16.3,망사,"2021년 05월 09일 (일) 제3경주 서울 제 23일 맑음 다습 10% 11:40
국6등급 1300M 별정A 일반 R0~0 연령오픈"
