,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,13,패션드패션,한,암,3세,53,31,문세영,최용건,이미양,,426(-8),2.5,1.4,"계란형큰, 망사눈","2021년 04월 25일 (일) 제5경주 서울 제 19일 맑음 건조 4% 13:50
국5등급 1200M 핸디캡 일반 R1~35 연령오픈"
1,2,6,파이팅대디,한,거,3세,55.5,32,송재철,최봉주,김정철,½,505(1),38.9,4.9,,"2021년 04월 25일 (일) 제5경주 서울 제 19일 맑음 건조 4% 13:50
국5등급 1200M 핸디캡 일반 R1~35 연령오픈"
2,3,12,온포인트,한,수,3세,54,29,김동수,강성오,♠박호균,목,477(0),20.7,3.8,,"2021년 04월 25일 (일) 제5경주 서울 제 19일 맑음 건조 4% 13:50
국5등급 1200M 핸디캡 일반 R1~35 연령오픈"
3,4,5,콜조이,한,거,3세,54.5,30,최범현,곽영효,이미경,¾,444(1),18.3,6.4,망사눈,"2021년 04월 25일 (일) 제5경주 서울 제 19일 맑음 건조 4% 13:50
국5등급 1200M 핸디캡 일반 R1~35 연령오픈"
4,5,9,피케이돌풍,한,거,4세,56.5,34,김정준,심승태,♠김태성,¾,482(4),58.9,49.7,망사,"2021년 04월 25일 (일) 제5경주 서울 제 19일 맑음 건조 4% 13:50
국5등급 1200M 핸디캡 일반 R1~35 연령오픈"
5,6,11,마칼루파워,한,수,4세,52.5,26,문정균,서홍수,김세민,목,463(6),56.7,10.4,망사,"2021년 04월 25일 (일) 제5경주 서울 제 19일 맑음 건조 4% 13:50
국5등급 1200M 핸디캡 일반 R1~35 연령오픈"
6,7,8,천비성,한,수,3세,54,29,함완식,강환민,씨유네트워크,½,472(3),65.0,11.4,"계란형큰+, 망사","2021년 04월 25일 (일) 제5경주 서울 제 19일 맑음 건조 4% 13:50
국5등급 1200M 핸디캡 일반 R1~35 연령오픈"
7,8,7,이스트질주,한,수,3세,52,31,(-3)임다빈,정호익,김영구,2,472(5),17.4,5.9,눈가면,"2021년 04월 25일 (일) 제5경주 서울 제 19일 맑음 건조 4% 13:50
국5등급 1200M 핸디캡 일반 R1~35 연령오픈"
8,9,4,모스트스피드,한,암,3세,52,29,이용호,서인석,고재완,코,446(4),10.6,2.7,"계란형큰, 망사눈","2021년 04월 25일 (일) 제5경주 서울 제 19일 맑음 건조 4% 13:50
국5등급 1200M 핸디캡 일반 R1~35 연령오픈"
9,10,10,티즈블랙,한,거,4세,55,31,박태종,우창구,유길상,¾,484(8),5.0,2.1,"반가지큰, 망사눈","2021년 04월 25일 (일) 제5경주 서울 제 19일 맑음 건조 4% 13:50
국5등급 1200M 핸디캡 일반 R1~35 연령오픈"
10,11,3,금성세계,한,수,3세,55,31,황순도,박재우,조창규,2,524(9),52.1,12.4,,"2021년 04월 25일 (일) 제5경주 서울 제 19일 맑음 건조 4% 13:50
국5등급 1200M 핸디캡 일반 R1~35 연령오픈"
11,12,14,미르캡틴,한,수,3세,54.5,30,임기원,임봉춘,김은갑,1,463(-7),32.6,12.4,망사,"2021년 04월 25일 (일) 제5경주 서울 제 19일 맑음 건조 4% 13:50
국5등급 1200M 핸디캡 일반 R1~35 연령오픈"
12,13,1,매직플랜,한,암,4세,52.5,30,장추열,정호익,황봉기,2,467(1),9.3,2.3,"계란형큰, 망사눈","2021년 04월 25일 (일) 제5경주 서울 제 19일 맑음 건조 4% 13:50
국5등급 1200M 핸디캡 일반 R1~35 연령오픈"
13,14,2,우소륭,한,암,3세,*52,28,먼로,안해양,임흥호,4,470(-8),6.0,1.7,"눈가면+,망사눈-","2021년 04월 25일 (일) 제5경주 서울 제 19일 맑음 건조 4% 13:50
국5등급 1200M 핸디캡 일반 R1~35 연령오픈"
