,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,8,스테디챔피언,한,수,3세,55.5,32,신형철,김점오,♠신우철,,511(9),2.4,1.1,"계란형큰+, 망사","2021년 05월 15일 (토) 제4경주 서울 제 24일 흐림 다습 10% 14:20
국5등급 1400M 핸디캡 일반 R1~35 연령오픈"
1,2,10,베스트타임,한,암,3세,55,35,송재철,임봉춘,♠김태성,5,466(3),3.0,1.3,망사눈,"2021년 05월 15일 (토) 제4경주 서울 제 24일 흐림 다습 10% 14:20
국5등급 1400M 핸디캡 일반 R1~35 연령오픈"
2,3,6,논스톱위닝,한,거,5세,54,29,조한별,유재길,♠태희종합건설,1,454(-7),24.1,2.2,망사눈,"2021년 05월 15일 (토) 제4경주 서울 제 24일 흐림 다습 10% 14:20
국5등급 1400M 핸디캡 일반 R1~35 연령오픈"
3,4,9,마패봉,한,수,6세,51,31,(-4)김아현,지용철,박시용,3,471(3),30.9,8.7,망사눈,"2021년 05월 15일 (토) 제4경주 서울 제 24일 흐림 다습 10% 14:20
국5등급 1400M 핸디캡 일반 R1~35 연령오픈"
4,5,2,브라보삭스,미,거,4세,57,35,이현종,이관호,♠김창식,3,477(-2),116.9,3.7,망사,"2021년 05월 15일 (토) 제4경주 서울 제 24일 흐림 다습 10% 14:20
국5등급 1400M 핸디캡 일반 R1~35 연령오픈"
5,6,4,서던맨,한,거,5세,53.5,28,장추열,홍대유,♠이경희,머리,469(-5),13.2,3.6,"양털코,혀끈-","2021년 05월 15일 (토) 제4경주 서울 제 24일 흐림 다습 10% 14:20
국5등급 1400M 핸디캡 일반 R1~35 연령오픈"
6,7,5,가가나,한,수,4세,55,31,다비드,박재우,이경호,½,536(0),4.9,2.2,,"2021년 05월 15일 (토) 제4경주 서울 제 24일 흐림 다습 10% 14:20
국5등급 1400M 핸디캡 일반 R1~35 연령오픈"
7,8,7,라오진,한,암,5세,55,35,김효정,곽영효,최임규,¾,492(5),29.4,8.5,"계란형큰, 눈가면","2021년 05월 15일 (토) 제4경주 서울 제 24일 흐림 다습 10% 14:20
국5등급 1400M 핸디캡 일반 R1~35 연령오픈"
8,9,3,달려라광산,한,암,6세,53,31,김동수,구자흥,김한수,목,483(3),17.6,8.6,망사,"2021년 05월 15일 (토) 제4경주 서울 제 24일 흐림 다습 10% 14:20
국5등급 1400M 핸디캡 일반 R1~35 연령오픈"
9,10,1,더비스트,한,수,4세,53.5,28,이철경,박병일,♠한명로,2,493(5),23.9,4.2,눈가면,"2021년 05월 15일 (토) 제4경주 서울 제 24일 흐림 다습 10% 14:20
국5등급 1400M 핸디캡 일반 R1~35 연령오픈"
