,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,2,스피드고,한,수,4세,54,44,(-1)문성혁,서인석,고재완,,493(0),1.3,1.3,"계란형큰, 눈가면","2021년 04월 11일 (일) 제7경주 서울 제 15일 맑음 양호 6% 15:40
국4등급 1400M 핸디캡 일반 R1~50 연령오픈"
1,2,4,멋진금성,한,수,4세,54,42,임기원,박재우,조창규,6,451(-8),26.6,2.4,,"2021년 04월 11일 (일) 제7경주 서울 제 15일 맑음 양호 6% 15:40
국4등급 1400M 핸디캡 일반 R1~50 연령오픈"
2,3,5,에이투제트,한,수,4세,51,42,(-4)김아현,지용철,최성룡,2½,472(3),10.4,3.0,"계란형큰, 망사눈","2021년 04월 11일 (일) 제7경주 서울 제 15일 맑음 양호 6% 15:40
국4등급 1400M 핸디캡 일반 R1~50 연령오픈"
3,4,11,흥드림,한,수,3세,52.5,39,장추열,정호익,♠고광숙,¾,512(6),9.7,1.7,망사눈,"2021년 04월 11일 (일) 제7경주 서울 제 15일 맑음 양호 6% 15:40
국4등급 1400M 핸디캡 일반 R1~50 연령오픈"
4,5,1,백스핀,한,암,5세,*52,39,다비드,이관호,♠이경희,1¾,453(-6),101.6,4.5,"계란형큰, 눈가면","2021년 04월 11일 (일) 제7경주 서울 제 15일 맑음 양호 6% 15:40
국4등급 1400M 핸디캡 일반 R1~50 연령오픈"
5,6,14,레인케이,한,암,4세,51,36,김용근,송문길,강경운,½,474(-5),80.1,12.9,망사눈,"2021년 04월 11일 (일) 제7경주 서울 제 15일 맑음 양호 6% 15:40
국4등급 1400M 핸디캡 일반 R1~50 연령오픈"
6,7,8,비사연,한,거,5세,54.5,43,부민호,심승태,전좌식,머리,469(-7),83.6,4.7,"계란형큰+, 망사눈","2021년 04월 11일 (일) 제7경주 서울 제 15일 맑음 양호 6% 15:40
국4등급 1400M 핸디캡 일반 R1~50 연령오픈"
7,8,12,원더풀스톰,한,수,4세,52.5,39,최범현,서범석,♠지대섭,1¾,479(-2),9.2,1.9,,"2021년 04월 11일 (일) 제7경주 서울 제 15일 맑음 양호 6% 15:40
국4등급 1400M 핸디캡 일반 R1~50 연령오픈"
8,9,13,그린다르크,한,암,5세,52,42,김정준,구자흥,김재영b,코,462(8),78.9,5.4,망사눈,"2021년 04월 11일 (일) 제7경주 서울 제 15일 맑음 양호 6% 15:40
국4등급 1400M 핸디캡 일반 R1~50 연령오픈"
9,10,10,싱그러운타임,한,암,5세,*52,40,김효정,곽영효,최임규,1¼,498(16),191.9,17.7,망사눈,"2021년 04월 11일 (일) 제7경주 서울 제 15일 맑음 양호 6% 15:40
국4등급 1400M 핸디캡 일반 R1~50 연령오픈"
10,11,3,원더풀헤네시,한,암,5세,51,40,하정훈,임봉춘,♠지대섭,5,513(10),100.9,40.1,"반가지큰, 망사눈","2021년 04월 11일 (일) 제7경주 서울 제 15일 맑음 양호 6% 15:40
국4등급 1400M 핸디캡 일반 R1~50 연령오픈"
11,12,6,카히나,한,암,5세,53.5,45,박을운,이관호,♠오종택,5,456(-4),20.4,5.0,망사눈,"2021년 04월 11일 (일) 제7경주 서울 제 15일 맑음 양호 6% 15:40
국4등급 1400M 핸디캡 일반 R1~50 연령오픈"
12,13,9,루미네스,한,거,5세,58,50,정정희,박천서,임민영,3,511(-6),126.3,23.6,망사,"2021년 04월 11일 (일) 제7경주 서울 제 15일 맑음 양호 6% 15:40
국4등급 1400M 핸디캡 일반 R1~50 연령오픈"
13,14,7,챔프케이,한,수,5세,52,38,이현종,김윤섭,강경운,5,486(-7),57.8,9.8,"계란형큰, 망사눈","2021년 04월 11일 (일) 제7경주 서울 제 15일 맑음 양호 6% 15:40
국4등급 1400M 핸디캡 일반 R1~50 연령오픈"
