,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,1,위너이즈웰,한,수,5세,56,,(-1)문성혁,전승규,♠요시다 가츠미,,545(-2),3.6,1.4,계란형큰-,"2021년 02월 05일 (금) 제2경주 서울 제 5일 맑음 다습 10% 10:25
국6등급 1200M 별정A 일반 R0~0 연령오픈"
1,2,13,올드스페셜,한,수,3세,56.5,,송재철,박재우,이진경,7,475(7),4.3,1.4,"망사눈+,망사-","2021년 02월 05일 (금) 제2경주 서울 제 5일 맑음 다습 10% 10:25
국6등급 1200M 별정A 일반 R0~0 연령오픈"
2,3,4,베스트천상,한,암,3세,54.5,,김귀배,박천서,베스트샤인조합,코,449(-3),4.3,1.4,"반가지큰, 망사눈","2021년 02월 05일 (금) 제2경주 서울 제 5일 맑음 다습 10% 10:25
국6등급 1200M 별정A 일반 R0~0 연령오픈"
3,4,6,글로벌천사,한,암,3세,54.5,,이혁,최상식,♠장재형,1½,473(-5),4.3,1.4,망사,"2021년 02월 05일 (금) 제2경주 서울 제 5일 맑음 다습 10% 10:25
국6등급 1200M 별정A 일반 R0~0 연령오픈"
4,5,9,브이퀸,한,암,3세,54.5,,지하주,박천서,♠박평양,2,466(-9),9999.9,9999.9,"망사, 혀끈, Triabit","2021년 02월 05일 (금) 제2경주 서울 제 5일 맑음 다습 10% 10:25
국6등급 1200M 별정A 일반 R0~0 연령오픈"
5,6,11,마이더스캠프,한,수,3세,56.5,,이철경,서인석,이유환,¾,437(8),9999.9,9999.9,"계란형큰,눈가면+","2021년 02월 05일 (금) 제2경주 서울 제 5일 맑음 다습 10% 10:25
국6등급 1200M 별정A 일반 R0~0 연령오픈"
6,7,5,아이스스타,한,거,3세,56.5,,박현우,이관호,♠이경희,3,492(-11),21.6,7.2,"계란형큰, 망사눈","2021년 02월 05일 (금) 제2경주 서울 제 5일 맑음 다습 10% 10:25
국6등급 1200M 별정A 일반 R0~0 연령오픈"
7,8,14,마이리더,한,수,3세,56.5,,장추열,정호익,♠백국인,코,441(1),4.3,1.4,눈가면,"2021년 02월 05일 (금) 제2경주 서울 제 5일 맑음 다습 10% 10:25
국6등급 1200M 별정A 일반 R0~0 연령오픈"
8,9,10,라스트콜,한,수,3세,56.5,,조상범,손영표,강승연,3,439(-15),9999.9,9999.9,,"2021년 02월 05일 (금) 제2경주 서울 제 5일 맑음 다습 10% 10:25
국6등급 1200M 별정A 일반 R0~0 연령오픈"
9,10,8,빅리치,한,수,3세,56.5,,조한별,배휴준,김진철,½,475(6),9999.9,9999.9,망사눈,"2021년 02월 05일 (금) 제2경주 서울 제 5일 맑음 다습 10% 10:25
국6등급 1200M 별정A 일반 R0~0 연령오픈"
10,11,12,럭셔리킹,한,수,3세,56.5,,박을운,김동철,김명식,¾,453(-12),9999.9,9999.9,,"2021년 02월 05일 (금) 제2경주 서울 제 5일 맑음 다습 10% 10:25
국6등급 1200M 별정A 일반 R0~0 연령오픈"
11,12,3,럭키바우,한,수,3세,56.5,,함완식,임채덕,♠김성래,1¾,466(-9),9999.9,9999.9,"망사눈+,혀끈+,Triabit+,망사-","2021년 02월 05일 (금) 제2경주 서울 제 5일 맑음 다습 10% 10:25
국6등급 1200M 별정A 일반 R0~0 연령오픈"
12,13,2,백제의미소,한,암,3세,54.5,,신형철,조현수,♠이혜란,12,465(2),9999.9,7.2,망사,"2021년 02월 05일 (금) 제2경주 서울 제 5일 맑음 다습 10% 10:25
국6등급 1200M 별정A 일반 R0~0 연령오픈"
13,,7,원모어카드,한,수,3세,56.5,,하정훈,지용철,박시용,출전제외,503(-6),----,----,계란형큰,"2021년 02월 05일 (금) 제2경주 서울 제 5일 맑음 다습 10% 10:25
국6등급 1200M 별정A 일반 R0~0 연령오픈"
