,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,9,엘리트파워,한,암,3세,54,,이혁,유재길,♠태희종합건설,,435(-6),3.4,2.3,"가지, 망사눈","2021년 05월 16일 (일) 제4경주 서울 제 25일 비 불량 12:45
국6등급 1300M 별정A 일반 R0~0 연령오픈 암"
1,2,10,청담탱크,한,암,4세,54,,함완식,토니,♠삼정,목,446(3),4.8,1.4,계란형큰,"2021년 05월 16일 (일) 제4경주 서울 제 25일 비 불량 12:45
국6등급 1300M 별정A 일반 R0~0 연령오픈 암"
2,3,14,텔로스,한,암,3세,54,,부민호,최용건,♠오종택,½,479(-2),13.8,2.5,"계란형큰, 망사눈","2021년 05월 16일 (일) 제4경주 서울 제 25일 비 불량 12:45
국6등급 1300M 별정A 일반 R0~0 연령오픈 암"
3,4,4,골든배지,한,암,4세,54,,임기원,강성오,♠이경희,목,441(-8),3.5,1.6,"망사눈+,망사-","2021년 05월 16일 (일) 제4경주 서울 제 25일 비 불량 12:45
국6등급 1300M 별정A 일반 R0~0 연령오픈 암"
4,5,1,스피드댄서,한,암,4세,54,,박상우,곽영효,♠김용래,4,462(3),28.0,4.1,망사눈,"2021년 05월 16일 (일) 제4경주 서울 제 25일 비 불량 12:45
국6등급 1300M 별정A 일반 R0~0 연령오픈 암"
5,6,7,특급여왕,한,암,3세,54,,박태종,최봉주,말사모,½,443(-7),8.8,4.3,망사눈,"2021년 05월 16일 (일) 제4경주 서울 제 25일 비 불량 12:45
국6등급 1300M 별정A 일반 R0~0 연령오픈 암"
6,7,3,라게르타,한,암,3세,54,,박을운,이신영,이성영,½,447(7),135.1,55.8,,"2021년 05월 16일 (일) 제4경주 서울 제 25일 비 불량 12:45
국6등급 1300M 별정A 일반 R0~0 연령오픈 암"
7,8,6,대승가온,한,암,4세,54,,이용호,서인석,문석현,1¾,428(-3),62.1,7.6,,"2021년 05월 16일 (일) 제4경주 서울 제 25일 비 불량 12:45
국6등급 1300M 별정A 일반 R0~0 연령오픈 암"
8,9,12,호크퀸,한,암,3세,54,,조상범,지용철,♠코리아호스랜드,목,453(11),110.8,50.9,망사,"2021년 05월 16일 (일) 제4경주 서울 제 25일 비 불량 12:45
국6등급 1300M 별정A 일반 R0~0 연령오픈 암"
9,10,8,어메이징퀸,한,암,4세,54,,먼로,김점오,♠이성인,1¾,467(-8),16.4,3.8,망사,"2021년 05월 16일 (일) 제4경주 서울 제 25일 비 불량 12:45
국6등급 1300M 별정A 일반 R0~0 연령오픈 암"
10,11,11,미스엘리트,한,암,4세,54,,빅투아르,서홍수,♠태희종합건설,1¾,432(0),14.8,7.8,망사,"2021년 05월 16일 (일) 제4경주 서울 제 25일 비 불량 12:45
국6등급 1300M 별정A 일반 R0~0 연령오픈 암"
11,12,5,원더풀오렌지,한,암,4세,54,,김효정,배대선,♠(주)녹원목장,1,463(-3),39.9,8.3,망사,"2021년 05월 16일 (일) 제4경주 서울 제 25일 비 불량 12:45
국6등급 1300M 별정A 일반 R0~0 연령오픈 암"
12,13,2,헬로금성,한,암,4세,54,,김정준,김윤섭,조창규,3,468(-7),19.6,2.5,망사,"2021년 05월 16일 (일) 제4경주 서울 제 25일 비 불량 12:45
국6등급 1300M 별정A 일반 R0~0 연령오픈 암"
13,,13,질풍백광,한,암,4세,54,,안토니오,박대흥,조진환,출전제외,0(0),----,----,망사,"2021년 05월 16일 (일) 제4경주 서울 제 25일 비 불량 12:45
국6등급 1300M 별정A 일반 R0~0 연령오픈 암"
