,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,5,허쉬대보,한,수,5세,58,80,유승완,전승규,♠박철근,,509(4),5.1,2.1,"망사, Triabit","2021년 04월 24일 (토) 제8경주 서울 제 18일 맑음 건조 4% 18:00
2등급 1800M 핸디캡 일반 R1~80 연령오픈"
1,2,6,서울의별,한,암,6세,52,78,(-3)임다빈,김동철,♠김선식,6,438(6),54.9,5.4,,"2021년 04월 24일 (토) 제8경주 서울 제 18일 맑음 건조 4% 18:00
2등급 1800M 핸디캡 일반 R1~80 연령오픈"
2,3,1,레이먼드,한,수,5세,56,76,문세영,이관호,♠박남성,코,487(3),4.0,1.9,양털코,"2021년 04월 24일 (토) 제8경주 서울 제 18일 맑음 건조 4% 18:00
2등급 1800M 핸디캡 일반 R1~80 연령오픈"
3,4,12,블루키톤,미,수,4세,53,70,이준철,김대근,♠최병욱,1½,487(3),2.7,1.2,,"2021년 04월 24일 (토) 제8경주 서울 제 18일 맑음 건조 4% 18:00
2등급 1800M 핸디캡 일반 R1~80 연령오픈"
4,5,10,예상백승,한,암,7세,*52,67,조한별,유재길,이장운,¾,485(-15),248.8,23.5,,"2021년 04월 24일 (토) 제8경주 서울 제 18일 맑음 건조 4% 18:00
2등급 1800M 핸디캡 일반 R1~80 연령오픈"
5,6,11,서울탱크,미,거,7세,54.5,73,김정준,박희철,조병해,머리,461(-3),18.9,2.8,망사눈,"2021년 04월 24일 (토) 제8경주 서울 제 18일 맑음 건조 4% 18:00
2등급 1800M 핸디캡 일반 R1~80 연령오픈"
6,7,9,정안킹덤,한,거,7세,*52,66,김옥성,김윤섭,조금제,1¾,473(9),45.5,14.3,,"2021년 04월 24일 (토) 제8경주 서울 제 18일 맑음 건조 4% 18:00
2등급 1800M 핸디캡 일반 R1~80 연령오픈"
7,8,8,제왕의별,한,수,6세,*52,67,문정균,임채덕,♠(주)녹원목장,¾,455(3),303.7,9.6,"계란형큰, 망사눈, 승인편자","2021년 04월 24일 (토) 제8경주 서울 제 18일 맑음 건조 4% 18:00
2등급 1800M 핸디캡 일반 R1~80 연령오픈"
8,9,4,원더풀플라이,한,수,5세,57.5,79,먼로,박대흥,정은섭,1¼,501(3),3.7,1.7,망사눈,"2021년 04월 24일 (토) 제8경주 서울 제 18일 맑음 건조 4% 18:00
2등급 1800M 핸디캡 일반 R1~80 연령오픈"
9,10,13,명진플라이,미,거,4세,52,68,정정희,최용건,(주)자성실업,1½,482(-1),51.5,7.6,"계란형큰, 망사눈","2021년 04월 24일 (토) 제8경주 서울 제 18일 맑음 건조 4% 18:00
2등급 1800M 핸디캡 일반 R1~80 연령오픈"
10,11,3,반야동행,미,수,7세,57.5,79,김효정,토니,♠한명로,머리,506(1),322.7,10.1,"계란형큰,눈가면+,망사눈-","2021년 04월 24일 (토) 제8경주 서울 제 18일 맑음 건조 4% 18:00
2등급 1800M 핸디캡 일반 R1~80 연령오픈"
11,12,2,이겨주마,미,거,6세,56.5,77,박을운,홍대유,황봉기,½,567(10),36.4,3.3,Triabit,"2021년 04월 24일 (토) 제8경주 서울 제 18일 맑음 건조 4% 18:00
2등급 1800M 핸디캡 일반 R1~80 연령오픈"
12,13,7,제주의하늘,한,암,7세,52,72,김동수,최봉주,♠미즈타니 마사테루,1¼,451(6),63.4,16.7,계란형큰,"2021년 04월 24일 (토) 제8경주 서울 제 18일 맑음 건조 4% 18:00
2등급 1800M 핸디캡 일반 R1~80 연령오픈"
