,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,9,제다이,한,암,3세,*52,37,문세영,송문길,(주)나스카,,479(6),5.1,1.4,망사,"2021년 04월 17일 (토) 제7경주 서울 제 16일 맑음 다습 10% 17:25
국4등급 1200M 핸디캡 일반 R1~50 연령오픈 암"
1,2,11,럭키재산,한,암,3세,55,44,임기원,박재우,최기영,2½,441(-1),2.8,3.5,,"2021년 04월 17일 (토) 제7경주 서울 제 16일 맑음 다습 10% 17:25
국4등급 1200M 핸디캡 일반 R1~50 연령오픈 암"
2,3,14,라온다이아,한,암,3세,52,38,이혁,박종곤,♠라온건설,머리,424(-8),7.2,4.3,,"2021년 04월 17일 (토) 제7경주 서울 제 16일 맑음 다습 10% 17:25
국4등급 1200M 핸디캡 일반 R1~50 연령오픈 암"
3,4,1,마이멤버,한,암,4세,52,38,문정균,정호익,♠백국인,1,485(8),28.0,7.4,"반가지큰, 눈가면","2021년 04월 17일 (토) 제7경주 서울 제 16일 맑음 다습 10% 17:25
국4등급 1200M 핸디캡 일반 R1~50 연령오픈 암"
4,5,5,위너콰드릴,한,암,4세,*52,36,최범현,박대흥,♠요시다 가츠미,½,454(4),2.8,1.0,망사눈,"2021년 04월 17일 (토) 제7경주 서울 제 16일 맑음 다습 10% 17:25
국4등급 1200M 핸디캡 일반 R1~50 연령오픈 암"
5,6,6,굿바우,한,암,4세,54,42,다비드,이희영,이재상,1,484(1),13.4,1.8,망사눈,"2021년 04월 17일 (토) 제7경주 서울 제 16일 맑음 다습 10% 17:25
국4등급 1200M 핸디캡 일반 R1~50 연령오픈 암"
6,7,10,우대륭,한,암,5세,53.5,41,장추열,안해양,임흥호,목,496(16),38.5,9.3,망사,"2021년 04월 17일 (토) 제7경주 서울 제 16일 맑음 다습 10% 17:25
국4등급 1200M 핸디캡 일반 R1~50 연령오픈 암"
7,8,8,자이언트걸,한,암,4세,51.5,37,김동수,김동균,♠신윤경,머리,483(-5),62.8,5.3,"계란형큰, 망사눈","2021년 04월 17일 (토) 제7경주 서울 제 16일 맑음 다습 10% 17:25
국4등급 1200M 핸디캡 일반 R1~50 연령오픈 암"
8,9,12,더블블랙,한,암,3세,*52,36,송재철,최용구,♠강무웅,목,495(3),51.0,4.9,"자극판, 계란형큰, 망사눈","2021년 04월 17일 (토) 제7경주 서울 제 16일 맑음 다습 10% 17:25
국4등급 1200M 핸디캡 일반 R1~50 연령오픈 암"
9,10,3,맘마로마,한,암,5세,54.5,43,정정희,리카디,♠김용래,1¼,489(-5),89.7,26.6,"계란형큰+, 망사","2021년 04월 17일 (토) 제7경주 서울 제 16일 맑음 다습 10% 17:25
국4등급 1200M 핸디캡 일반 R1~50 연령오픈 암"
10,11,7,굴참나무숲,한,암,6세,53.5,41,이철경,서인석,이종욱,목,505(2),166.3,18.8,"계란형큰, 망사눈","2021년 04월 17일 (토) 제7경주 서울 제 16일 맑음 다습 10% 17:25
국4등급 1200M 핸디캡 일반 R1~50 연령오픈 암"
11,12,4,라이징삭스,한,암,6세,*52,36,하정훈,이관호,♠김창식,4,473(-4),339.9,137.7,"자극판, 망사눈, 혀끈","2021년 04월 17일 (토) 제7경주 서울 제 16일 맑음 다습 10% 17:25
국4등급 1200M 핸디캡 일반 R1~50 연령오픈 암"
12,13,13,천둥여울,한,암,4세,54,42,조상범,최용건,♠김광명,9,485(9),242.8,9.3,망사눈,"2021년 04월 17일 (토) 제7경주 서울 제 16일 맑음 다습 10% 17:25
국4등급 1200M 핸디캡 일반 R1~50 연령오픈 암"
13,14,2,와와여장부,한,암,7세,54.5,43,김효정,배휴준,곽희원,2½,479(6),252.8,53.5,"계란형큰, 망사","2021년 04월 17일 (토) 제7경주 서울 제 16일 맑음 다습 10% 17:25
국4등급 1200M 핸디캡 일반 R1~50 연령오픈 암"
