,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,4,위너템플러,한,암,5세,54.5,32,유승완,박대흥,♠요시다 가츠미,,452(0),9999.9,4.8,,"2021년 02월 05일 (금) 제6경주 서울 제 5일 맑음 다습 10% 12:15
국5등급 1400M 핸디캡 일반 R1~35 연령오픈 암"
1,2,6,빅리버,한,암,4세,52.5,28,이철경,서인석,이종욱,1,507(-17),9999.9,9999.9,"계란형큰, 망사눈","2021년 02월 05일 (금) 제6경주 서울 제 5일 맑음 다습 10% 12:15
국5등급 1400M 핸디캡 일반 R1~35 연령오픈 암"
2,3,9,프리마니케,한,암,5세,*52,26,김효정,서인석,천병득,5,468(10),9999.9,9999.9,"계란형큰, 망사눈","2021년 02월 05일 (금) 제6경주 서울 제 5일 맑음 다습 10% 12:15
국5등급 1400M 핸디캡 일반 R1~35 연령오픈 암"
3,4,11,아마로네,한,암,6세,52.5,28,조한별,임봉춘,지앤지프로덕션,1¼,445(13),9999.9,9999.9,"반가지큰, 망사눈","2021년 02월 05일 (금) 제6경주 서울 제 5일 맑음 다습 10% 12:15
국5등급 1400M 핸디캡 일반 R1~35 연령오픈 암"
4,5,13,골드필드,한,암,5세,54,31,김동수,조현수,윤영기,¾,447(-3),9999.9,9999.9,"계란형큰, 망사","2021년 02월 05일 (금) 제6경주 서울 제 5일 맑음 다습 10% 12:15
국5등급 1400M 핸디캡 일반 R1~35 연령오픈 암"
5,6,3,당대로얄,한,암,5세,52,27,다비드,토니,김광두,코,428(-3),9999.9,4.8,"계란형큰+,망사눈+","2021년 02월 05일 (금) 제6경주 서울 제 5일 맑음 다습 10% 12:15
국5등급 1400M 핸디캡 일반 R1~35 연령오픈 암"
6,7,14,와니케이,한,암,6세,52.5,28,우에다,유재길,김영완,½,463(7),9999.9,9999.9,"반가지큰, 눈가면","2021년 02월 05일 (금) 제6경주 서울 제 5일 맑음 다습 10% 12:15
국5등급 1400M 핸디캡 일반 R1~35 연령오픈 암"
7,8,10,산뜻한스침,한,암,4세,54,31,먼로,안병기,♠우태율,¾,476(-10),1.0,4.8,"계란형큰, 망사눈","2021년 02월 05일 (금) 제6경주 서울 제 5일 맑음 다습 10% 12:15
국5등급 1400M 핸디캡 일반 R1~35 연령오픈 암"
8,9,12,초강국,한,암,4세,52.5,28,박을운,홍대유,김종철,½,495(13),9999.9,9999.9,망사눈,"2021년 02월 05일 (금) 제6경주 서울 제 5일 맑음 다습 10% 12:15
국5등급 1400M 핸디캡 일반 R1~35 연령오픈 암"
9,10,7,원앤온리,한,암,4세,53,29,방춘식,지용철,♠조용학,3,500(4),9999.9,9999.9,눈가면,"2021년 02월 05일 (금) 제6경주 서울 제 5일 맑음 다습 10% 12:15
국5등급 1400M 핸디캡 일반 R1~35 연령오픈 암"
10,11,8,야호엠제이캣,한,암,5세,*52,26,이현종,조현수,이태식,2½,429(-8),9999.9,9999.9,"계란형큰, 망사눈","2021년 02월 05일 (금) 제6경주 서울 제 5일 맑음 다습 10% 12:15
국5등급 1400M 핸디캡 일반 R1~35 연령오픈 암"
11,12,1,글로리번,한,암,6세,56,35,박태종,정호익,정범성,3,471(16),9999.9,1.0,망사,"2021년 02월 05일 (금) 제6경주 서울 제 5일 맑음 다습 10% 12:15
국5등급 1400M 핸디캡 일반 R1~35 연령오픈 암"
12,13,5,피케이힐,한,암,4세,54.5,32,조상범,손영표,♠김태성,10,475(19),9999.9,9999.9,망사,"2021년 02월 05일 (금) 제6경주 서울 제 5일 맑음 다습 10% 12:15
국5등급 1400M 핸디캡 일반 R1~35 연령오픈 암"
13,14,2,메니스탠드,한,암,5세,54,31,신형철,곽영효,이근우,7,467(0),9999.9,1.0,망사눈,"2021년 02월 05일 (금) 제6경주 서울 제 5일 맑음 다습 10% 12:15
국5등급 1400M 핸디캡 일반 R1~35 연령오픈 암"
