,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,11,흑전사,한,수,5세,*52,96,함완식,김동균,김창희,,495(0),8.6,2.2,망사눈,"2021년 04월 11일 (일) 제10경주 서울 제 15일 맑음 양호 6% 18:00
1등급 1800M 핸디캡 일반 R1~140 연령오픈"
1,2,2,톱브레인,미,거,6세,*52,82,이혁,최용건,김철,7,514(4),23.0,5.0,"계란형큰, 망사눈","2021년 04월 11일 (일) 제10경주 서울 제 15일 맑음 양호 6% 18:00
1등급 1800M 핸디캡 일반 R1~140 연령오픈"
2,3,7,위너골드,미,수,6세,53,115,(-3)임다빈,우창구,전영범,1¾,481(4),21.0,4.8,"망사, Triabit","2021년 04월 11일 (일) 제10경주 서울 제 15일 맑음 양호 6% 18:00
1등급 1800M 핸디캡 일반 R1~140 연령오픈"
3,4,3,강토마,한,거,6세,55.5,114,장추열,정호익,♠김광명,1¼,493(-3),2.5,1.0,망사눈,"2021년 04월 11일 (일) 제10경주 서울 제 15일 맑음 양호 6% 18:00
1등급 1800M 핸디캡 일반 R1~140 연령오픈"
4,5,5,릴패트론,미,거,5세,*52,95,이철경,서인석,고재완,목,484(-10),22.2,6.5,계란형큰,"2021년 04월 11일 (일) 제10경주 서울 제 15일 맑음 양호 6% 18:00
1등급 1800M 핸디캡 일반 R1~140 연령오픈"
5,6,10,클리어검,한,암,5세,*52,83,조상범,최용건,조창석,½,486(5),21.2,3.7,계란형큰,"2021년 04월 11일 (일) 제10경주 서울 제 15일 맑음 양호 6% 18:00
1등급 1800M 핸디캡 일반 R1~140 연령오픈"
6,7,8,슈퍼삭스,미,거,6세,*52,104,이현종,리카디,♠김창식,½,509(0),8.5,9.0,망사,"2021년 04월 11일 (일) 제10경주 서울 제 15일 맑음 양호 6% 18:00
1등급 1800M 핸디캡 일반 R1~140 연령오픈"
7,8,4,가온챔프,한,수,6세,59,121,임기원,안병기,♠김기종,1¼,498(1),21.5,20.4,망사눈,"2021년 04월 11일 (일) 제10경주 서울 제 15일 맑음 양호 6% 18:00
1등급 1800M 핸디캡 일반 R1~140 연령오픈"
8,9,6,선라이팅,미,수,6세,51,100,다비드,서범석,이신근,1,536(10),35.2,7.7,망사눈,"2021년 04월 11일 (일) 제10경주 서울 제 15일 맑음 양호 6% 18:00
1등급 1800M 핸디캡 일반 R1~140 연령오픈"
9,10,14,심장의고동,한,수,5세,*52,94,문세영,지용철,♠오종환,½,510(-1),7.8,2.8,계란형큰,"2021년 04월 11일 (일) 제10경주 서울 제 15일 맑음 양호 6% 18:00
1등급 1800M 핸디캡 일반 R1~140 연령오픈"
10,11,12,왕벚꽃,미,거,5세,51,83,김용근,박대흥,김원숙,1¾,513(-14),6.1,2.4,"망사,계란형큰-","2021년 04월 11일 (일) 제10경주 서울 제 15일 맑음 양호 6% 18:00
1등급 1800M 핸디캡 일반 R1~140 연령오픈"
11,12,1,다크플레이어,미,수,5세,*52,86,박을운,이관호,♠박남성,4,447(-3),80.1,43.8,망사,"2021년 04월 11일 (일) 제10경주 서울 제 15일 맑음 양호 6% 18:00
1등급 1800M 핸디캡 일반 R1~140 연령오픈"
12,13,9,상감마마,한,거,9세,52,107,김정준,박병일,♠이관형,¾,452(5),42.5,23.1,"반가지큰, 눈가면","2021년 04월 11일 (일) 제10경주 서울 제 15일 맑음 양호 6% 18:00
1등급 1800M 핸디캡 일반 R1~140 연령오픈"
13,14,13,문학타이거,미,수,5세,*52,95,박태종,박재우,황봉기,1¼,510(-2),27.0,12.8,"반가지큰, 눈가면","2021년 04월 11일 (일) 제10경주 서울 제 15일 맑음 양호 6% 18:00
1등급 1800M 핸디캡 일반 R1~140 연령오픈"
