,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,10,드림펠라,한,거,3세,56,,김동수,전승규,드림커뮤니티,,485(0),2.4,1.3,"망사눈, Triabit","2021년 05월 16일 (일) 제2경주 서울 제 25일 비 불량 11:10
국6등급 1200M 별정A 일반 R0~0 연령오픈"
1,2,6,나의신화,한,수,4세,56,,우에다,송문길,박복용,2½,454(-4),6.3,1.6,,"2021년 05월 16일 (일) 제2경주 서울 제 25일 비 불량 11:10
국6등급 1200M 별정A 일반 R0~0 연령오픈"
2,3,7,거센파워,한,수,3세,56,,장추열,박희철,강석대,¾,472(-7),10.1,2.2,"망사눈+,계란형큰-,망사-","2021년 05월 16일 (일) 제2경주 서울 제 25일 비 불량 11:10
국6등급 1200M 별정A 일반 R0~0 연령오픈"
3,4,8,원더풀맘보,한,암,4세,50,,(-4)김아현,최봉주,♠(주)녹원목장,2,455(-5),3.9,2.5,망사눈,"2021년 05월 16일 (일) 제2경주 서울 제 25일 비 불량 11:10
국6등급 1200M 별정A 일반 R0~0 연령오픈"
4,5,4,더파이팅,한,수,3세,56,,김정준,박병일,김정철,1,487(-9),4.4,2.0,,"2021년 05월 16일 (일) 제2경주 서울 제 25일 비 불량 11:10
국6등급 1200M 별정A 일반 R0~0 연령오픈"
5,6,1,런던타이거,한,암,3세,54,,김효정,안해양,임흥호,목,433(6),160.8,3.6,"계란형큰, 망사눈","2021년 05월 16일 (일) 제2경주 서울 제 25일 비 불량 11:10
국6등급 1200M 별정A 일반 R0~0 연령오픈"
6,7,9,럭셔리킹,한,수,3세,56,,부민호,김동철,김명식,½,459(3),186.5,15.5,,"2021년 05월 16일 (일) 제2경주 서울 제 25일 비 불량 11:10
국6등급 1200M 별정A 일반 R0~0 연령오픈"
7,8,3,패밀리캡틴,한,수,3세,56,,박현우,임봉춘,류재욱,1¾,448(5),76.4,19.8,눈가면,"2021년 05월 16일 (일) 제2경주 서울 제 25일 비 불량 11:10
국6등급 1200M 별정A 일반 R0~0 연령오픈"
8,9,2,애플민트,한,수,3세,56,,정정희,리카디,이기훈,1½,491(-2),92.0,11.5,"계란형큰+, 망사눈,혀보정큰-","2021년 05월 16일 (일) 제2경주 서울 제 25일 비 불량 11:10
국6등급 1200M 별정A 일반 R0~0 연령오픈"
9,10,5,화려한강산,한,암,3세,54,,이용호,홍대유,김경민,코,446(12),19.3,1.8,망사눈,"2021년 05월 16일 (일) 제2경주 서울 제 25일 비 불량 11:10
국6등급 1200M 별정A 일반 R0~0 연령오픈"
10,,11,매직만점,한,거,4세,54,,(-2)임다빈,손영표,김창희,출전제외,0(0),----,----,,"2021년 05월 16일 (일) 제2경주 서울 제 25일 비 불량 11:10
국6등급 1200M 별정A 일반 R0~0 연령오픈"
11,,12,럭키선더,한,거,3세,56,,이철경,서홍수,이본희,출전제외,471(0),----,----,"계란형큰, 망사눈","2021년 05월 16일 (일) 제2경주 서울 제 25일 비 불량 11:10
국6등급 1200M 별정A 일반 R0~0 연령오픈"
