,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,5,라온더파이터,한,수,3세,55,32,이혁,박종곤,♠라온산업개발(주),,474(11),7.0,1.4,망사눈,"2021년 01월 15일 (금) 제7경주 서울 제 2일 흐림 양호 6% 11:45
국5등급 1200M 핸디캡 일반 R1~35 연령오픈"
1,2,4,흥드림,한,수,3세,54.5,31,장추열,정호익,♠고광숙,7,514(16),8.8,1.4,망사눈,"2021년 01월 15일 (금) 제7경주 서울 제 2일 흐림 양호 6% 11:45
국5등급 1200M 핸디캡 일반 R1~35 연령오픈"
2,3,3,화이트참,한,수,3세,56,34,김용근,전승규,김세민,1,473(3),5.9,1.4,"계란형큰,눈가면-","2021년 01월 15일 (금) 제7경주 서울 제 2일 흐림 양호 6% 11:45
국5등급 1200M 핸디캡 일반 R1~35 연령오픈"
3,4,2,선오브스톰,한,거,4세,54.5,30,안토니오,박대흥,양동희,3,517(1),35.2,5.6,,"2021년 01월 15일 (금) 제7경주 서울 제 2일 흐림 양호 6% 11:45
국5등급 1200M 핸디캡 일반 R1~35 연령오픈"
4,5,10,로열고스트,한,암,5세,54.5,34,함완식,김동균,정기환,¾,489(-2),9999.9,9999.9,망사눈,"2021년 01월 15일 (금) 제7경주 서울 제 2일 흐림 양호 6% 11:45
국5등급 1200M 핸디캡 일반 R1~35 연령오픈"
5,6,12,코브라볼,한,수,3세,54,30,박태종,우창구,♠한명로,코,455(-3),8.8,1.4,망사,"2021년 01월 15일 (금) 제7경주 서울 제 2일 흐림 양호 6% 11:45
국5등급 1200M 핸디캡 일반 R1~35 연령오픈"
6,7,9,샌드파워,한,수,4세,53.5,28,유승완,최상식,강석대,2½,506(10),3.5,9999.9,,"2021년 01월 15일 (금) 제7경주 서울 제 2일 흐림 양호 6% 11:45
국5등급 1200M 핸디캡 일반 R1~35 연령오픈"
7,8,8,베스트타임,한,암,3세,52,30,임기원,임봉춘,♠김태성,2½,469(5),9999.9,9999.9,망사눈,"2021년 01월 15일 (금) 제7경주 서울 제 2일 흐림 양호 6% 11:45
국5등급 1200M 핸디캡 일반 R1~35 연령오픈"
8,9,6,섀도우퀸,한,암,4세,52.5,30,김정준,신삼영,링크폴로,¾,466(0),9999.9,9999.9,"계란형큰, 눈가면","2021년 01월 15일 (금) 제7경주 서울 제 2일 흐림 양호 6% 11:45
국5등급 1200M 핸디캡 일반 R1~35 연령오픈"
9,10,11,하이퍼카,한,수,4세,55.5,32,김효정,배대선,장석은,5,464(-3),9999.9,9999.9,,"2021년 01월 15일 (금) 제7경주 서울 제 2일 흐림 양호 6% 11:45
국5등급 1200M 핸디캡 일반 R1~35 연령오픈"
10,11,7,위너세이,한,암,5세,53.5,32,다비드,리카디,♠요시다 가츠미,2½,462(-5),2.5,1.4,계란형큰,"2021년 01월 15일 (금) 제7경주 서울 제 2일 흐림 양호 6% 11:45
국5등급 1200M 핸디캡 일반 R1~35 연령오픈"
11,12,1,백두거포,한,거,5세,51.5,30,(-3)임다빈,구자흥,♠김봉겸,10,478(-4),9999.9,9999.9,반가지큰,"2021년 01월 15일 (금) 제7경주 서울 제 2일 흐림 양호 6% 11:45
국5등급 1200M 핸디캡 일반 R1~35 연령오픈"
