,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,8,베스트탑,한,수,4세,57,,송재철,이희영,베스트샤인조합,,491(-3),4.1,1.7,"망사, 승인편자","2021년 04월 03일 (토) 제4경주 서울 제 12일 비 불량 14:20
국6등급 1400M 별정A 일반 R0~0 연령오픈"
1,2,12,허니버터바비,한,암,4세,55,,안효리,이신영,♠카도노 시게오,목,465(3),10.2,2.0,"계란형큰, 망사눈","2021년 04월 03일 (토) 제4경주 서울 제 12일 비 불량 14:20
국6등급 1400M 별정A 일반 R0~0 연령오픈"
2,3,7,페더럴아이,한,수,3세,57,,문세영,지용철,♠금악목장,1¼,489(3),2.7,1.3,"망사눈, Triabit","2021년 04월 03일 (토) 제4경주 서울 제 12일 비 불량 14:20
국6등급 1400M 별정A 일반 R0~0 연령오픈"
3,4,1,그랜드스타,한,수,3세,57,,임기원,박재우,♠박정재,5,506(9),60.2,12.4,망사,"2021년 04월 03일 (토) 제4경주 서울 제 12일 비 불량 14:20
국6등급 1400M 별정A 일반 R0~0 연령오픈"
4,5,4,소우주,한,수,3세,57,,정정희,안병기,♠우태율,½,490(4),15.1,4.9,"계란형큰, 망사눈","2021년 04월 03일 (토) 제4경주 서울 제 12일 비 불량 14:20
국6등급 1400M 별정A 일반 R0~0 연령오픈"
5,6,5,리턴밸리브리,한,수,3세,57,,신형철,홍대유,김인호,½,494(-7),88.2,6.9,,"2021년 04월 03일 (토) 제4경주 서울 제 12일 비 불량 14:20
국6등급 1400M 별정A 일반 R0~0 연령오픈"
6,7,6,소중한골든,한,거,4세,57,,이철경,서인석,최영훈,코,456(0),98.8,23.0,"계란형큰, 망사눈","2021년 04월 03일 (토) 제4경주 서울 제 12일 비 불량 14:20
국6등급 1400M 별정A 일반 R0~0 연령오픈"
7,8,9,라온더타이거,한,거,3세,57,,최범현,박종곤,♠라온산업개발(주),머리,460(5),6.4,4.3,망사눈,"2021년 04월 03일 (토) 제4경주 서울 제 12일 비 불량 14:20
국6등급 1400M 별정A 일반 R0~0 연령오픈"
8,9,11,사우스반,한,암,5세,55,,박상우,서범석,임종근,1¼,438(-11),11.9,11.8,,"2021년 04월 03일 (토) 제4경주 서울 제 12일 비 불량 14:20
국6등급 1400M 별정A 일반 R0~0 연령오픈"
9,10,2,스피드플라잉,한,암,5세,55,,박을운,조현수,최몽주,2½,480(7),14.7,2.4,"계란형큰, 눈가면","2021년 04월 03일 (토) 제4경주 서울 제 12일 비 불량 14:20
국6등급 1400M 별정A 일반 R0~0 연령오픈"
10,11,10,머니가락,한,거,3세,57,,김효정,배대선,박상헌,7,432(-11),127.7,21.1,망사,"2021년 04월 03일 (토) 제4경주 서울 제 12일 비 불량 14:20
국6등급 1400M 별정A 일반 R0~0 연령오픈"
11,12,3,별빛보석,한,수,3세,57,,하정훈,신삼영,이장운,머리,459(1),8.9,1.8,눈가면,"2021년 04월 03일 (토) 제4경주 서울 제 12일 비 불량 14:20
국6등급 1400M 별정A 일반 R0~0 연령오픈"
12,13,13,파이널에이스,한,암,4세,55,,이혁,조현수,♠김선식,¾,482(9),107.5,16.6,"계란형큰, 망사눈","2021년 04월 03일 (토) 제4경주 서울 제 12일 비 불량 14:20
국6등급 1400M 별정A 일반 R0~0 연령오픈"
