,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,5,찰리스타일,미,수,4세,55,59,문세영,임봉춘,(주)나스카,,546(29),5.8,1.0,"반가지큰, 망사눈","2021년 01월 15일 (금) 제12경주 서울 제 2일 흐림 양호 6% 14:30
혼3등급 1400M 핸디캡 일반 R1~65 연령오픈"
1,2,2,금자유,미,암,4세,53.5,60,이동국,박병일,배태곤,1¼,459(7),9999.9,10.4,"계란형큰, 망사눈","2021년 01월 15일 (금) 제12경주 서울 제 2일 흐림 양호 6% 14:30
혼3등급 1400M 핸디캡 일반 R1~65 연령오픈"
2,3,12,금아애자일,미,거,4세,*52,52,김효정,배대선,♠금아산업(주),2½,497(-1),9999.9,9999.9,,"2021년 01월 15일 (금) 제12경주 서울 제 2일 흐림 양호 6% 14:30
혼3등급 1400M 핸디캡 일반 R1~65 연령오픈"
3,4,1,캣츠미라클,미,거,5세,57,63,먼로,강성오,김두식,코,456(3),9999.9,9999.9,"계란형큰, 망사","2021년 01월 15일 (금) 제12경주 서울 제 2일 흐림 양호 6% 14:30
혼3등급 1400M 핸디캡 일반 R1~65 연령오픈"
4,5,11,파노라마뷰,미,수,4세,55,59,함완식,김동균,김영근,1¼,503(-4),5.8,2.1,"계란형큰, 망사눈","2021년 01월 15일 (금) 제12경주 서울 제 2일 흐림 양호 6% 14:30
혼3등급 1400M 핸디캡 일반 R1~65 연령오픈"
5,6,7,다이나믹커밍,미,수,4세,54.5,58,안토니오,박대흥,♠이일형,1,524(12),5.8,2.1,망사,"2021년 01월 15일 (금) 제12경주 서울 제 2일 흐림 양호 6% 14:30
혼3등급 1400M 핸디캡 일반 R1~65 연령오픈"
6,7,9,고고비,캐,암,5세,56,65,김정준,김윤섭,김재용,2½,467(6),9999.9,5.2,,"2021년 01월 15일 (금) 제12경주 서울 제 2일 흐림 양호 6% 14:30
혼3등급 1400M 핸디캡 일반 R1~65 연령오픈"
7,8,10,문학킹,미,거,4세,53,55,이현종,박재우,황봉기,1,496(-3),9999.9,10.4,"망사눈+,반가지큰-,눈가면-","2021년 01월 15일 (금) 제12경주 서울 제 2일 흐림 양호 6% 14:30
혼3등급 1400M 핸디캡 일반 R1~65 연령오픈"
8,9,8,빅투더빅,캐,암,4세,51,54,김용근,송문길,이미양,½,501(6),5.8,2.1,망사,"2021년 01월 15일 (금) 제12경주 서울 제 2일 흐림 양호 6% 14:30
혼3등급 1400M 핸디캡 일반 R1~65 연령오픈"
9,10,4,오더파지빌리티스,미,거,6세,54,63,(-3)임다빈,정호익,♠장재형,코,540(-8),5.8,2.1,눈가면,"2021년 01월 15일 (금) 제12경주 서울 제 2일 흐림 양호 6% 14:30
혼3등급 1400M 핸디캡 일반 R1~65 연령오픈"
10,11,3,문학보스,미,수,4세,57,63,최범현,박종곤,권경자,목,477(-6),4.8,2.1,,"2021년 01월 15일 (금) 제12경주 서울 제 2일 흐림 양호 6% 14:30
혼3등급 1400M 핸디캡 일반 R1~65 연령오픈"
11,12,6,우정의향기,미,암,5세,*52,51,이혁,곽영효,♠강균호,4,485(-7),5.8,9999.9,"계란형큰, 망사눈","2021년 01월 15일 (금) 제12경주 서울 제 2일 흐림 양호 6% 14:30
혼3등급 1400M 핸디캡 일반 R1~65 연령오픈"
