,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,2,문학문,미,수,3세,55,44,문세영,홍대유,권경자,,488(-1),3.7,1.0,"망사눈+,눈가면-","2021년 04월 17일 (토) 제6경주 서울 제 16일 맑음 다습 10% 16:20
혼4등급 1200M 핸디캡 일반 R1~50 연령오픈"
1,2,8,최강블레이드,미,거,3세,52,38,송재철,강환민,♠김형란,½,475(-8),5.8,1.7,"계란형큰,승인편자+","2021년 04월 17일 (토) 제6경주 서울 제 16일 맑음 다습 10% 16:20
혼4등급 1200M 핸디캡 일반 R1~50 연령오픈"
2,3,10,퀴클리선,미,수,3세,55.5,45,함완식,김동균,민형근,½,518(-9),3.8,1.8,,"2021년 04월 17일 (토) 제6경주 서울 제 16일 맑음 다습 10% 16:20
혼4등급 1200M 핸디캡 일반 R1~50 연령오픈"
3,4,9,두손장군,미,수,3세,52,38,김용근,정호익,이도명,2½,528(19),25.4,3.4,"계란형큰, 망사눈","2021년 04월 17일 (토) 제6경주 서울 제 16일 맑음 다습 10% 16:20
혼4등급 1200M 핸디캡 일반 R1~50 연령오픈"
4,5,5,와일들리로맨틱,미,수,3세,57.5,49,임기원,안병기,♠우태율,2½,457(-5),2.5,1.3,망사눈,"2021년 04월 17일 (토) 제6경주 서울 제 16일 맑음 다습 10% 16:20
혼4등급 1200M 핸디캡 일반 R1~50 연령오픈"
5,6,1,청춘비바,미,거,3세,*52,36,김동수,박병일,♠한명로,2,458(-4),153.3,24.2,망사눈,"2021년 04월 17일 (토) 제6경주 서울 제 16일 맑음 다습 10% 16:20
혼4등급 1200M 핸디캡 일반 R1~50 연령오픈"
6,7,12,논스톱리워드,미,거,3세,*52,37,김정준,신삼영,♠태립,4,454(-5),123.6,17.6,망사눈,"2021년 04월 17일 (토) 제6경주 서울 제 16일 맑음 다습 10% 16:20
혼4등급 1200M 핸디캡 일반 R1~50 연령오픈"
7,8,4,로맨스참,미,암,3세,51,36,(-4)김아현,김동철,김세민,¾,433(4),464.2,32.4,,"2021년 04월 17일 (토) 제6경주 서울 제 16일 맑음 다습 10% 16:20
혼4등급 1200M 핸디캡 일반 R1~50 연령오픈"
8,9,13,티즈에너지,미,수,3세,52,38,유승완,서인석,최상기,2,472(-12),464.2,17.0,,"2021년 04월 17일 (토) 제6경주 서울 제 16일 맑음 다습 10% 16:20
혼4등급 1200M 핸디캡 일반 R1~50 연령오픈"
9,10,3,오섬스프링스,미,거,3세,52,38,문정균,손영표,김종철,1,441(-1),1321.1,37.8,망사눈+,"2021년 04월 17일 (토) 제6경주 서울 제 16일 맑음 다습 10% 16:20
혼4등급 1200M 핸디캡 일반 R1~50 연령오픈"
10,11,14,메디치퀸,호,암,5세,*52,36,정정희,최용건,지앤지프로덕션,6,445(-4),1431.2,18.2,"계란형큰, 망사눈","2021년 04월 17일 (토) 제6경주 서울 제 16일 맑음 다습 10% 16:20
혼4등급 1200M 핸디캡 일반 R1~50 연령오픈"
11,12,7,거센불패,미,거,3세,53.5,41,안토니오,이신영,강석대,9,465(-7),11.4,3.8,반가지큰+,"2021년 04월 17일 (토) 제6경주 서울 제 16일 맑음 다습 10% 16:20
혼4등급 1200M 핸디캡 일반 R1~50 연령오픈"
12,,6,문학시바,캐,수,3세,55.5,45,이혁,박종곤,권경자,출전취소,0(0),----,----,,"2021년 04월 17일 (토) 제6경주 서울 제 16일 맑음 다습 10% 16:20
혼4등급 1200M 핸디캡 일반 R1~50 연령오픈"
13,,11,선더타임,미,거,3세,52,38,이현종,우창구,변갑한,출전취소,0(0),----,----,망사눈,"2021년 04월 17일 (토) 제6경주 서울 제 16일 맑음 다습 10% 16:20
혼4등급 1200M 핸디캡 일반 R1~50 연령오픈"
