,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,10,만세,한,거,4세,55.5,31,송재철,임봉춘,김진태a,,480(-3),3.9,1.5,망사눈,"2021년 05월 02일 (일) 제3경주 서울 제 21일 맑음 포화 16% 11:40
국5등급 1400M 핸디캡 일반 R1~35 연령오픈"
1,2,7,클린업트리오,한,거,5세,56,32,이현종,강성오,씨유네트워크,1¾,509(4),42.1,5.6,계란형큰,"2021년 05월 02일 (일) 제3경주 서울 제 21일 맑음 포화 16% 11:40
국5등급 1400M 핸디캡 일반 R1~35 연령오픈"
2,3,9,레인,한,암,5세,53,30,이혁,이신영,이성영,2,493(0),28.4,3.0,망사눈,"2021년 05월 02일 (일) 제3경주 서울 제 21일 맑음 포화 16% 11:40
국5등급 1400M 핸디캡 일반 R1~35 연령오픈"
3,4,5,케이엔메니퀸,한,암,3세,52.5,29,문세영,박대흥,조경수,½,490(1),5.0,1.3,망사,"2021년 05월 02일 (일) 제3경주 서울 제 21일 맑음 포화 16% 11:40
국5등급 1400M 핸디캡 일반 R1~35 연령오픈"
4,5,8,영주스톤,한,수,4세,52,24,빅투아르,서정하,유영준,1,485(-4),70.5,10.5,반가지큰,"2021년 05월 02일 (일) 제3경주 서울 제 21일 맑음 포화 16% 11:40
국5등급 1400M 핸디캡 일반 R1~35 연령오픈"
5,6,4,아마로네,한,암,6세,*52,27,조한별,임봉춘,지앤지프로덕션,½,441(0),51.7,18.7,"반가지큰, 망사눈","2021년 05월 02일 (일) 제3경주 서울 제 21일 맑음 포화 16% 11:40
국5등급 1400M 핸디캡 일반 R1~35 연령오픈"
6,7,1,위너이즈웰,한,수,5세,56,32,문성혁,전승규,♠요시다 가츠미,1,541(-4),2.7,1.8,,"2021년 05월 02일 (일) 제3경주 서울 제 21일 맑음 포화 16% 11:40
국5등급 1400M 핸디캡 일반 R1~35 연령오픈"
7,8,6,빅리버,한,암,4세,53.5,31,이철경,서인석,이종욱,머리,515(8),4.5,1.9,"계란형큰, 망사눈","2021년 05월 02일 (일) 제3경주 서울 제 21일 맑음 포화 16% 11:40
국5등급 1400M 핸디캡 일반 R1~35 연령오픈"
8,9,11,대지여걸,한,암,5세,54.5,33,김정준,최영주,말사모,½,452(5),30.2,4.1,망사눈,"2021년 05월 02일 (일) 제3경주 서울 제 21일 맑음 포화 16% 11:40
국5등급 1400M 핸디캡 일반 R1~35 연령오픈"
9,10,3,마패봉,한,수,6세,56,32,문정균,지용철,박시용,6,468(-2),73.1,13.2,망사눈,"2021년 05월 02일 (일) 제3경주 서울 제 21일 맑음 포화 16% 11:40
국5등급 1400M 핸디캡 일반 R1~35 연령오픈"
10,11,2,천은짱,한,암,5세,*52,26,장추열,최봉주,조금제,23,456(6),14.8,4.5,"계란형큰, 망사눈","2021년 05월 02일 (일) 제3경주 서울 제 21일 맑음 포화 16% 11:40
국5등급 1400M 핸디캡 일반 R1~35 연령오픈"
