,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,2,천비성,한,수,3세,56.5,,함완식,강환민,씨유네트워크,,470(5),11.2,2.9,망사,"2021년 01월 22일 (금) 제1경주 서울 제 3일 흐림 다습 12% 10:00
국6등급 1000M 별정A 일반 R0~0 연령오픈"
1,2,1,금성세계,한,수,3세,56.5,,황순도,박재우,조창규,2,516(-3),11.2,2.9,,"2021년 01월 22일 (금) 제1경주 서울 제 3일 흐림 다습 12% 10:00
국6등급 1000M 별정A 일반 R0~0 연령오픈"
2,3,4,매직타이드,한,암,3세,54.5,,이철경,서인석,최상기,2,459(-8),11.2,2.9,,"2021년 01월 22일 (금) 제1경주 서울 제 3일 흐림 다습 12% 10:00
국6등급 1000M 별정A 일반 R0~0 연령오픈"
3,4,10,질주본,한,거,3세,56.5,,김정준,최영주,박준배,1,472(-5),5.6,2.9,망사눈+,"2021년 01월 22일 (금) 제1경주 서울 제 3일 흐림 다습 12% 10:00
국6등급 1000M 별정A 일반 R0~0 연령오픈"
4,5,5,천둥세자,한,수,3세,56.5,,부민호,김동균,김영근,목,450(-2),11.2,2.9,"계란형큰+, 망사눈","2021년 01월 22일 (금) 제1경주 서울 제 3일 흐림 다습 12% 10:00
국6등급 1000M 별정A 일반 R0~0 연령오픈"
5,6,6,글로벌스톰,한,거,3세,56.5,,이혁,최상식,♠장재형,1,463(1),11.2,2.9,망사,"2021년 01월 22일 (금) 제1경주 서울 제 3일 흐림 다습 12% 10:00
국6등급 1000M 별정A 일반 R0~0 연령오픈"
6,7,9,명품히어로,한,거,3세,56.5,,김동수,김점오,박양호,2½,464(0),5.6,2.9,망사,"2021년 01월 22일 (금) 제1경주 서울 제 3일 흐림 다습 12% 10:00
국6등급 1000M 별정A 일반 R0~0 연령오픈"
7,8,7,티즈파이팅,한,수,3세,56.5,,임기원,안병기,신승열,1¼,476(24),5.6,2.9,망사눈+,"2021년 01월 22일 (금) 제1경주 서울 제 3일 흐림 다습 12% 10:00
국6등급 1000M 별정A 일반 R0~0 연령오픈"
8,9,8,나도야금,한,수,3세,56.5,,김귀배,이희영,이창모,6,465(-5),11.2,2.9,망사눈,"2021년 01월 22일 (금) 제1경주 서울 제 3일 흐림 다습 12% 10:00
국6등급 1000M 별정A 일반 R0~0 연령오픈"
9,10,3,빅포켓,한,거,3세,56.5,,신형철,최봉주,권인택,1¼,466(-25),11.2,2.9,망사눈,"2021년 01월 22일 (금) 제1경주 서울 제 3일 흐림 다습 12% 10:00
국6등급 1000M 별정A 일반 R0~0 연령오픈"
10,11,12,에이맨,한,수,3세,56.5,,박태종,박천서,♠박평양,1¾,414(-12),11.2,2.9,"반가지큰, 망사눈","2021년 01월 22일 (금) 제1경주 서울 제 3일 흐림 다습 12% 10:00
국6등급 1000M 별정A 일반 R0~0 연령오픈"
11,,11,겅호우,한,수,3세,52.5,,(-4)김아현,지용철,♠조용학,출전취소,0(0),----,----,,"2021년 01월 22일 (금) 제1경주 서울 제 3일 흐림 다습 12% 10:00
국6등급 1000M 별정A 일반 R0~0 연령오픈"
