,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,11,드림맥스,한,암,3세,55,,최범현,임봉춘,♠김호진,,529(6),8.3,4.6,망사,"2021년 04월 24일 (토) 제4경주 서울 제 18일 흐림 건조 4% 14:20
국6등급 1400M 별정A 일반 R0~0 연령오픈"
1,2,13,천존,한,수,4세,57,,조상범,배휴준,조금제,2½,546(6),31.7,11.1,망사눈,"2021년 04월 24일 (토) 제4경주 서울 제 18일 흐림 건조 4% 14:20
국6등급 1400M 별정A 일반 R0~0 연령오픈"
2,3,7,정문프린스,한,수,4세,57,,이용호,홍대유,김재영b,2,482(-7),30.6,4.5,,"2021년 04월 24일 (토) 제4경주 서울 제 18일 흐림 건조 4% 14:20
국6등급 1400M 별정A 일반 R0~0 연령오픈"
3,4,4,스위트주스바,한,수,3세,57,,김용근,이신영,♠정영식,2½,532(7),8.3,2.4,,"2021년 04월 24일 (토) 제4경주 서울 제 18일 흐림 건조 4% 14:20
국6등급 1400M 별정A 일반 R0~0 연령오픈"
4,5,1,대완구,한,거,3세,57,,김효정,배대선,♠김진영a,1,434(3),5.3,1.8,망사,"2021년 04월 24일 (토) 제4경주 서울 제 18일 흐림 건조 4% 14:20
국6등급 1400M 별정A 일반 R0~0 연령오픈"
5,6,14,골드스파이크,한,암,3세,55,,유승완,송문길,박복용,½,478(-6),24.3,2.8,"망사, 반가지큰","2021년 04월 24일 (토) 제4경주 서울 제 18일 흐림 건조 4% 14:20
국6등급 1400M 별정A 일반 R0~0 연령오픈"
6,7,10,럭키석포,한,거,4세,57,,안토니오,박재우,최기영,코,509(7),7.3,3.3,"자극판+, 망사눈,JR러깅+,반가지큰-","2021년 04월 24일 (토) 제4경주 서울 제 18일 흐림 건조 4% 14:20
국6등급 1400M 별정A 일반 R0~0 연령오픈"
7,8,5,해피먼스,한,암,4세,55,,김동수,박윤규,박덕희,머리,501(-3),52.8,6.4,"계란형큰, 망사눈","2021년 04월 24일 (토) 제4경주 서울 제 18일 흐림 건조 4% 14:20
국6등급 1400M 별정A 일반 R0~0 연령오픈"
8,9,8,아침함성,한,암,3세,55,,우에다,박희철,이미경,2,446(1),23.0,2.5,"계란형큰, 망사눈,혀끈+","2021년 04월 24일 (토) 제4경주 서울 제 18일 흐림 건조 4% 14:20
국6등급 1400M 별정A 일반 R0~0 연령오픈"
9,10,2,옥추마,한,수,4세,57,,장추열,강성오,씨유네트워크,1,505(18),112.7,25.2,계란형큰,"2021년 04월 24일 (토) 제4경주 서울 제 18일 흐림 건조 4% 14:20
국6등급 1400M 별정A 일반 R0~0 연령오픈"
10,11,9,블랙인디,한,수,3세,57,,박을운,김동철,♠오종환,1¼,507(-4),2.5,1.4,,"2021년 04월 24일 (토) 제4경주 서울 제 18일 흐림 건조 4% 14:20
국6등급 1400M 별정A 일반 R0~0 연령오픈"
11,12,12,통일질주,한,거,4세,57,,박상우,곽영효,박흥길,8,476(4),83.6,8.9,"계란형큰, 망사눈","2021년 04월 24일 (토) 제4경주 서울 제 18일 흐림 건조 4% 14:20
국6등급 1400M 별정A 일반 R0~0 연령오픈"
12,13,6,원더풀원더,한,암,3세,55,,김옥성,최봉주,윤지중,1½,456(3),856.2,32.4,"계란형큰, 망사눈","2021년 04월 24일 (토) 제4경주 서울 제 18일 흐림 건조 4% 14:20
국6등급 1400M 별정A 일반 R0~0 연령오픈"
13,14,3,로열영광,한,수,3세,57,,다비드,박병일,이장호,13,467(-8),11.7,7.4,"계란형큰, 망사눈","2021년 04월 24일 (토) 제4경주 서울 제 18일 흐림 건조 4% 14:20
국6등급 1400M 별정A 일반 R0~0 연령오픈"
