,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,14,패션드패션,한,암,3세,54.5,,문세영,최용건,이미양,,434(5),2.2,1.5,"계란형큰, 망사눈","2021년 03월 21일 (일) 제4경주 서울 제 10일 맑음 양호 5% 12:00
국6등급 1300M 별정A 일반 R0~0 연령오픈 암"
1,2,1,서브에이스,한,암,3세,54.5,,먼로,이관호,김정철,4,452(-4),3.8,1.6,망사-,"2021년 03월 21일 (일) 제4경주 서울 제 10일 맑음 양호 5% 12:00
국6등급 1300M 별정A 일반 R0~0 연령오픈 암"
2,3,10,황금달빛,한,암,3세,54.5,,정평수,지용철,♠장석린외1인(신치구),1¾,506(15),96.7,14.6,망사눈,"2021년 03월 21일 (일) 제4경주 서울 제 10일 맑음 양호 5% 12:00
국6등급 1300M 별정A 일반 R0~0 연령오픈 암"
3,4,11,그린폭주,한,암,3세,54.5,,박을운,홍대유,김재영b,½,472(-4),11.4,1.5,,"2021년 03월 21일 (일) 제4경주 서울 제 10일 맑음 양호 5% 12:00
국6등급 1300M 별정A 일반 R0~0 연령오픈 암"
4,5,2,강화처녀,한,암,4세,54,,(-1)문성혁,서인석,서운석,목,429(-3),11.4,3.3,망사눈,"2021년 03월 21일 (일) 제4경주 서울 제 10일 맑음 양호 5% 12:00
국6등급 1300M 별정A 일반 R0~0 연령오픈 암"
5,6,12,무적장산,한,암,3세,54.5,,빅투아르,강환민,♠삼정,1,428(-2),507.2,29.7,,"2021년 03월 21일 (일) 제4경주 서울 제 10일 맑음 양호 5% 12:00
국6등급 1300M 별정A 일반 R0~0 연령오픈 암"
6,7,6,히어로스피드,한,암,3세,54.5,,조상범,최용건,고재완,4,447(8),75.1,5.4,"계란형큰, 망사눈","2021년 03월 21일 (일) 제4경주 서울 제 10일 맑음 양호 5% 12:00
국6등급 1300M 별정A 일반 R0~0 연령오픈 암"
7,8,3,미스양호,한,암,3세,54.5,,이혁,전승규,박기태,3,463(-1),4.2,1.5,"계란형큰, 망사","2021년 03월 21일 (일) 제4경주 서울 제 10일 맑음 양호 5% 12:00
국6등급 1300M 별정A 일반 R0~0 연령오픈 암"
8,9,9,엄청난걸,한,암,3세,54.5,,이준철,김대근,♠고광숙,½,461(-10),525.5,33.1,,"2021년 03월 21일 (일) 제4경주 서울 제 10일 맑음 양호 5% 12:00
국6등급 1300M 별정A 일반 R0~0 연령오픈 암"
9,10,4,야스,한,암,3세,54.5,,유승완,김윤섭,조금제,4,481(0),411.5,41.8,"망사+,망사눈-","2021년 03월 21일 (일) 제4경주 서울 제 10일 맑음 양호 5% 12:00
국6등급 1300M 별정A 일반 R0~0 연령오픈 암"
10,11,5,엠제이퀸,한,암,3세,54.5,,송재철,김동균,♠박정재,4,482(-5),12.9,2.4,"계란형큰, 망사눈","2021년 03월 21일 (일) 제4경주 서울 제 10일 맑음 양호 5% 12:00
국6등급 1300M 별정A 일반 R0~0 연령오픈 암"
11,12,13,청담프라이드,한,암,3세,54.5,,이용호,서인석,♠삼정,머리,458(5),382.6,32.2,,"2021년 03월 21일 (일) 제4경주 서울 제 10일 맑음 양호 5% 12:00
국6등급 1300M 별정A 일반 R0~0 연령오픈 암"
12,13,7,트리운포,한,암,3세,54.5,,박현우,최용구,♠선우파워텍(주),7,502(2),211.7,35.4,"계란형큰, 망사눈, 혀끈","2021년 03월 21일 (일) 제4경주 서울 제 10일 맑음 양호 5% 12:00
국6등급 1300M 별정A 일반 R0~0 연령오픈 암"
13,14,8,유로아이,한,암,3세,54.5,,이해동,배휴준,♠오상철,12,454(-27),270.9,75.5,망사눈,"2021년 03월 21일 (일) 제4경주 서울 제 10일 맑음 양호 5% 12:00
국6등급 1300M 별정A 일반 R0~0 연령오픈 암"
