,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,2,모닝플래시,한,수,3세,56,,이철경,조현수,김중길,,501(-2),4.5,3.0,"계란형큰, 망사","2021년 05월 02일 (일) 제1경주 서울 제 21일 맑음 포화 16% 10:45
국6등급 1200M 별정A 일반 R0~0 연령오픈"
1,2,7,장산가드,한,수,3세,56,,정정희,강환민,♠김병진,1½,503(21),4.8,2.3,"계란형큰, 망사눈","2021년 05월 02일 (일) 제1경주 서울 제 21일 맑음 포화 16% 10:45
국6등급 1200M 별정A 일반 R0~0 연령오픈"
2,3,3,베스트포스,한,거,4세,56,,부민호,심승태,♠김태성,¾,444(-1),17.7,2.3,"계란형큰, 망사","2021년 05월 02일 (일) 제1경주 서울 제 21일 맑음 포화 16% 10:45
국6등급 1200M 별정A 일반 R0~0 연령오픈"
3,4,5,최강장산,한,거,3세,56,,안토니오,토니,♠김호선,코,498(3),2.5,1.3,"계란형큰,눈가면+,망사눈-","2021년 05월 02일 (일) 제1경주 서울 제 21일 맑음 포화 16% 10:45
국6등급 1200M 별정A 일반 R0~0 연령오픈"
4,5,13,코리아기적,한,거,4세,56,,이혁,지용철,♠오종환,1¼,482(3),12.0,2.2,,"2021년 05월 02일 (일) 제1경주 서울 제 21일 맑음 포화 16% 10:45
국6등급 1200M 별정A 일반 R0~0 연령오픈"
5,6,8,영웅대마,한,거,3세,56,,장추열,정호익,♠김광명,½,477(-9),60.4,6.2,망사눈,"2021년 05월 02일 (일) 제1경주 서울 제 21일 맑음 포화 16% 10:45
국6등급 1200M 별정A 일반 R0~0 연령오픈"
6,7,6,방탄여걸,한,암,3세,54,,하정훈,이관호,♠김태권,2½,425(8),12.5,4.4,"계란형큰, 망사","2021년 05월 02일 (일) 제1경주 서울 제 21일 맑음 포화 16% 10:45
국6등급 1200M 별정A 일반 R0~0 연령오픈"
7,8,11,후이넘,한,수,3세,56,,함완식,김동균,김영근,1¾,482(-15),93.6,6.9,계란형큰+,"2021년 05월 02일 (일) 제1경주 서울 제 21일 맑음 포화 16% 10:45
국6등급 1200M 별정A 일반 R0~0 연령오픈"
8,9,12,명진브레이싱,한,거,3세,56,,우에다,임봉춘,(주)자성실업,½,428(-4),146.3,8.8,"반가지큰, 망사눈","2021년 05월 02일 (일) 제1경주 서울 제 21일 맑음 포화 16% 10:45
국6등급 1200M 별정A 일반 R0~0 연령오픈"
9,10,10,호크아리랑,한,암,5세,54,,송재철,최봉주,♠코리아호스랜드,½,491(0),59.0,4.0,"망사눈, Triabit","2021년 05월 02일 (일) 제1경주 서울 제 21일 맑음 포화 16% 10:45
국6등급 1200M 별정A 일반 R0~0 연령오픈"
10,11,4,은혜가득,한,수,3세,56,,이동국,박병일,강태구,4,430(5),126.7,61.2,"계란형큰, 망사","2021년 05월 02일 (일) 제1경주 서울 제 21일 맑음 포화 16% 10:45
국6등급 1200M 별정A 일반 R0~0 연령오픈"
11,12,14,마이더스캠프,한,수,3세,56,,이용호,서인석,이유환,목,442(1),68.8,20.8,"계란형큰, 눈가면","2021년 05월 02일 (일) 제1경주 서울 제 21일 맑음 포화 16% 10:45
국6등급 1200M 별정A 일반 R0~0 연령오픈"
12,13,9,정문스타,한,수,3세,56,,김옥성,홍대유,김재영b,2,441(2),35.8,5.3,,"2021년 05월 02일 (일) 제1경주 서울 제 21일 맑음 포화 16% 10:45
국6등급 1200M 별정A 일반 R0~0 연령오픈"
13,14,1,천문,한,수,3세,56,,조상범,배휴준,조금제,7,476(9),9.9,5.4,망사눈,"2021년 05월 02일 (일) 제1경주 서울 제 21일 맑음 포화 16% 10:45
국6등급 1200M 별정A 일반 R0~0 연령오픈"
