,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,4,카빙크로스,한,수,4세,51.5,53,임기원,김동균,♠공이공팔,,490(-3),2.0,2.4,망사눈,"2021년 04월 03일 (토) 제8경주 서울 제 12일 비 불량 18:00
국3등급 1800M 핸디캡 일반 R1~65 연령오픈"
1,2,9,해들뫼,한,거,5세,52.5,55,장추열,정호익,♠박남성,10,526(8),6.4,3.0,망사눈,"2021년 04월 03일 (토) 제8경주 서울 제 12일 비 불량 18:00
국3등급 1800M 핸디캡 일반 R1~65 연령오픈"
2,3,6,구름손짓해,한,거,6세,52.5,55,조상범,안병기,♠우태율,2,481(0),163.9,67.3,계란형큰,"2021년 04월 03일 (토) 제8경주 서울 제 12일 비 불량 18:00
국3등급 1800M 핸디캡 일반 R1~65 연령오픈"
3,4,3,정문사이,한,수,5세,54,58,송재철,홍대유,김재영b,¾,544(14),18.5,2.7,"계란형큰, 망사","2021년 04월 03일 (토) 제8경주 서울 제 12일 비 불량 18:00
국3등급 1800M 핸디캡 일반 R1~65 연령오픈"
4,5,1,우아륭,한,암,4세,*52,56,최범현,안해양,임흥호,¾,495(16),6.8,1.4,망사눈,"2021년 04월 03일 (토) 제8경주 서울 제 12일 비 불량 18:00
국3등급 1800M 핸디캡 일반 R1~65 연령오픈"
5,6,7,머니지프,한,거,6세,*52,52,김효정,배대선,강종우,코,478(-2),196.3,55.7,망사눈,"2021년 04월 03일 (토) 제8경주 서울 제 12일 비 불량 18:00
국3등급 1800M 핸디캡 일반 R1~65 연령오픈"
6,7,2,스피드황룡,한,거,6세,52,54,박을운,김점오,과천시청,머리,496(6),107.0,6.1,"망사, Triabit","2021년 04월 03일 (토) 제8경주 서울 제 12일 비 불량 18:00
국3등급 1800M 핸디캡 일반 R1~65 연령오픈"
7,8,5,룰브레이커,한,수,5세,53,64,(-4)김아현,서정하,♠오종택,목,502(6),28.8,12.6,,"2021년 04월 03일 (토) 제8경주 서울 제 12일 비 불량 18:00
국3등급 1800M 핸디캡 일반 R1~65 연령오픈"
8,9,14,뉴문워리어,한,거,4세,*52,53,문세영,송문길,최종환,2½,475(-4),5.2,1.2,망사,"2021년 04월 03일 (토) 제8경주 서울 제 12일 비 불량 18:00
국3등급 1800M 핸디캡 일반 R1~65 연령오픈"
9,10,13,천괴성,한,거,5세,55.5,61,함완식,강환민,씨유네트워크,¾,491(1),81.2,25.2,계란형큰,"2021년 04월 03일 (토) 제8경주 서울 제 12일 비 불량 18:00
국3등급 1800M 핸디캡 일반 R1~65 연령오픈"
10,11,12,에이스솔롱고,한,암,5세,51,54,다비드,토니,김광두,7,459(2),130.4,26.8,"계란형큰, 망사눈","2021년 04월 03일 (토) 제8경주 서울 제 12일 비 불량 18:00
국3등급 1800M 핸디캡 일반 R1~65 연령오픈"
11,12,10,원더풀마리아,한,암,5세,54,62,김용근,임봉춘,♠(주)녹원목장,2,477(4),98.1,14.6,망사,"2021년 04월 03일 (토) 제8경주 서울 제 12일 비 불량 18:00
국3등급 1800M 핸디캡 일반 R1~65 연령오픈"
12,13,11,금아애크미,한,수,5세,54,58,먼로,이관호,♠금아산업(주),9,488(1),17.1,1.9,"계란형큰, 망사눈, 혀끈","2021년 04월 03일 (토) 제8경주 서울 제 12일 비 불량 18:00
국3등급 1800M 핸디캡 일반 R1~65 연령오픈"
13,,8,슬링스톤,한,거,5세,52,60,(-3)임다빈,강성오,강현철,주행중지,483(-1),21.0,8.8,"계란형큰, 눈가면","2021년 04월 03일 (토) 제8경주 서울 제 12일 비 불량 18:00
국3등급 1800M 핸디캡 일반 R1~65 연령오픈"
