,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,8,골든서비스,미,거,4세,58,48,송재철,최용구,♠강무웅,,510(-4),2.3,1.0,"자극판, 계란형큰, 망사눈, 혀끈","2021년 05월 16일 (일) 제8경주 서울 제 25일 비 불량 16:35
혼4등급 1700M 별정B 일반 R1~50 연령오픈"
1,2,6,은어축제,미,수,4세,54,36,다비드,박재우,최기영,2,497(2),4.8,2.3,망사눈,"2021년 05월 16일 (일) 제8경주 서울 제 25일 비 불량 16:35
혼4등급 1700M 별정B 일반 R1~50 연령오픈"
2,3,7,풀부스터,미,수,4세,57,46,우에다,임봉춘,최몽주,1¼,467(-8),9.2,4.0,망사,"2021년 05월 16일 (일) 제8경주 서울 제 25일 비 불량 16:35
혼4등급 1700M 별정B 일반 R1~50 연령오픈"
3,4,3,히든삭스,미,수,4세,56,49,(-2)임다빈,강성오,♠김창식,½,499(-2),11.9,5.8,"계란형큰, 망사, 승인편자","2021년 05월 16일 (일) 제8경주 서울 제 25일 비 불량 16:35
혼4등급 1700M 별정B 일반 R1~50 연령오픈"
4,5,1,켄터키망치,미,거,4세,54,36,먼로,강환민,지앤지프로덕션,½,475(1),10.6,3.2,"망사,계란형큰-","2021년 05월 16일 (일) 제8경주 서울 제 25일 비 불량 16:35
혼4등급 1700M 별정B 일반 R1~50 연령오픈"
5,6,9,천년의비,한,암,5세,56,49,안토니오,박대흥,류주영,¾,479(-8),27.9,2.8,망사-,"2021년 05월 16일 (일) 제8경주 서울 제 25일 비 불량 16:35
혼4등급 1700M 별정B 일반 R1~50 연령오픈"
6,7,10,정문에이스,미,수,4세,56,42,김정준,홍대유,김재영b,목,492(1),8.8,4.5,,"2021년 05월 16일 (일) 제8경주 서울 제 25일 비 불량 16:35
혼4등급 1700M 별정B 일반 R1~50 연령오픈"
7,8,11,아르폰스,미,수,5세,54,37,박을운,서정하,유정희,2½,468(-1),11.7,3.0,,"2021년 05월 16일 (일) 제8경주 서울 제 25일 비 불량 16:35
혼4등급 1700M 별정B 일반 R1~50 연령오픈"
8,9,2,엉클벨,미,거,4세,57,45,박현우,이신영,♠오종택,2½,484(-2),34.0,8.5,,"2021년 05월 16일 (일) 제8경주 서울 제 25일 비 불량 16:35
혼4등급 1700M 별정B 일반 R1~50 연령오픈"
9,10,12,퍼스트드림,미,수,4세,54,36,방춘식,김점오,박재범,2½,508(5),295.3,36.9,"계란형큰, 망사눈,혀끈+","2021년 05월 16일 (일) 제8경주 서울 제 25일 비 불량 16:35
혼4등급 1700M 별정B 일반 R1~50 연령오픈"
10,11,4,문학의전사,미,수,5세,56,43,빅투아르,박재우,김재영a,9,517(3),17.1,9.1,"반가지큰, 망사눈","2021년 05월 16일 (일) 제8경주 서울 제 25일 비 불량 16:35
혼4등급 1700M 별정B 일반 R1~50 연령오픈"
11,,5,대군피닉스,미,거,5세,53,45,(-4)김아현,최용구,♠표종순,출전제외,0(0),----,----,"반가지큰, 망사눈","2021년 05월 16일 (일) 제8경주 서울 제 25일 비 불량 16:35
혼4등급 1700M 별정B 일반 R1~50 연령오픈"
