,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,5,퍼텐셜에너지,한,암,4세,53,29,박태종,김동철,박재범,,480(4),26.8,7.6,망사,"2021년 04월 03일 (토) 제5경주 서울 제 12일 비 불량 15:20
국5등급 1400M 핸디캡 일반 R1~35 연령오픈 암"
1,2,2,운외창천,한,암,4세,55,33,문세영,우창구,장수영,½,482(-2),2.3,1.3,망사,"2021년 04월 03일 (토) 제5경주 서울 제 12일 비 불량 15:20
국5등급 1400M 핸디캡 일반 R1~35 연령오픈 암"
2,3,3,사만다치타,한,암,3세,54,31,먼로,박병일,♠이관형,1¼,468(7),6.5,2.1,"계란형큰, 망사눈,혀끈-","2021년 04월 03일 (토) 제5경주 서울 제 12일 비 불량 15:20
국5등급 1400M 핸디캡 일반 R1~35 연령오픈 암"
3,4,6,대승퀸,한,암,4세,53,29,조한별,유재길,김명식,1,487(10),29.2,7.4,망사,"2021년 04월 03일 (토) 제5경주 서울 제 12일 비 불량 15:20
국5등급 1400M 핸디캡 일반 R1~35 연령오픈 암"
4,5,4,새로운보배,한,암,5세,54,31,김정준,심승태,류재욱,목,458(-8),35.5,5.3,계란형큰,"2021년 04월 03일 (토) 제5경주 서울 제 12일 비 불량 15:20
국5등급 1400M 핸디캡 일반 R1~35 연령오픈 암"
5,6,9,어바웃섬싱,한,암,4세,52.5,28,이철경,서인석,서창식,1¾,461(-3),29.4,4.2,"계란형큰, 망사눈","2021년 04월 03일 (토) 제5경주 서울 제 12일 비 불량 15:20
국5등급 1400M 핸디캡 일반 R1~35 연령오픈 암"
6,7,11,논스톱캣,한,암,3세,54,31,이혁,서범석,♠태립,목,452(2),29.6,2.4,,"2021년 04월 03일 (토) 제5경주 서울 제 12일 비 불량 15:20
국5등급 1400M 핸디캡 일반 R1~35 연령오픈 암"
7,8,12,스페셜스토리,한,암,4세,51,25,우에다,박희철,이효선,목,463(10),27.6,15.3,눈가면,"2021년 04월 03일 (토) 제5경주 서울 제 12일 비 불량 15:20
국5등급 1400M 핸디캡 일반 R1~35 연령오픈 암"
8,9,10,그레이스퀸,한,암,4세,54.5,32,유승완,홍대유,정이철,2,447(5),3.0,1.3,망사눈,"2021년 04월 03일 (토) 제5경주 서울 제 12일 비 불량 15:20
국5등급 1400M 핸디캡 일반 R1~35 연령오픈 암"
9,10,7,라오진,한,암,5세,52,35,(-4)김아현,곽영효,최임규,½,487(-4),32.4,3.1,"계란형큰, 눈가면","2021년 04월 03일 (토) 제5경주 서울 제 12일 비 불량 15:20
국5등급 1400M 핸디캡 일반 R1~35 연령오픈 암"
10,11,1,라온블러드,한,암,4세,54.5,32,정정희,안병기,♠라온건설,1,487(3),16.5,7.0,망사눈,"2021년 04월 03일 (토) 제5경주 서울 제 12일 비 불량 15:20
국5등급 1400M 핸디캡 일반 R1~35 연령오픈 암"
11,12,8,정성스타,한,암,4세,55.5,34,박현우,안해양,임정균,6,486(9),260.3,55.7,,"2021년 04월 03일 (토) 제5경주 서울 제 12일 비 불량 15:20
국5등급 1400M 핸디캡 일반 R1~35 연령오픈 암"
12,13,14,글로리번,한,암,6세,52.5,34,(-3)임다빈,정호익,정범성,2,479(8),300.9,86.2,망사,"2021년 04월 03일 (토) 제5경주 서울 제 12일 비 불량 15:20
국5등급 1400M 핸디캡 일반 R1~35 연령오픈 암"
13,14,13,트루,한,암,4세,52,27,다비드,조현수,♠이혜란,22,458(8),38.5,10.1,망사눈,"2021년 04월 03일 (토) 제5경주 서울 제 12일 비 불량 15:20
국5등급 1400M 핸디캡 일반 R1~35 연령오픈 암"
