,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,3,빅토리카,한,암,3세,55,,박을운,안해양,김한수,,452(2),28.4,3.4,,"2021년 04월 24일 (토) 제2경주 서울 제 18일 맑음 건조 4% 12:00
국6등급 1200M 별정A 일반 R0~0 연령오픈 암"
1,2,7,월영이,한,암,4세,55,,김정준,홍대유,김정숙,¾,493(7),17.1,6.5,,"2021년 04월 24일 (토) 제2경주 서울 제 18일 맑음 건조 4% 12:00
국6등급 1200M 별정A 일반 R0~0 연령오픈 암"
2,3,8,드림노크,한,암,3세,55,,함완식,김동균,드림커뮤니티,5,463(10),1.7,1.0,,"2021년 04월 24일 (토) 제2경주 서울 제 18일 맑음 건조 4% 12:00
국6등급 1200M 별정A 일반 R0~0 연령오픈 암"
3,4,5,세명강자,한,암,4세,55,,조한별,서정하,이기철,머리,444(1),16.6,5.0,"계란형큰, 망사눈","2021년 04월 24일 (토) 제2경주 서울 제 18일 맑음 건조 4% 12:00
국6등급 1200M 별정A 일반 R0~0 연령오픈 암"
4,5,12,모던베스트,한,암,3세,55,,김귀배,이희영,베스트샤인조합,코,440(1),20.0,3.5,,"2021년 04월 24일 (토) 제2경주 서울 제 18일 맑음 건조 4% 12:00
국6등급 1200M 별정A 일반 R0~0 연령오픈 암"
5,6,4,선더소니아,한,암,4세,55,,박상우,박대흥,임영수,½,489(-7),444.6,19.0,,"2021년 04월 24일 (토) 제2경주 서울 제 18일 맑음 건조 4% 12:00
국6등급 1200M 별정A 일반 R0~0 연령오픈 암"
6,7,10,스틸더패션,한,암,3세,55,,다비드,박병일,♠임동현,1½,496(-5),3.3,1.3,혀끈-,"2021년 04월 24일 (토) 제2경주 서울 제 18일 맑음 건조 4% 12:00
국6등급 1200M 별정A 일반 R0~0 연령오픈 암"
7,8,14,황금달빛,한,암,3세,55,,이혁,지용철,♠장석린외1인(신치구),½,495(-11),10.9,2.5,망사눈,"2021년 04월 24일 (토) 제2경주 서울 제 18일 맑음 건조 4% 12:00
국6등급 1200M 별정A 일반 R0~0 연령오픈 암"
8,9,11,강한여전사,한,암,4세,55,,조상범,신삼영,조창규,3,462(-6),463.1,41.2,,"2021년 04월 24일 (토) 제2경주 서울 제 18일 맑음 건조 4% 12:00
국6등급 1200M 별정A 일반 R0~0 연령오픈 암"
9,10,13,텐스타,한,암,3세,55,,부민호,김동철,♠김선식,2,449(-4),463.1,363.1,망사눈,"2021년 04월 24일 (토) 제2경주 서울 제 18일 맑음 건조 4% 12:00
국6등급 1200M 별정A 일반 R0~0 연령오픈 암"
10,11,6,제스트원,한,암,3세,55,,이준철,김대근,김경민,코,495(-4),308.7,4.5,,"2021년 04월 24일 (토) 제2경주 서울 제 18일 맑음 건조 4% 12:00
국6등급 1200M 별정A 일반 R0~0 연령오픈 암"
11,12,9,퍼펙트라이트,한,암,4세,52,,(-3)임다빈,우창구,변갑한,1,430(-8),222.3,27.2,"반가지큰, 망사눈","2021년 04월 24일 (토) 제2경주 서울 제 18일 맑음 건조 4% 12:00
국6등급 1200M 별정A 일반 R0~0 연령오픈 암"
12,13,2,비바레이디,한,암,3세,55,,우에다,임봉춘,박세용,3,477(-3),741.0,32.5,,"2021년 04월 24일 (토) 제2경주 서울 제 18일 맑음 건조 4% 12:00
국6등급 1200M 별정A 일반 R0~0 연령오픈 암"
13,14,1,티파니블루,한,암,3세,55,,박태종,박윤규,♠코리아호스랜드,9,535(-4),28.1,4.4,망사눈,"2021년 04월 24일 (토) 제2경주 서울 제 18일 맑음 건조 4% 12:00
국6등급 1200M 별정A 일반 R0~0 연령오픈 암"
