,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,7,골든서비스,미,거,4세,56,44,송재철,최용구,♠강무웅,,514(3),4.7,1.3,"자극판, 계란형큰, 망사눈, 혀끈","2021년 04월 11일 (일) 제9경주 서울 제 15일 맑음 양호 6% 17:30
혼4등급 1800M 별정B 일반 R1~50 연령오픈"
1,2,3,본능대로,미,거,5세,55,40,김옥성,이희영,이창모,1,502(-8),12.3,2.1,망사,"2021년 04월 11일 (일) 제9경주 서울 제 15일 맑음 양호 6% 17:30
혼4등급 1800M 별정B 일반 R1~50 연령오픈"
2,3,11,굿센스,미,거,5세,55,41,이혁,박종곤,김재영a,목,494(-10),4.5,1.9,,"2021년 04월 11일 (일) 제9경주 서울 제 15일 맑음 양호 6% 17:30
혼4등급 1800M 별정B 일반 R1~50 연령오픈"
3,4,6,은어축제,미,수,4세,54,36,다비드,박재우,최기영,1,495(-1),18.1,21.8,망사눈,"2021년 04월 11일 (일) 제9경주 서울 제 15일 맑음 양호 6% 17:30
혼4등급 1800M 별정B 일반 R1~50 연령오픈"
4,5,8,정문에이스,미,수,4세,56,42,김정준,홍대유,김재영b,1½,491(-5),5.7,1.7,,"2021년 04월 11일 (일) 제9경주 서울 제 15일 맑음 양호 6% 17:30
혼4등급 1800M 별정B 일반 R1~50 연령오픈"
5,6,5,히든삭스,미,수,4세,55,50,(-3)임다빈,강성오,♠김창식,1,501(6),6.6,2.4,"계란형큰, 망사, 승인편자","2021년 04월 11일 (일) 제9경주 서울 제 15일 맑음 양호 6% 17:30
혼4등급 1800M 별정B 일반 R1~50 연령오픈"
6,7,9,엉클벨,미,거,4세,57,46,박을운,이신영,♠오종택,4,486(1),25.7,3.3,,"2021년 04월 11일 (일) 제9경주 서울 제 15일 맑음 양호 6% 17:30
혼4등급 1800M 별정B 일반 R1~50 연령오픈"
7,8,4,풀부스터,미,수,4세,53,47,(-4)김아현,임봉춘,최몽주,2,475(4),4.9,3.7,망사,"2021년 04월 11일 (일) 제9경주 서울 제 15일 맑음 양호 6% 17:30
혼4등급 1800M 별정B 일반 R1~50 연령오픈"
8,9,2,선스타트,미,수,6세,56,42,박병윤,손영표,이신근,3,540(12),153.1,50.8,"계란형큰,망사눈-","2021년 04월 11일 (일) 제9경주 서울 제 15일 맑음 양호 6% 17:30
혼4등급 1800M 별정B 일반 R1~50 연령오픈"
9,10,14,빅토리맵,미,거,4세,54,36,김동수,김동균,이연수,3,473(-1),41.5,7.6,"계란형큰, 망사눈","2021년 04월 11일 (일) 제9경주 서울 제 15일 맑음 양호 6% 17:30
혼4등급 1800M 별정B 일반 R1~50 연령오픈"
10,11,13,인동샘,미,수,4세,54,36,김효정,배대선,♠이태인,1¾,494(-12),113.7,47.6,망사눈,"2021년 04월 11일 (일) 제9경주 서울 제 15일 맑음 양호 6% 17:30
혼4등급 1800M 별정B 일반 R1~50 연령오픈"
11,12,1,피노시스터,미,암,4세,53,40,정정희,박천서,♠박병룡,1¾,474(8),41.9,8.8,"반가지큰+, 망사눈, 혀끈","2021년 04월 11일 (일) 제9경주 서울 제 15일 맑음 양호 6% 17:30
혼4등급 1800M 별정B 일반 R1~50 연령오픈"
12,13,12,캡틴포스원,미,수,4세,54,36,이용호,지용철,서정범,6,470(10),25.8,40.1,"망사눈, Triabit","2021년 04월 11일 (일) 제9경주 서울 제 15일 맑음 양호 6% 17:30
혼4등급 1800M 별정B 일반 R1~50 연령오픈"
13,14,10,모닝타이거,호,거,5세,54,36,조한별,조현수,지앤지프로덕션,57,549(5),173.1,50.8,"승인편자,계란형큰-,망사눈-","2021년 04월 11일 (일) 제9경주 서울 제 15일 맑음 양호 6% 17:30
혼4등급 1800M 별정B 일반 R1~50 연령오픈"
