,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,7,장산미사일,미,거,3세,57,45,먼로,강환민,♠김병진,,494(-8),1.3,1.3,망사,"2021년 04월 18일 (일) 제8경주 서울 제 17일 맑음 양호 8% 16:35
혼4등급 1800M 별정B 일반 R1~50 연령오픈"
1,2,2,옥룡,미,거,4세,55,40,함완식,강성오,이긍열,4,475(2),134.6,3.5,"계란형큰, 망사눈","2021년 04월 18일 (일) 제8경주 서울 제 17일 맑음 양호 8% 16:35
혼4등급 1800M 별정B 일반 R1~50 연령오픈"
2,3,6,원더풀인디언,미,거,5세,54,36,유승완,전승규,♠지대섭,1,499(-11),24.7,5.3,"계란형큰, 망사","2021년 04월 18일 (일) 제8경주 서울 제 17일 맑음 양호 8% 16:35
혼4등급 1800M 별정B 일반 R1~50 연령오픈"
3,4,8,새내아이린,미,암,4세,56,50,문세영,홍대유,♠문금철,1,477(-5),3.3,1.6,계란형큰+,"2021년 04월 18일 (일) 제8경주 서울 제 17일 맑음 양호 8% 16:35
혼4등급 1800M 별정B 일반 R1~50 연령오픈"
4,5,9,절예,미,암,4세,52,48,(-4)김아현,지용철,♠조용학,2,503(3),17.1,1.8,계란형큰,"2021년 04월 18일 (일) 제8경주 서울 제 17일 맑음 양호 8% 16:35
혼4등급 1800M 별정B 일반 R1~50 연령오픈"
5,6,5,인천스피드,미,거,5세,57,47,이현종,박병일,황봉기,2,499(10),79.5,5.3,계란형큰,"2021년 04월 18일 (일) 제8경주 서울 제 17일 맑음 양호 8% 16:35
혼4등급 1800M 별정B 일반 R1~50 연령오픈"
6,7,3,돌격앞으로,미,암,5세,55,45,박태종,최봉주,민홍기,¾,482(2),71.0,2.3,"반가지큰, 망사눈","2021년 04월 18일 (일) 제8경주 서울 제 17일 맑음 양호 8% 16:35
혼4등급 1800M 별정B 일반 R1~50 연령오픈"
7,8,4,호프킹덤,한,거,5세,54,36,김정준,김윤섭,최장석,목,530(6),61.1,26.9,망사,"2021년 04월 18일 (일) 제8경주 서울 제 17일 맑음 양호 8% 16:35
혼4등급 1800M 별정B 일반 R1~50 연령오픈"
8,9,12,선포레,미,거,4세,54,36,박을운,배휴준,서상주,½,475(7),124.5,15.0,망사눈,"2021년 04월 18일 (일) 제8경주 서울 제 17일 맑음 양호 8% 16:35
혼4등급 1800M 별정B 일반 R1~50 연령오픈"
9,10,1,문학럭키,미,거,3세,54,36,임기원,박재우,권경자,½,422(0),112.2,8.0,,"2021년 04월 18일 (일) 제8경주 서울 제 17일 맑음 양호 8% 16:35
혼4등급 1800M 별정B 일반 R1~50 연령오픈"
10,11,11,신의열매,미,거,4세,54,36,정정희,안병기,김동익,1½,501(-6),728.0,6.3,"계란형큰, 망사눈","2021년 04월 18일 (일) 제8경주 서울 제 17일 맑음 양호 8% 16:35
혼4등급 1800M 별정B 일반 R1~50 연령오픈"
11,12,10,글라디아토레에이,미,수,5세,54,36,우에다,송문길,김형실,1¾,487(-4),270.4,11.8,,"2021년 04월 18일 (일) 제8경주 서울 제 17일 맑음 양호 8% 16:35
혼4등급 1800M 별정B 일반 R1~50 연령오픈"
12,13,13,디케이마루,미,수,4세,54,36,다비드,구자흥,표종진,2½,447(7),535.7,27.8,"망사, 반가지큰","2021년 04월 18일 (일) 제8경주 서울 제 17일 맑음 양호 8% 16:35
혼4등급 1800M 별정B 일반 R1~50 연령오픈"
13,14,14,마하걸,일,암,4세,52,36,문정균,최봉주,♠미즈타니 마사테루,6,482(14),143.4,6.1,망사눈,"2021년 04월 18일 (일) 제8경주 서울 제 17일 맑음 양호 8% 16:35
혼4등급 1800M 별정B 일반 R1~50 연령오픈"
