,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,1,티즈블랙,한,거,4세,57,,박태종,우창구,유길상,,476(-9),1.7,1.1,"반가지큰,망사눈+","2021년 03월 14일 (일) 제2경주 서울 제 9일 흐림 건조 4% 11:10
국6등급 1200M 별정A 일반 R0~0 연령오픈"
1,2,8,남산시대,한,수,3세,56.5,,빅투아르,박병일,♠이기선,2½,485(4),4.9,1.4,계란형큰+,"2021년 03월 14일 (일) 제2경주 서울 제 9일 흐림 건조 4% 11:10
국6등급 1200M 별정A 일반 R0~0 연령오픈"
2,3,4,천비성,한,수,3세,56.5,,함완식,강환민,씨유네트워크,2,469(-1),2.7,1.1,망사,"2021년 03월 14일 (일) 제2경주 서울 제 9일 흐림 건조 4% 11:10
국6등급 1200M 별정A 일반 R0~0 연령오픈"
3,4,6,스마티트렘,한,수,3세,56.5,,이동국,최용건,이종욱,5,465(11),329.3,7.7,"계란형큰, 망사눈","2021년 03월 14일 (일) 제2경주 서울 제 9일 흐림 건조 4% 11:10
국6등급 1200M 별정A 일반 R0~0 연령오픈"
4,5,12,코리아기적,한,거,4세,57,,조상범,지용철,♠오종환,½,473(-20),187.2,15.5,,"2021년 03월 14일 (일) 제2경주 서울 제 9일 흐림 건조 4% 11:10
국6등급 1200M 별정A 일반 R0~0 연령오픈"
5,6,14,이스머스,한,거,3세,56.5,,김동수,김점오,♠이성인,머리,468(15),120.4,11.5,"계란형큰, 망사","2021년 03월 14일 (일) 제2경주 서울 제 9일 흐림 건조 4% 11:10
국6등급 1200M 별정A 일반 R0~0 연령오픈"
6,7,9,마이윈,한,수,3세,56.5,,김정준,송문길,손병철,5,491(-17),89.7,6.1,망사눈,"2021년 03월 14일 (일) 제2경주 서울 제 9일 흐림 건조 4% 11:10
국6등급 1200M 별정A 일반 R0~0 연령오픈"
7,8,13,럭키어필,한,수,3세,56.5,,김옥성,김동철,♠금악목장,1¼,452(0),6503.6,47.5,망사눈+,"2021년 03월 14일 (일) 제2경주 서울 제 9일 흐림 건조 4% 11:10
국6등급 1200M 별정A 일반 R0~0 연령오픈"
8,9,7,엑톤질주,한,수,3세,56.5,,우에다,손영표,임정균,7,477(35),542.0,23.3,,"2021년 03월 14일 (일) 제2경주 서울 제 9일 흐림 건조 4% 11:10
국6등급 1200M 별정A 일반 R0~0 연령오픈"
9,10,11,멋진가이,한,거,3세,56.5,,유승완,최영주,이장운,½,428(-13),48.1,5.5,,"2021년 03월 14일 (일) 제2경주 서울 제 9일 흐림 건조 4% 11:10
국6등급 1200M 별정A 일반 R0~0 연령오픈"
10,11,2,에이맨,한,수,3세,56.5,,박병윤,박천서,♠박평양,4,403(-11),1182.5,85.1,"반가지큰, 망사눈","2021년 03월 14일 (일) 제2경주 서울 제 9일 흐림 건조 4% 11:10
국6등급 1200M 별정A 일반 R0~0 연령오픈"
11,12,3,금아임패커블,한,거,5세,57,,김효정,배대선,♠금아산업(주),19,508(-15),464.5,26.6,망사눈,"2021년 03월 14일 (일) 제2경주 서울 제 9일 흐림 건조 4% 11:10
국6등급 1200M 별정A 일반 R0~0 연령오픈"
12,13,10,그레이스리,한,수,3세,56.5,,이혁,이희영,이화연,500,497(-1),23.5,2.3,,"2021년 03월 14일 (일) 제2경주 서울 제 9일 흐림 건조 4% 11:10
국6등급 1200M 별정A 일반 R0~0 연령오픈"
13,,5,쏘아라보아,한,수,3세,56.5,,조한별,김대근,현태봉,출전취소,0(0),----,----,망사눈,"2021년 03월 14일 (일) 제2경주 서울 제 9일 흐림 건조 4% 11:10
국6등급 1200M 별정A 일반 R0~0 연령오픈"
