,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,3,스포트라이트,한,수,3세,54,37,김용근,송문길,(주)나스카,,489(-4),1.6,1.5,,"2021년 05월 02일 (일) 제9경주 서울 제 21일 맑음 포화 16% 17:30
국4등급 1700M 별정B 일반 R1~50 연령오픈"
1,2,5,만석지기,한,수,5세,58,48,박태종,박종곤,강태구,2½,474(-2),9.4,2.6,망사눈+,"2021년 05월 02일 (일) 제9경주 서울 제 21일 맑음 포화 16% 17:30
국4등급 1700M 별정B 일반 R1~50 연령오픈"
2,3,7,밀키셰리,한,암,4세,52,36,조한별,지용철,♠금악목장,2½,459(-3),34.5,3.7,,"2021년 05월 02일 (일) 제9경주 서울 제 21일 맑음 포화 16% 17:30
국4등급 1700M 별정B 일반 R1~50 연령오픈"
3,4,12,정문서미트,한,수,4세,56,50,(-2)임다빈,홍대유,김재영b,목,506(-7),5.6,2.1,망사,"2021년 05월 02일 (일) 제9경주 서울 제 21일 맑음 포화 16% 17:30
국4등급 1700M 별정B 일반 R1~50 연령오픈"
4,5,2,질주의꿈,한,암,4세,52,38,문세영,박대흥,♠박남성,8,504(-4),6.1,1.1,승인편자,"2021년 05월 02일 (일) 제9경주 서울 제 21일 맑음 포화 16% 17:30
국4등급 1700M 별정B 일반 R1~50 연령오픈"
5,6,9,스마티아델,한,암,5세,53,41,박현우,송문길,이종훈,¾,435(2),247.1,9.0,망사,"2021년 05월 02일 (일) 제9경주 서울 제 21일 맑음 포화 16% 17:30
국4등급 1700M 별정B 일반 R1~50 연령오픈"
6,7,11,정상으뜸,한,거,6세,57,47,김옥성,박희철,♠정동진,머리,489(-2),42.9,10.7,망사눈,"2021년 05월 02일 (일) 제9경주 서울 제 21일 맑음 포화 16% 17:30
국4등급 1700M 별정B 일반 R1~50 연령오픈"
7,8,10,강화총각,한,수,6세,58,48,이철경,서인석,서운석,½,439(3),63.6,7.4,"계란형큰, 망사눈","2021년 05월 02일 (일) 제9경주 서울 제 21일 맑음 포화 16% 17:30
국4등급 1700M 별정B 일반 R1~50 연령오픈"
8,9,6,낭만스타,한,거,7세,54,37,이동국,안해양,지원철,1½,524(4),64.8,9.3,,"2021년 05월 02일 (일) 제9경주 서울 제 21일 맑음 포화 16% 17:30
국4등급 1700M 별정B 일반 R1~50 연령오픈"
9,10,8,스피드벨,한,거,5세,54,36,조상범,임봉춘,최몽주,1½,482(10),100.6,12.6,망사눈,"2021년 05월 02일 (일) 제9경주 서울 제 21일 맑음 포화 16% 17:30
국4등급 1700M 별정B 일반 R1~50 연령오픈"
10,11,4,함양산삼,한,암,5세,52,37,우에다,조현수,유영준,15,473(8),368.0,5.3,계란형큰,"2021년 05월 02일 (일) 제9경주 서울 제 21일 맑음 포화 16% 17:30
국4등급 1700M 별정B 일반 R1~50 연령오픈"
11,12,1,사람이라는별,한,수,4세,56,44,신형철,안병기,♠우태율,10,541(13),13.9,3.2,"계란형큰, 망사눈","2021년 05월 02일 (일) 제9경주 서울 제 21일 맑음 포화 16% 17:30
국4등급 1700M 별정B 일반 R1~50 연령오픈"
