,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,5,나의전설,한,수,4세,54,37,우에다,송문길,박복용,,475(5),7.4,1.8,망사,"2021년 04월 10일 (토) 제7경주 서울 제 14일 맑음 양호 6% 17:25
국4등급 1800M 별정B 일반 R1~50 연령오픈"
1,2,4,럭셔리캡틴,한,수,4세,58,50,박을운,김동균,김은갑,2,529(5),4.2,1.4,눈가면,"2021년 04월 10일 (토) 제7경주 서울 제 14일 맑음 양호 6% 17:25
국4등급 1800M 별정B 일반 R1~50 연령오픈"
2,3,7,화이트참,한,수,3세,55,39,김동수,전승규,김세민,3,465(-7),3.1,1.8,"계란형큰, 눈가면","2021년 04월 10일 (토) 제7경주 서울 제 14일 맑음 양호 6% 17:25
국4등급 1800M 별정B 일반 R1~50 연령오픈"
3,4,6,록뉴스,한,거,4세,52,40,(-3)임다빈,정호익,최종환,¾,526(2),3.9,1.5,망사눈,"2021년 04월 10일 (토) 제7경주 서울 제 14일 맑음 양호 6% 17:25
국4등급 1800M 별정B 일반 R1~50 연령오픈"
4,5,3,백색광채,한,거,5세,54,37,장추열,배대선,미리내,4,494(-3),191.3,10.0,망사,"2021년 04월 10일 (토) 제7경주 서울 제 14일 맑음 양호 6% 17:25
국4등급 1800M 별정B 일반 R1~50 연령오픈"
5,6,10,마성투혼,한,암,4세,54,42,이철경,서인석,천사들의 안장,목,460(-13),8.9,3.1,"계란형큰, 망사눈","2021년 04월 10일 (토) 제7경주 서울 제 14일 맑음 양호 6% 17:25
국4등급 1800M 별정B 일반 R1~50 연령오픈"
6,7,11,시티챔프,한,수,7세,54,36,조한별,박윤규,윤훈현,1¼,477(-1),188.9,56.4,계란형큰,"2021년 04월 10일 (토) 제7경주 서울 제 14일 맑음 양호 6% 17:25
국4등급 1800M 별정B 일반 R1~50 연령오픈"
7,8,9,갑오풀퀸,한,암,5세,52,36,조상범,이관호,♠김평갑,½,417(18),115.4,17.1,"계란형큰, 망사","2021년 04월 10일 (토) 제7경주 서울 제 14일 맑음 양호 6% 17:25
국4등급 1800M 별정B 일반 R1~50 연령오픈"
8,9,1,동작,한,거,5세,54,36,최범현,박재우,이긍열,목,496(-2),30.8,6.7,"반가지큰, 망사눈","2021년 04월 10일 (토) 제7경주 서울 제 14일 맑음 양호 6% 17:25
국4등급 1800M 별정B 일반 R1~50 연령오픈"
9,10,14,에이스캔트,한,거,6세,56,43,다비드,박윤규,김지훈,목,502(-2),15.0,3.6,,"2021년 04월 10일 (토) 제7경주 서울 제 14일 맑음 양호 6% 17:25
국4등급 1800M 별정B 일반 R1~50 연령오픈"
10,11,13,시선집중,한,거,4세,54,38,빅투아르,조현수,이대만,1¼,482(3),559.3,13.8,,"2021년 04월 10일 (토) 제7경주 서울 제 14일 맑음 양호 6% 17:25
국4등급 1800M 별정B 일반 R1~50 연령오픈"
11,12,2,큐티바비,한,암,5세,54,43,김정준,김윤섭,지원철,½,487(17),26.6,5.1,,"2021년 04월 10일 (토) 제7경주 서울 제 14일 맑음 양호 6% 17:25
국4등급 1800M 별정B 일반 R1~50 연령오픈"
12,13,12,만에하나,한,거,5세,54,37,송재철,김동철,♠이월희,3,473(-2),35.0,16.1,망사눈,"2021년 04월 10일 (토) 제7경주 서울 제 14일 맑음 양호 6% 17:25
국4등급 1800M 별정B 일반 R1~50 연령오픈"
13,14,8,천지애가,한,암,5세,52,36,정정희,박천서,함운일,½,476(1),427.7,22.9,"망사눈, 혀끈","2021년 04월 10일 (토) 제7경주 서울 제 14일 맑음 양호 6% 17:25
국4등급 1800M 별정B 일반 R1~50 연령오픈"
