,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,6,만석지기,한,수,5세,52.5,40,박태종,박종곤,강태구,,476(1),2.4,1.4,망사눈,"2021년 03월 28일 (일) 제14경주 서울 제 11일 흐림 포화 18% 17:30
국4등급 1800M 핸디캡 일반 R1~50 연령오픈"
1,2,8,정문서미트,한,수,4세,56.5,48,김정준,홍대유,김재영b,6,513(11),5.1,2.3,망사,"2021년 03월 28일 (일) 제14경주 서울 제 11일 흐림 포화 18% 17:30
국4등급 1800M 핸디캡 일반 R1~50 연령오픈"
2,3,7,밀키셰리,한,암,4세,51,36,우에다,지용철,♠금악목장,6,462(-3),75.4,7.3,,"2021년 03월 28일 (일) 제14경주 서울 제 11일 흐림 포화 18% 17:30
국4등급 1800M 핸디캡 일반 R1~50 연령오픈"
3,4,11,라온제임스,한,거,5세,*52,38,이혁,안병기,♠라온산업개발(주),1½,499(3),6.8,2.2,"계란형큰, 망사눈","2021년 03월 28일 (일) 제14경주 서울 제 11일 흐림 포화 18% 17:30
국4등급 1800M 핸디캡 일반 R1~50 연령오픈"
4,5,1,켄터키망치,미,거,4세,52,36,먼로,강환민,지앤지프로덕션,¾,474(-3),20.6,3.5,"계란형큰, 망사","2021년 03월 28일 (일) 제14경주 서울 제 11일 흐림 포화 18% 17:30
국4등급 1800M 핸디캡 일반 R1~50 연령오픈"
5,6,5,우승특기,미,수,6세,57.5,50,방춘식,배대선,♠이태인,1¼,500(-14),33.1,7.0,,"2021년 03월 28일 (일) 제14경주 서울 제 11일 흐림 포화 18% 17:30
국4등급 1800M 핸디캡 일반 R1~50 연령오픈"
6,7,4,낭만스타,한,거,7세,*52,38,이동국,안해양,지원철,¾,520(4),48.9,3.0,,"2021년 03월 28일 (일) 제14경주 서울 제 11일 흐림 포화 18% 17:30
국4등급 1800M 핸디캡 일반 R1~50 연령오픈"
7,8,3,강화총각,한,수,6세,56,49,(-1)문성혁,서인석,서운석,머리,436(-2),59.1,11.0,"계란형큰, 망사눈","2021년 03월 28일 (일) 제14경주 서울 제 11일 흐림 포화 18% 17:30
국4등급 1800M 핸디캡 일반 R1~50 연령오픈"
8,9,2,스트롱벌처,한,거,5세,53,41,최범현,서범석,이성헌,½,454(-4),7.9,2.0,망사눈,"2021년 03월 28일 (일) 제14경주 서울 제 11일 흐림 포화 18% 17:30
국4등급 1800M 핸디캡 일반 R1~50 연령오픈"
9,10,9,럭키상운,한,수,4세,55,45,안토니오,박재우,최기영,4,502(-12),16.0,6.2,망사눈,"2021년 03월 28일 (일) 제14경주 서울 제 11일 흐림 포화 18% 17:30
국4등급 1800M 핸디캡 일반 R1~50 연령오픈"
10,11,10,다이아키,한,수,4세,*52,38,김효정,배대선,강종우,5,468(-1),5.9,2.0,망사,"2021년 03월 28일 (일) 제14경주 서울 제 11일 흐림 포화 18% 17:30
국4등급 1800M 핸디캡 일반 R1~50 연령오픈"
