,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,11,블랙머스크,미,수,3세,51.5,38,임기원,김동균,김한수,,485(-6),1.6,3.5,"계란형큰, 망사눈","2021년 01월 22일 (금) 제12경주 서울 제 3일 흐림 다습 12% 15:35
혼4등급 1400M 핸디캡 일반 R1~50 연령오픈"
1,2,5,대디코잔,미,거,4세,52.5,39,함완식,최상식,강석대,7,455(-9),9999.9,3.5,망사눈,"2021년 01월 22일 (금) 제12경주 서울 제 3일 흐림 다습 12% 15:35
혼4등급 1400M 핸디캡 일반 R1~50 연령오픈"
2,3,9,굿필승,미,수,3세,*52,38,문세영,박윤규,김지훈,2,508(10),9999.9,3.5,,"2021년 01월 22일 (금) 제12경주 서울 제 3일 흐림 다습 12% 15:35
혼4등급 1400M 핸디캡 일반 R1~50 연령오픈"
3,4,2,문학젠야타,미,암,3세,55.5,50,최범현,박종곤,권경자,2,468(6),1.6,1.7,망사눈,"2021년 01월 22일 (금) 제12경주 서울 제 3일 흐림 다습 12% 15:35
혼4등급 1400M 핸디캡 일반 R1~50 연령오픈"
4,5,10,제이에스군주,미,거,4세,55.5,45,이현종,박재우,♠김태성,2,494(-8),9999.9,3.5,망사눈,"2021년 01월 22일 (금) 제12경주 서울 제 3일 흐림 다습 12% 15:35
혼4등급 1400M 핸디캡 일반 R1~50 연령오픈"
5,6,6,창성수호,뉴,수,4세,*52,37,김귀배,안해양,임흥호,2,481(-4),9999.9,3.5,망사,"2021년 01월 22일 (금) 제12경주 서울 제 3일 흐림 다습 12% 15:35
혼4등급 1400M 핸디캡 일반 R1~50 연령오픈"
6,7,3,코인피버,미,거,4세,51,36,지하주,김동철,♠(주)디알엠씨티,4,485(2),9999.9,3.5,망사눈,"2021년 01월 22일 (금) 제12경주 서울 제 3일 흐림 다습 12% 15:35
혼4등급 1400M 핸디캡 일반 R1~50 연령오픈"
7,8,4,문학퀸,미,암,4세,*52,36,박태종,신삼영,김재영a,코,488(-14),9999.9,3.5,망사,"2021년 01월 22일 (금) 제12경주 서울 제 3일 흐림 다습 12% 15:35
혼4등급 1400M 핸디캡 일반 R1~50 연령오픈"
8,9,8,카일룸제왕,미,거,4세,*52,37,유승완,최용구,강태구,1¼,491(9),9999.9,3.5,"계란형큰, 망사눈, 혀끈","2021년 01월 22일 (금) 제12경주 서울 제 3일 흐림 다습 12% 15:35
혼4등급 1400M 핸디캡 일반 R1~50 연령오픈"
9,10,7,톱플레이,미,수,4세,51.5,37,김동수,전승규,장석은,8,504(-4),9999.9,3.5,"JR러깅, 눈가면","2021년 01월 22일 (금) 제12경주 서울 제 3일 흐림 다습 12% 15:35
혼4등급 1400M 핸디캡 일반 R1~50 연령오픈"
10,11,1,사려니위너,미,암,4세,53.5,45,이용호,구자흥,♠오영익,22,477(22),9999.9,3.5,"망사, 반가지큰","2021년 01월 22일 (금) 제12경주 서울 제 3일 흐림 다습 12% 15:35
혼4등급 1400M 핸디캡 일반 R1~50 연령오픈"
11,12,12,점프블레이드,미,거,4세,52,38,다비드,토니,♠삼정,5,522(4),9999.9,3.5,"계란형큰,망사눈+,망사-","2021년 01월 22일 (금) 제12경주 서울 제 3일 흐림 다습 12% 15:35
혼4등급 1400M 핸디캡 일반 R1~50 연령오픈"
