,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,2,선더케이,한,수,4세,57,,안토니오,박대흥,강경운,,493(-12),1.9,1.1,"계란형큰, 망사눈","2021년 04월 24일 (토) 제1경주 서울 제 18일 맑음 건조 4% 11:00
국6등급 1000M 별정A 일반 R0~0 연령오픈"
1,2,6,루미너스퀸,한,암,3세,55,,김용근,신삼영,손학봉,1¼,470(3),2.3,1.0,망사,"2021년 04월 24일 (토) 제1경주 서울 제 18일 맑음 건조 4% 11:00
국6등급 1000M 별정A 일반 R0~0 연령오픈"
2,3,1,어드밴스,한,암,4세,51,,(-4)김아현,최봉주,정승희,3,429(5),156.9,4.0,망사눈,"2021년 04월 24일 (토) 제1경주 서울 제 18일 맑음 건조 4% 11:00
국6등급 1000M 별정A 일반 R0~0 연령오픈"
3,4,10,원더풀맘보,한,암,4세,55,,우에다,최봉주,♠(주)녹원목장,1¼,460(4),17.9,5.3,망사눈,"2021년 04월 24일 (토) 제1경주 서울 제 18일 맑음 건조 4% 11:00
국6등급 1000M 별정A 일반 R0~0 연령오픈"
4,5,9,리얼콩코드,한,암,3세,55,,송재철,신삼영,이진경,1½,447(5),29.3,3.3,"계란형큰+, 망사눈","2021년 04월 24일 (토) 제1경주 서울 제 18일 맑음 건조 4% 11:00
국6등급 1000M 별정A 일반 R0~0 연령오픈"
5,6,7,바람과함께,한,수,3세,57,,문성혁,서인석,양현모,¾,462(-4),564.8,47.3,망사눈,"2021년 04월 24일 (토) 제1경주 서울 제 18일 맑음 건조 4% 11:00
국6등급 1000M 별정A 일반 R0~0 연령오픈"
6,7,3,티케이플렉스,한,수,3세,57,,박을운,강환민,♠김태권,½,474(-10),470.7,31.2,"계란형큰, 망사","2021년 04월 24일 (토) 제1경주 서울 제 18일 맑음 건조 4% 11:00
국6등급 1000M 별정A 일반 R0~0 연령오픈"
7,8,4,싱싱유로,한,거,4세,57,,윤태혁,최영주,전석호,1,480(2),54.7,3.9,망사,"2021년 04월 24일 (토) 제1경주 서울 제 18일 맑음 건조 4% 11:00
국6등급 1000M 별정A 일반 R0~0 연령오픈"
8,9,8,원더풀하와이,한,암,3세,55,,최범현,서범석,♠지대섭,5,417(3),13.5,5.3,,"2021년 04월 24일 (토) 제1경주 서울 제 18일 맑음 건조 4% 11:00
국6등급 1000M 별정A 일반 R0~0 연령오픈"
9,10,11,토루크막토,한,암,3세,55,,박태종,곽영효,김봉섭,3,473(2),113.0,8.8,눈가면,"2021년 04월 24일 (토) 제1경주 서울 제 18일 맑음 건조 4% 11:00
국6등급 1000M 별정A 일반 R0~0 연령오픈"
10,11,12,온천하,한,수,3세,57,,조상범,지용철,♠김광명,1½,497(-3),141.2,22.8,,"2021년 04월 24일 (토) 제1경주 서울 제 18일 맑음 건조 4% 11:00
국6등급 1000M 별정A 일반 R0~0 연령오픈"
11,12,5,제로백파이브,한,암,3세,55,,임기원,구자흥,청수,10,487(1),11.8,8.4,망사+,"2021년 04월 24일 (토) 제1경주 서울 제 18일 맑음 건조 4% 11:00
국6등급 1000M 별정A 일반 R0~0 연령오픈"
