,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,9,라온다이아,한,암,3세,53.5,32,이혁,박종곤,♠라온건설,,435(-3),9999.9,5.1,,"2021년 01월 22일 (금) 제7경주 서울 제 3일 흐림 다습 12% 13:15
국5등급 1200M 핸디캡 일반 R1~35 연령오픈"
1,2,1,킹칸모르,한,수,4세,56.5,33,이철경,서인석,이중연,1½,495(4),1.0,1.0,"반가지큰, 망사눈","2021년 01월 22일 (금) 제7경주 서울 제 3일 흐림 다습 12% 13:15
국5등급 1200M 핸디캡 일반 R1~35 연령오픈"
2,3,8,티케이보이,한,수,3세,53.5,28,장추열,정호익,♠김태권,목,522(6),4.8,2.5,계란형큰,"2021년 01월 22일 (금) 제7경주 서울 제 3일 흐림 다습 12% 13:15
국5등급 1200M 핸디캡 일반 R1~35 연령오픈"
3,4,12,빅플랜,한,암,4세,52.5,29,다비드,이희영,김재성b,½,489(5),9999.9,5.1,눈가면,"2021년 01월 22일 (금) 제7경주 서울 제 3일 흐림 다습 12% 13:15
국5등급 1200M 핸디캡 일반 R1~35 연령오픈"
4,5,3,런던액티브,한,암,3세,52.5,30,송재철,안해양,임흥호,목,493(10),9999.9,2.5,망사,"2021년 01월 22일 (금) 제7경주 서울 제 3일 흐림 다습 12% 13:15
국5등급 1200M 핸디캡 일반 R1~35 연령오픈"
5,6,2,조이오브킹,한,거,5세,55,30,빅투아르,조현수,♠신우철,목,497(-3),9999.9,5.1,"계란형큰, 망사","2021년 01월 22일 (금) 제7경주 서울 제 3일 흐림 다습 12% 13:15
국5등급 1200M 핸디캡 일반 R1~35 연령오픈"
6,7,7,아델머스탱,한,수,3세,54.5,30,신형철,송문길,이종훈,5,461(-3),9999.9,5.1,,"2021년 01월 22일 (금) 제7경주 서울 제 3일 흐림 다습 12% 13:15
국5등급 1200M 핸디캡 일반 R1~35 연령오픈"
7,8,4,피어나다,한,암,4세,53.5,31,함완식,손영표,김창희,1½,460(-3),9999.9,5.1,망사눈,"2021년 01월 22일 (금) 제7경주 서울 제 3일 흐림 다습 12% 13:15
국5등급 1200M 핸디캡 일반 R1~35 연령오픈"
8,9,6,황금파워,한,암,3세,52.5,30,문세영,임봉춘,♠송진석,1¾,481(4),9999.9,5.1,망사,"2021년 01월 22일 (금) 제7경주 서울 제 3일 흐림 다습 12% 13:15
국5등급 1200M 핸디캡 일반 R1~35 연령오픈"
9,10,10,초동로즈,한,암,5세,54,32,박현우,이관호,손병철,10,487(-14),9999.9,5.1,"계란형큰, 망사","2021년 01월 22일 (금) 제7경주 서울 제 3일 흐림 다습 12% 13:15
국5등급 1200M 핸디캡 일반 R1~35 연령오픈"
10,11,5,원더풀댄서,한,거,5세,54.5,29,조상범,배휴준,♠(주)녹원목장,5,491(28),9999.9,5.1,"망사눈+,망사-","2021년 01월 22일 (금) 제7경주 서울 제 3일 흐림 다습 12% 13:15
국5등급 1200M 핸디캡 일반 R1~35 연령오픈"
11,12,11,방주,한,거,4세,55.5,31,먼로,박윤규,♠오종환,5,521(5),9999.9,5.1,"망사눈,반가지큰-","2021년 01월 22일 (금) 제7경주 서울 제 3일 흐림 다습 12% 13:15
국5등급 1200M 핸디캡 일반 R1~35 연령오픈"
