,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,2,굿필승,미,수,3세,52,39,문세영,박윤규,김지훈,,510(2),2.3,1.3,,"2021년 03월 14일 (일) 제12경주 서울 제 9일 흐림 건조 4% 16:30
혼4등급 1200M 핸디캡 일반 R1~50 연령오픈"
1,2,10,퀴클리선,미,수,3세,54,43,함완식,김동균,민형근,6,527(-1),5.0,1.6,,"2021년 03월 14일 (일) 제12경주 서울 제 9일 흐림 건조 4% 16:30
혼4등급 1200M 핸디캡 일반 R1~50 연령오픈"
2,3,8,문학젠야타,미,암,3세,55.5,50,최범현,박종곤,권경자,2,464(-4),4.6,1.5,망사눈,"2021년 03월 14일 (일) 제12경주 서울 제 9일 흐림 건조 4% 16:30
혼4등급 1200M 핸디캡 일반 R1~50 연령오픈"
3,4,1,새내선,미,암,3세,*52,38,김정준,홍대유,♠문금철,½,499(-4),11.2,3.0,,"2021년 03월 14일 (일) 제12경주 서울 제 9일 흐림 건조 4% 16:30
혼4등급 1200M 핸디캡 일반 R1~50 연령오픈"
4,5,12,언비튼가이,미,수,4세,52,38,송재철,배휴준,♠오상철,1½,510(4),17.2,3.2,망사,"2021년 03월 14일 (일) 제12경주 서울 제 9일 흐림 건조 4% 16:30
혼4등급 1200M 핸디캡 일반 R1~50 연령오픈"
5,6,3,선우럭키,미,거,4세,53.5,41,김효정,심승태,♠선우파워텍(주),머리,475(-3),51.5,5.5,망사눈,"2021년 03월 14일 (일) 제12경주 서울 제 9일 흐림 건조 4% 16:30
혼4등급 1200M 핸디캡 일반 R1~50 연령오픈"
6,7,6,플라잉팰리스,미,거,3세,51,37,우에다,강환민,♠김형순,½,509(-2),48.4,17.0,"자극판, 망사","2021년 03월 14일 (일) 제12경주 서울 제 9일 흐림 건조 4% 16:30
혼4등급 1200M 핸디캡 일반 R1~50 연령오픈"
7,8,4,거센불패,미,거,3세,53,41,이용호,이신영,강석대,¾,472(9),6.2,2.2,,"2021년 03월 14일 (일) 제12경주 서울 제 9일 흐림 건조 4% 16:30
혼4등급 1200M 핸디캡 일반 R1~50 연령오픈"
8,9,11,스프링꿈,미,수,3세,51,37,김동수,안병기,♠(주)디알엠씨티,1½,493(-10),47.2,8.0,"망사눈+,눈가면-","2021년 03월 14일 (일) 제12경주 서울 제 9일 흐림 건조 4% 16:30
혼4등급 1200M 핸디캡 일반 R1~50 연령오픈"
9,10,9,메디치퀸,호,암,5세,*52,37,조상범,최용건,지앤지프로덕션,½,449(-3),450.0,22.4,"계란형큰, 망사눈","2021년 03월 14일 (일) 제12경주 서울 제 9일 흐림 건조 4% 16:30
혼4등급 1200M 핸디캡 일반 R1~50 연령오픈"
10,11,13,큐피드베이브,뉴,거,4세,*52,37,하정훈,신삼영,♠서순배,4,463(-10),191.0,25.3,"계란형큰+, 망사","2021년 03월 14일 (일) 제12경주 서울 제 9일 흐림 건조 4% 16:30
혼4등급 1200M 핸디캡 일반 R1~50 연령오픈"
11,12,7,청춘비바,미,거,3세,*52,37,김옥성,박병일,♠한명로,¾,462(-9),49.2,13.4,망사눈,"2021년 03월 14일 (일) 제12경주 서울 제 9일 흐림 건조 4% 16:30
혼4등급 1200M 핸디캡 일반 R1~50 연령오픈"
12,13,14,디케이미르,미,거,4세,*52,36,조한별,최용구,표종진,1,472(6),288.6,87.5,"계란형큰,망사+,망사눈-","2021년 03월 14일 (일) 제12경주 서울 제 9일 흐림 건조 4% 16:30
혼4등급 1200M 핸디캡 일반 R1~50 연령오픈"
13,14,5,비무량,미,수,4세,52,38,이동국,심승태,♠송진석,11,495(-17),336.1,24.7,"계란형큰, 망사","2021년 03월 14일 (일) 제12경주 서울 제 9일 흐림 건조 4% 16:30
혼4등급 1200M 핸디캡 일반 R1~50 연령오픈"
