,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,8,달리는빛깔,한,수,4세,56,33,이혁,지용철,김종식,,478(-6),5.4,1.3,망사눈,"2021년 05월 01일 (토) 제4경주 서울 제 20일 흐림 포화 17% 14:20
국5등급 1400M 핸디캡 일반 R1~35 연령오픈"
1,2,6,파이팅나우,한,수,4세,54.5,30,최범현,박종곤,김정철,코,472(-5),5.7,1.7,망사눈,"2021년 05월 01일 (토) 제4경주 서울 제 20일 흐림 포화 17% 14:20
국5등급 1400M 핸디캡 일반 R1~35 연령오픈"
2,3,13,바디스타,한,수,4세,53.5,28,조상범,임봉춘,김진태a,4,473(-6),21.3,5.3,"망사+,망사눈-","2021년 05월 01일 (토) 제4경주 서울 제 20일 흐림 포화 17% 14:20
국5등급 1400M 핸디캡 일반 R1~35 연령오픈"
3,4,9,스트롱레드,한,암,4세,51.5,28,문정균,서범석,이성헌,1¾,481(-12),63.8,17.1,눈가면,"2021년 05월 01일 (토) 제4경주 서울 제 20일 흐림 포화 17% 14:20
국5등급 1400M 핸디캡 일반 R1~35 연령오픈"
4,5,11,와니케이,한,암,6세,*52,28,김옥성,유재길,김영완,1,458(-8),64.5,6.8,"반가지큰, 눈가면","2021년 05월 01일 (토) 제4경주 서울 제 20일 흐림 포화 17% 14:20
국5등급 1400M 핸디캡 일반 R1~35 연령오픈"
5,6,4,파워돌풍,한,수,3세,55,31,함완식,송문길,♠박정재,1,490(2),2.1,1.0,,"2021년 05월 01일 (토) 제4경주 서울 제 20일 흐림 포화 17% 14:20
국5등급 1400M 핸디캡 일반 R1~35 연령오픈"
6,7,3,천세만세,한,수,5세,*52,24,방춘식,박희철,신영식,¾,523(-4),1339.7,43.0,망사눈,"2021년 05월 01일 (토) 제4경주 서울 제 20일 흐림 포화 17% 14:20
국5등급 1400M 핸디캡 일반 R1~35 연령오픈"
7,8,1,천지폭풍,한,거,5세,54,29,문성혁,서인석,홍상기,코,461(0),21.8,4.0,"계란형큰, 양털코","2021년 05월 01일 (토) 제4경주 서울 제 20일 흐림 포화 17% 14:20
국5등급 1400M 핸디캡 일반 R1~35 연령오픈"
8,9,7,테라스피드,한,수,4세,52,25,김동수,박병일,선용호,1,476(10),461.2,40.7,,"2021년 05월 01일 (토) 제4경주 서울 제 20일 흐림 포화 17% 14:20
국5등급 1400M 핸디캡 일반 R1~35 연령오픈"
9,10,2,올드블레이드,한,암,4세,55,35,문세영,최용건,♠김형란,머리,457(-5),3.5,1.7,"망사눈,계란형큰-","2021년 05월 01일 (토) 제4경주 서울 제 20일 흐림 포화 17% 14:20
국5등급 1400M 핸디캡 일반 R1~35 연령오픈"
10,11,5,대한챔프,한,수,5세,52,25,조한별,서정하,대한사료,¾,463(-6),390.8,30.3,,"2021년 05월 01일 (토) 제4경주 서울 제 20일 흐림 포화 17% 14:20
국5등급 1400M 핸디캡 일반 R1~35 연령오픈"
11,12,10,엄지여왕,한,암,6세,*52,21,정정희,배휴준,서상주,2,493(1),461.2,36.7,"계란형큰, 눈가면","2021년 05월 01일 (토) 제4경주 서울 제 20일 흐림 포화 17% 14:20
국5등급 1400M 핸디캡 일반 R1~35 연령오픈"
12,13,14,화려,한,암,4세,52,29,하정훈,이관호,황은호,5,459(8),347.3,28.9,"계란형큰, 망사눈","2021년 05월 01일 (토) 제4경주 서울 제 20일 흐림 포화 17% 14:20
국5등급 1400M 핸디캡 일반 R1~35 연령오픈"
13,,12,초동로켓,한,수,4세,55.5,32,김용근,최영주,손병철,출전취소,0(0),----,----,"망사눈, 승인편자","2021년 05월 01일 (토) 제4경주 서울 제 20일 흐림 포화 17% 14:20
국5등급 1400M 핸디캡 일반 R1~35 연령오픈"
