,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,4,위즈모멘트,한,암,4세,53,43,송재철,송문길,최몽주,,535(1),2.7,4.9,망사,"2021년 01월 08일 (금) 제12경주 서울 제 1일 맑음 양호 9% 15:25
국4등급 1400M 핸디캡 일반 R1~50 연령오픈 암"
1,2,3,제주의흑선,한,암,6세,55.5,48,박상우,서범석,♠무라카미 켄세이,9,492(-3),137.6,19.7,"계란형큰, 망사","2021년 01월 08일 (금) 제12경주 서울 제 1일 맑음 양호 9% 15:25
국4등급 1400M 핸디캡 일반 R1~50 연령오픈 암"
2,3,12,천지여걸,한,암,4세,53.5,44,함완식,김동균,최임규,1¾,480(-9),2.7,19.7,"계란형큰, 망사눈","2021년 01월 08일 (금) 제12경주 서울 제 1일 맑음 양호 9% 15:25
국4등급 1400M 핸디캡 일반 R1~50 연령오픈 암"
3,4,1,러브레이스,한,암,5세,55,47,이용호,박재우,♠오종환,1,498(7),137.6,19.7,"계란형큰, 망사눈","2021년 01월 08일 (금) 제12경주 서울 제 1일 맑음 양호 9% 15:25
국4등급 1400M 핸디캡 일반 R1~50 연령오픈 암"
4,5,2,맘마로마,한,암,5세,53.5,44,이현종,리카디,♠김용래,1½,495(5),137.6,19.7,"혀보정, 망사눈","2021년 01월 08일 (금) 제12경주 서울 제 1일 맑음 양호 9% 15:25
국4등급 1400M 핸디캡 일반 R1~50 연령오픈 암"
5,6,5,갑오풀퀸,한,암,5세,*52,36,조상범,이관호,♠김평갑,3,408(-15),137.6,19.7,"계란형큰, 망사","2021년 01월 08일 (금) 제12경주 서울 제 1일 맑음 양호 9% 15:25
국4등급 1400M 핸디캡 일반 R1~50 연령오픈 암"
6,7,11,레인케이,한,암,4세,51,36,박태종,송문길,강경운,목,473(0),2.7,19.7,망사눈,"2021년 01월 08일 (금) 제12경주 서울 제 1일 맑음 양호 9% 15:25
국4등급 1400M 핸디캡 일반 R1~50 연령오픈 암"
7,8,9,라이징삭스,한,암,6세,*52,37,박병윤,이관호,♠김창식,1,462(-2),137.6,19.7,"자극판, 망사눈, 혀끈","2021년 01월 08일 (금) 제12경주 서울 제 1일 맑음 양호 9% 15:25
국4등급 1400M 핸디캡 일반 R1~50 연령오픈 암"
8,9,6,정상여신,한,암,5세,55.5,48,먼로,강환민,♠정동진,머리,509(6),137.6,19.7,"계란형큰+, 망사","2021년 01월 08일 (금) 제12경주 서울 제 1일 맑음 양호 9% 15:25
국4등급 1400M 핸디캡 일반 R1~50 연령오픈 암"
9,10,10,함양산삼,한,암,5세,*52,38,김동수,조현수,유영준,1¼,461(-7),137.6,1.0,반가지큰,"2021년 01월 08일 (금) 제12경주 서울 제 1일 맑음 양호 9% 15:25
국4등급 1400M 핸디캡 일반 R1~50 연령오픈 암"
10,11,7,땡큐마더,한,암,5세,55,49,(-1)문성혁,서인석,♠강용식,5,497(-21),12.5,19.7,"계란형큰, 양털코","2021년 01월 08일 (금) 제12경주 서울 제 1일 맑음 양호 9% 15:25
국4등급 1400M 핸디캡 일반 R1~50 연령오픈 암"
11,12,8,피오레,한,암,6세,53,43,하정훈,지용철,최성룡,26,477(-8),137.6,19.7,망사,"2021년 01월 08일 (금) 제12경주 서울 제 1일 맑음 양호 9% 15:25
국4등급 1400M 핸디캡 일반 R1~50 연령오픈 암"
