,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,8,마이티뉴,뉴,거,4세,56,61,안토니오,서홍수,♠조병태,,496(-3),2.0,1.0,망사,"2021년 05월 09일 (일) 제6경주 서울 제 23일 맑음 다습 10% 14:45
혼3등급 1400M 핸디캡 일반 R1~65 연령오픈"
1,2,10,글로벌에이스,미,수,4세,*52,51,김동수,최상식,♠장재형,½,526(-11),50.1,7.2,혀끈-,"2021년 05월 09일 (일) 제6경주 서울 제 23일 맑음 다습 10% 14:45
혼3등급 1400M 핸디캡 일반 R1~65 연령오픈"
2,3,9,큐피드미션,미,수,4세,54,57,이혁,서범석,♠서순배,6,468(-8),6.5,1.5,,"2021년 05월 09일 (일) 제6경주 서울 제 23일 맑음 다습 10% 14:45
혼3등급 1400M 핸디캡 일반 R1~65 연령오픈"
3,4,12,이스트반,미,거,4세,51,51,다비드,서범석,임종근,½,464(-4),7.3,2.3,"계란형큰, 망사눈","2021년 05월 09일 (일) 제6경주 서울 제 23일 맑음 다습 10% 14:45
혼3등급 1400M 핸디캡 일반 R1~65 연령오픈"
4,5,11,에이스솔롱고,한,암,5세,51,53,김용근,토니,김광두,2,457(-2),70.6,8.5,"계란형큰,눈가면+,망사눈-","2021년 05월 09일 (일) 제6경주 서울 제 23일 맑음 다습 10% 14:45
혼3등급 1400M 핸디캡 일반 R1~65 연령오픈"
5,6,5,프리맥스,미,수,4세,55.5,60,최범현,임봉춘,♠김호진,½,476(2),3.0,1.9,"계란형큰, 망사눈","2021년 05월 09일 (일) 제6경주 서울 제 23일 맑음 다습 10% 14:45
혼3등급 1400M 핸디캡 일반 R1~65 연령오픈"
6,7,2,소울리마제스틱,미,암,5세,*52,53,문성혁,서인석,김재성b,2½,462(-8),119.4,10.6,"계란형큰, 망사눈","2021년 05월 09일 (일) 제6경주 서울 제 23일 맑음 다습 10% 14:45
혼3등급 1400M 핸디캡 일반 R1~65 연령오픈"
7,8,7,섬싱익스펙트,미,수,4세,52.5,54,김옥성,홍대유,정춘복,2,532(-10),151.4,19.3,,"2021년 05월 09일 (일) 제6경주 서울 제 23일 맑음 다습 10% 14:45
혼3등급 1400M 핸디캡 일반 R1~65 연령오픈"
8,9,6,적벽신화,미,거,6세,52,61,(-4)김아현,조현수,이창모,머리,493(9),109.5,13.2,"계란형큰, 망사눈","2021년 05월 09일 (일) 제6경주 서울 제 23일 맑음 다습 10% 14:45
혼3등급 1400M 핸디캡 일반 R1~65 연령오픈"
9,10,1,파노라마선,미,거,4세,*52,51,송재철,김동균,김영근,2½,503(3),53.4,6.2,"계란형큰, 망사눈","2021년 05월 09일 (일) 제6경주 서울 제 23일 맑음 다습 10% 14:45
혼3등급 1400M 핸디캡 일반 R1~65 연령오픈"
10,11,3,프로함성,미,거,5세,57,63,빅투아르,이관호,곽홍석,코,513(8),48.8,2.9,"망사눈,혀끈-","2021년 05월 09일 (일) 제6경주 서울 제 23일 맑음 다습 10% 14:45
혼3등급 1400M 핸디캡 일반 R1~65 연령오픈"
11,12,4,미스터터너,미,거,6세,55.5,60,먼로,김점오,이선호,19,478(3),48.2,14.2,"반가지큰, 망사눈","2021년 05월 09일 (일) 제6경주 서울 제 23일 맑음 다습 10% 14:45
혼3등급 1400M 핸디캡 일반 R1~65 연령오픈"
