,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,6,로드로즈,한,암,4세,55,,조상범,구자흥,♠표종순,,486(1),5.5,1.7,"망사,반가지큰-","2021년 04월 11일 (일) 제3경주 서울 제 15일 맑음 양호 6% 11:40
국6등급 1400M 별정A 일반 R0~0 연령오픈 암"
1,2,9,청담탱크,한,암,4세,55,,우에다,토니,♠삼정,4,444(-1),5.2,1.5,"계란형큰,망사눈-","2021년 04월 11일 (일) 제3경주 서울 제 15일 맑음 양호 6% 11:40
국6등급 1400M 별정A 일반 R0~0 연령오픈 암"
2,3,1,질풍백광,한,암,4세,55,,문세영,박대흥,조진환,¾,478(-5),3.1,1.4,망사,"2021년 04월 11일 (일) 제3경주 서울 제 15일 맑음 양호 6% 11:40
국6등급 1400M 별정A 일반 R0~0 연령오픈 암"
3,4,12,골든배지,한,암,4세,55,,김동수,강성오,♠이경희,코,449(-1),2.7,1.2,망사,"2021년 04월 11일 (일) 제3경주 서울 제 15일 맑음 양호 6% 11:40
국6등급 1400M 별정A 일반 R0~0 연령오픈 암"
4,5,2,헬로금성,한,암,4세,55,,김정준,김윤섭,조창규,½,475(2),71.3,21.0,망사,"2021년 04월 11일 (일) 제3경주 서울 제 15일 맑음 양호 6% 11:40
국6등급 1400M 별정A 일반 R0~0 연령오픈 암"
5,6,8,텔로스,한,암,3세,55,,부민호,최용건,♠오종택,1½,481(-7),19.9,2.9,"계란형큰, 망사눈","2021년 04월 11일 (일) 제3경주 서울 제 15일 맑음 양호 6% 11:40
국6등급 1400M 별정A 일반 R0~0 연령오픈 암"
6,7,10,해피먼스,한,암,4세,55,,김효정,박윤규,박덕희,¾,504(-7),35.4,4.9,"계란형큰, 망사눈","2021년 04월 11일 (일) 제3경주 서울 제 15일 맑음 양호 6% 11:40
국6등급 1400M 별정A 일반 R0~0 연령오픈 암"
7,8,5,라게르타,한,암,3세,55,,박을운,이신영,이성영,1½,440(-15),77.1,20.2,,"2021년 04월 11일 (일) 제3경주 서울 제 15일 맑음 양호 6% 11:40
국6등급 1400M 별정A 일반 R0~0 연령오픈 암"
8,9,4,원더풀데블,한,암,3세,55,,정정희,서홍수,♠(주)녹원목장,6,489(5),98.1,24.0,,"2021년 04월 11일 (일) 제3경주 서울 제 15일 맑음 양호 6% 11:40
국6등급 1400M 별정A 일반 R0~0 연령오픈 암"
9,10,3,환상터치,한,암,4세,55,,조한별,김대근,♠임동현,4,432(-14),43.9,15.5,,"2021년 04월 11일 (일) 제3경주 서울 제 15일 맑음 양호 6% 11:40
국6등급 1400M 별정A 일반 R0~0 연령오픈 암"
10,11,13,로드핑크,한,암,4세,55,,박현우,안해양,♠표종순,2,511(9),30.9,6.1,망사,"2021년 04월 11일 (일) 제3경주 서울 제 15일 맑음 양호 6% 11:40
국6등급 1400M 별정A 일반 R0~0 연령오픈 암"
11,12,7,슈퍼파크,한,암,4세,54,,(-1)문성혁,배휴준,♠이성재,3,469(8),145.5,36.7,"계란형큰, 망사","2021년 04월 11일 (일) 제3경주 서울 제 15일 맑음 양호 6% 11:40
국6등급 1400M 별정A 일반 R0~0 연령오픈 암"
12,,11,강철다리,한,암,4세,55,,문정균,서정하,♠공이공팔,출전제외,478(9),----,----,"계란형큰,망사-","2021년 04월 11일 (일) 제3경주 서울 제 15일 맑음 양호 6% 11:40
국6등급 1400M 별정A 일반 R0~0 연령오픈 암"
