,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,1,울트라킹,한,거,3세,57,,박태종,안병기,♠조명식,,481(-4),1.8,1.4,망사눈,"2021년 04월 04일 (일) 제4경주 서울 제 13일 맑음 포화 16% 12:45
국6등급 1400M 별정A 일반 R0~0 연령오픈"
1,2,5,흑룡가무,한,거,3세,56,,(-1)문성혁,서인석,정승희,2½,487(8),213.8,39.7,"자극판, 망사눈","2021년 04월 04일 (일) 제4경주 서울 제 13일 맑음 포화 16% 12:45
국6등급 1400M 별정A 일반 R0~0 연령오픈"
2,3,10,우승환희,한,암,3세,55,,송재철,김동균,이연수,3,479(7),44.9,3.1,"계란형큰, 망사눈","2021년 04월 04일 (일) 제4경주 서울 제 13일 맑음 포화 16% 12:45
국6등급 1400M 별정A 일반 R0~0 연령오픈"
3,4,6,오피서커맨딩,한,암,4세,55,,신형철,최봉주,윤지중,1,478(2),4.3,1.4,망사눈,"2021년 04월 04일 (일) 제4경주 서울 제 13일 맑음 포화 16% 12:45
국6등급 1400M 별정A 일반 R0~0 연령오픈"
4,5,9,내길의축복,한,암,4세,55,,함완식,홍대유,유종국,¾,481(4),81.8,5.4,"계란형큰-,망사눈-","2021년 04월 04일 (일) 제4경주 서울 제 13일 맑음 포화 16% 12:45
국6등급 1400M 별정A 일반 R0~0 연령오픈"
5,6,4,쿠레레쿠스,한,거,4세,57,,박현우,이관호,이재원,½,479(-3),5.1,1.9,"계란형큰, 망사눈","2021년 04월 04일 (일) 제4경주 서울 제 13일 맑음 포화 16% 12:45
국6등급 1400M 별정A 일반 R0~0 연령오픈"
6,7,3,브라보메이,한,거,3세,57,,빅투아르,서범석,♠오상철,¾,494(-9),13.7,2.7,망사,"2021년 04월 04일 (일) 제4경주 서울 제 13일 맑음 포화 16% 12:45
국6등급 1400M 별정A 일반 R0~0 연령오픈"
7,8,7,고고고,한,수,3세,57,,다비드,서범석,♠청메이칭,1,505(-7),127.7,12.2,눈가면,"2021년 04월 04일 (일) 제4경주 서울 제 13일 맑음 포화 16% 12:45
국6등급 1400M 별정A 일반 R0~0 연령오픈"
8,9,2,페더럴윈,한,암,3세,55,,장추열,정호익,♠금악목장,½,473(-10),15.1,2.6,눈가면,"2021년 04월 04일 (일) 제4경주 서울 제 13일 맑음 포화 16% 12:45
국6등급 1400M 별정A 일반 R0~0 연령오픈"
9,10,12,명진볼트,한,거,4세,57,,황순도,임봉춘,정은섭,4,468(11),394.3,30.3,반가지큰+,"2021년 04월 04일 (일) 제4경주 서울 제 13일 맑음 포화 16% 12:45
국6등급 1400M 별정A 일반 R0~0 연령오픈"
10,11,8,로열영광,한,수,3세,57,,먼로,박병일,이장호,2,475(8),14.5,2.4,"계란형큰, 망사눈","2021년 04월 04일 (일) 제4경주 서울 제 13일 맑음 포화 16% 12:45
국6등급 1400M 별정A 일반 R0~0 연령오픈"
11,12,11,폴카,한,암,4세,55,,조한별,조현수,정광화,10,441(2),159.9,41.2,"계란형큰, 망사눈","2021년 04월 04일 (일) 제4경주 서울 제 13일 맑음 포화 16% 12:45
국6등급 1400M 별정A 일반 R0~0 연령오픈"
