,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,4,오클랜드삭스,뉴,거,4세,57,47,안토니오,이신영,♠김창식,,500(-6),6.3,2.3,,"2021년 04월 03일 (토) 제7경주 서울 제 12일 비 불량 17:25
혼4등급 1200M 핸디캡 일반 R1~50 연령오픈"
1,2,9,히든돌풍,미,수,3세,58,49,문세영,이관호,♠김광명,2½,499(-7),4.8,1.0,"계란형큰, 망사","2021년 04월 03일 (토) 제7경주 서울 제 12일 비 불량 17:25
혼4등급 1200M 핸디캡 일반 R1~50 연령오픈"
2,3,12,글로벌신화,미,수,3세,55,43,함완식,최상식,♠장재형,1,488(-2),5.4,2.7,"계란형큰, 망사","2021년 04월 03일 (토) 제7경주 서울 제 12일 비 불량 17:25
혼4등급 1200M 핸디캡 일반 R1~50 연령오픈"
3,4,1,그린질주,미,암,3세,*52,37,하정훈,홍대유,김재영b,¾,468(-1),22.2,10.8,망사눈,"2021년 04월 03일 (토) 제7경주 서울 제 12일 비 불량 17:25
혼4등급 1200M 핸디캡 일반 R1~50 연령오픈"
4,5,14,최고레이스,미,수,3세,52.5,38,먼로,강성오,♠함춘,머리,489(2),126.4,18.3,"계란형큰,양털코+,망사눈-","2021년 04월 03일 (토) 제7경주 서울 제 12일 비 불량 17:25
혼4등급 1200M 핸디캡 일반 R1~50 연령오픈"
5,6,13,파인로드,미,수,3세,56,45,박현우,최용구,최동근,목,558(11),2.6,1.6,"계란형큰, 망사눈","2021년 04월 03일 (토) 제7경주 서울 제 12일 비 불량 17:25
혼4등급 1200M 핸디캡 일반 R1~50 연령오픈"
6,7,7,몬스터케이,미,거,3세,52,37,다비드,우창구,강경운,1½,489(-16),253.8,13.4,망사눈,"2021년 04월 03일 (토) 제7경주 서울 제 12일 비 불량 17:25
혼4등급 1200M 핸디캡 일반 R1~50 연령오픈"
7,8,10,핑크번개,일,암,4세,51,38,김용근,전승규,♠김광명,목,458(5),55.8,6.5,"망사눈,Triabit+","2021년 04월 03일 (토) 제7경주 서울 제 12일 비 불량 17:25
혼4등급 1200M 핸디캡 일반 R1~50 연령오픈"
8,9,2,축복의약속,미,수,4세,53,39,정정희,안병기,신승열,1½,542(14),29.0,41.3,,"2021년 04월 03일 (토) 제7경주 서울 제 12일 비 불량 17:25
혼4등급 1200M 핸디캡 일반 R1~50 연령오픈"
9,10,8,도깨비,미,거,3세,52.5,38,송재철,조현수,피닉스,머리,487(-4),8.2,2.0,계란형큰,"2021년 04월 03일 (토) 제7경주 서울 제 12일 비 불량 17:25
혼4등급 1200M 핸디캡 일반 R1~50 연령오픈"
10,11,3,마이로미오,미,거,4세,52,37,박을운,이관호,♠(주)디알엠씨티,코,487(3),147.3,28.6,"계란형큰, 망사,혀끈+","2021년 04월 03일 (토) 제7경주 서울 제 12일 비 불량 17:25
혼4등급 1200M 핸디캡 일반 R1~50 연령오픈"
11,12,11,스파이스타워,미,수,3세,52.5,38,이혁,손영표,김종철,1¼,471(9),16.8,6.7,망사눈,"2021년 04월 03일 (토) 제7경주 서울 제 12일 비 불량 17:25
혼4등급 1200M 핸디캡 일반 R1~50 연령오픈"
12,13,6,투어링라니,미,수,3세,52,37,이현종,최용구,♠공이공팔,14,511(7),305.8,90.5,"계란형큰+, 망사눈","2021년 04월 03일 (토) 제7경주 서울 제 12일 비 불량 17:25
혼4등급 1200M 핸디캡 일반 R1~50 연령오픈"
13,14,5,문학슬루,미,수,3세,52.5,38,유승완,김윤섭,권경자,10,477(-2),295.7,8.5,,"2021년 04월 03일 (토) 제7경주 서울 제 12일 비 불량 17:25
혼4등급 1200M 핸디캡 일반 R1~50 연령오픈"
