,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,2,장산포에버,미,거,4세,57.5,63,안토니오,리카디,♠김병진,,497(-3),1.4,1.8,눈가면,"2021년 05월 01일 (토) 제8경주 서울 제 20일 비 포화 17% 18:00
혼3등급 1800M 핸디캡 일반 R1~65 연령오픈"
1,2,7,황금럭키,미,수,4세,52.5,53,먼로,임봉춘,♠송진석,4,533(-5),3.6,1.3,망사눈-,"2021년 05월 01일 (토) 제8경주 서울 제 20일 비 포화 17% 18:00
혼3등급 1800M 핸디캡 일반 R1~65 연령오픈"
2,3,6,케이엔에이스,미,암,5세,*52,51,조상범,박대흥,조경수,½,484(8),111.7,2.1,,"2021년 05월 01일 (토) 제8경주 서울 제 20일 비 포화 17% 18:00
혼3등급 1800M 핸디캡 일반 R1~65 연령오픈"
3,4,4,에모리삭스,미,암,5세,55.5,63,이현종,이관호,♠김창식,1,476(-3),80.2,3.2,망사,"2021년 05월 01일 (토) 제8경주 서울 제 20일 비 포화 17% 18:00
혼3등급 1800M 핸디캡 일반 R1~65 연령오픈"
4,5,12,리틀보이플래시,미,거,5세,52,52,김동수,박윤규,박덕희,½,515(-3),248.3,8.1,,"2021년 05월 01일 (토) 제8경주 서울 제 20일 비 포화 17% 18:00
혼3등급 1800M 핸디캡 일반 R1~65 연령오픈"
5,6,3,금아킹덤,한,수,5세,55,58,박을운,심승태,♠금아산업(주),목,503(-1),91.7,17.6,망사,"2021년 05월 01일 (토) 제8경주 서울 제 20일 비 포화 17% 18:00
혼3등급 1800M 핸디캡 일반 R1~65 연령오픈"
6,7,14,문학엠파이어,미,수,4세,52,52,박태종,정호익,권경자,¾,519(-4),83.1,5.2,,"2021년 05월 01일 (토) 제8경주 서울 제 20일 비 포화 17% 18:00
혼3등급 1800M 핸디캡 일반 R1~65 연령오픈"
7,8,5,록의제왕,미,수,4세,52.5,53,김용근,이신영,♠정영식,½,495(9),7.2,1.3,망사,"2021년 05월 01일 (토) 제8경주 서울 제 20일 비 포화 17% 18:00
혼3등급 1800M 핸디캡 일반 R1~65 연령오픈"
8,9,1,와일드파이트,미,거,5세,*52,51,하정훈,신삼영,유영준,머리,468(8),198.6,11.8,망사눈,"2021년 05월 01일 (토) 제8경주 서울 제 20일 비 포화 17% 18:00
혼3등급 1800M 핸디캡 일반 R1~65 연령오픈"
9,10,8,이스크라,한,거,6세,52,52,송재철,최용구,강태구,3,489(10),162.5,6.4,망사눈,"2021년 05월 01일 (토) 제8경주 서울 제 20일 비 포화 17% 18:00
혼3등급 1800M 핸디캡 일반 R1~65 연령오픈"
10,11,13,체인지메이커,호,수,6세,53,54,이용호,배휴준,문창완,1¼,509(6),48.7,9.5,망사눈,"2021년 05월 01일 (토) 제8경주 서울 제 20일 비 포화 17% 18:00
혼3등급 1800M 핸디캡 일반 R1~65 연령오픈"
11,12,10,금아제니스,한,수,5세,53.5,55,지하주,우창구,♠금아산업(주),2,490(-20),178.7,32.2,"망사눈, Triabit","2021년 05월 01일 (토) 제8경주 서울 제 20일 비 포화 17% 18:00
혼3등급 1800M 핸디캡 일반 R1~65 연령오픈"
12,13,9,능력시대,한,암,6세,*52,54,김옥성,유재길,허건호,2½,478(11),215.4,40.7,,"2021년 05월 01일 (토) 제8경주 서울 제 20일 비 포화 17% 18:00
혼3등급 1800M 핸디캡 일반 R1~65 연령오픈"
13,14,11,에버더챔프,미,거,5세,55.5,63,(-2)임다빈,배휴준,권택종,코,504(0),175.2,9.0,계란형큰,"2021년 05월 01일 (토) 제8경주 서울 제 20일 비 포화 17% 18:00
혼3등급 1800M 핸디캡 일반 R1~65 연령오픈"
