,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,5,록파이터,한,수,3세,57,,김동수,최상식,강승연,,476(8),15.4,3.3,눈가면,"2021년 04월 03일 (토) 제2경주 서울 제 12일 비 포화 16% 12:00
국6등급 1300M 별정A 일반 R0~0 연령오픈"
1,2,2,라온샹젤리,한,암,3세,55,,박태종,박종곤,♠라온건설,½,473(-12),2.1,1.4,망사눈,"2021년 04월 03일 (토) 제2경주 서울 제 12일 비 포화 16% 12:00
국6등급 1300M 별정A 일반 R0~0 연령오픈"
2,3,10,호크의영광,한,거,5세,57,,신형철,최봉주,♠코리아호스랜드,2½,480(0),81.8,14.8,계란형큰,"2021년 04월 03일 (토) 제2경주 서울 제 12일 비 포화 16% 12:00
국6등급 1300M 별정A 일반 R0~0 연령오픈"
3,4,1,비뢰킹,한,거,4세,57,,김효정,배대선,김정두,코,483(-11),4.4,2.5,망사,"2021년 04월 03일 (토) 제2경주 서울 제 12일 비 포화 16% 12:00
국6등급 1300M 별정A 일반 R0~0 연령오픈"
4,5,7,그레이캣,한,수,3세,57,,안토니오,서홍수,김명식,머리,448(-8),7.6,1.4,"계란형큰, 망사눈","2021년 04월 03일 (토) 제2경주 서울 제 12일 비 포화 16% 12:00
국6등급 1300M 별정A 일반 R0~0 연령오픈"
5,6,12,삼정타퍼즈,한,거,4세,56,,(-1)문성혁,서인석,♠김형란,2,463(-12),7.0,3.7,자극판,"2021년 04월 03일 (토) 제2경주 서울 제 12일 비 포화 16% 12:00
국6등급 1300M 별정A 일반 R0~0 연령오픈"
6,7,6,모닝플래시,한,수,3세,57,,이철경,조현수,김중길,코,503(-2),10.5,1.7,"계란형큰, 망사","2021년 04월 03일 (토) 제2경주 서울 제 12일 비 포화 16% 12:00
국6등급 1300M 별정A 일반 R0~0 연령오픈"
7,8,8,송암플레이어,한,암,4세,55,,이혁,전승규,지원철,¾,446(7),17.6,2.8,"망사눈+,Triabit+,눈가면-","2021년 04월 03일 (토) 제2경주 서울 제 12일 비 포화 16% 12:00
국6등급 1300M 별정A 일반 R0~0 연령오픈"
8,9,4,정문최강,한,수,3세,57,,김정준,홍대유,김재영b,2½,501(-5),123.4,6.1,눈가면,"2021년 04월 03일 (토) 제2경주 서울 제 12일 비 포화 16% 12:00
국6등급 1300M 별정A 일반 R0~0 연령오픈"
9,10,3,거센파워,한,수,3세,57,,유승완,박희철,강석대,8,479(2),90.4,12.5,"계란형큰+, 망사","2021년 04월 03일 (토) 제2경주 서울 제 12일 비 포화 16% 12:00
국6등급 1300M 별정A 일반 R0~0 연령오픈"
10,11,11,센아이,한,수,3세,57,,정정희,임봉춘,♠금악목장,5,517(1),292.6,47.6,"망사눈+,계란형큰-","2021년 04월 03일 (토) 제2경주 서울 제 12일 비 포화 16% 12:00
국6등급 1300M 별정A 일반 R0~0 연령오픈"
11,12,9,월드특급,한,거,4세,57,,지하주,박천서,김명식,1¾,476(0),116.3,14.3,"반가지큰, 망사눈","2021년 04월 03일 (토) 제2경주 서울 제 12일 비 포화 16% 12:00
국6등급 1300M 별정A 일반 R0~0 연령오픈"
