,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,8,퀴클리선,미,수,3세,53.5,38,함완식,김동균,민형근,,528(0),9999.9,9999.9,,"2021년 01월 22일 (금) 제8경주 서울 제 3일 흐림 다습 12% 13:45
혼4등급 1200M 별정B 일반 R1~50 연령오픈"
1,2,9,와일드코리아,미,수,4세,54,37,하정훈,신삼영,유영준,1¼,480(10),9999.9,1.0,"망사눈+,망사-","2021년 01월 22일 (금) 제8경주 서울 제 3일 흐림 다습 12% 13:45
혼4등급 1200M 별정B 일반 R1~50 연령오픈"
2,3,6,도깨비,미,거,3세,53.5,38,송재철,조현수,피닉스,1¾,491(6),9999.9,9999.9,"계란형큰,눈가면-","2021년 01월 22일 (금) 제8경주 서울 제 3일 흐림 다습 12% 13:45
혼4등급 1200M 별정B 일반 R1~50 연령오픈"
3,4,2,언비튼가이,미,수,4세,54,38,이해동,배휴준,♠오상철,목,506(13),9999.9,9999.9,망사,"2021년 01월 22일 (금) 제8경주 서울 제 3일 흐림 다습 12% 13:45
혼4등급 1200M 별정B 일반 R1~50 연령오픈"
4,5,12,유니콘브라보,미,수,3세,53.5,38,장추열,최용구,권태석,2½,471(-6),9999.9,9999.9,"계란형큰, 망사눈","2021년 01월 22일 (금) 제8경주 서울 제 3일 흐림 다습 12% 13:45
혼4등급 1200M 별정B 일반 R1~50 연령오픈"
5,6,4,무소의뿔,호,거,5세,54,36,김정준,송문길,지앤지프로덕션,1½,540(5),9999.9,9999.9,망사,"2021년 01월 22일 (금) 제8경주 서울 제 3일 흐림 다습 12% 13:45
혼4등급 1200M 별정B 일반 R1~50 연령오픈"
6,7,5,플라잉팰리스,미,거,3세,53.5,38,이현종,강환민,♠김형순,½,511(3),9999.9,9999.9,"자극판+,망사+,계란형큰-,망사눈-","2021년 01월 22일 (금) 제8경주 서울 제 3일 흐림 다습 12% 13:45
혼4등급 1200M 별정B 일반 R1~50 연령오픈"
7,8,3,문학럭키,미,거,3세,53.5,38,빅투아르,박재우,권경자,½,430(-7),9999.9,9999.9,,"2021년 01월 22일 (금) 제8경주 서울 제 3일 흐림 다습 12% 13:45
혼4등급 1200M 별정B 일반 R1~50 연령오픈"
8,9,10,철심장,호,거,4세,54,38,조한별,김대근,이미양,½,510(-3),9999.9,9999.9,,"2021년 01월 22일 (금) 제8경주 서울 제 3일 흐림 다습 12% 13:45
혼4등급 1200M 별정B 일반 R1~50 연령오픈"
9,10,11,청춘비바,미,거,3세,53.5,38,조상범,박병일,♠한명로,1½,471(12),9999.9,9999.9,망사눈,"2021년 01월 22일 (금) 제8경주 서울 제 3일 흐림 다습 12% 13:45
혼4등급 1200M 별정B 일반 R1~50 연령오픈"
10,11,1,디케이미르,미,거,4세,54,37,안토니오,최용구,표종진,5,466(5),9999.9,9999.9,"계란형큰,망사눈+,승인편자-,혀끈-","2021년 01월 22일 (금) 제8경주 서울 제 3일 흐림 다습 12% 13:45
혼4등급 1200M 별정B 일반 R1~50 연령오픈"
11,,7,스피드고,한,수,4세,54,41,(-1)문성혁,서인석,고재완,출전제외,0(0),----,----,"계란형큰, 눈가면","2021년 01월 22일 (금) 제8경주 서울 제 3일 흐림 다습 12% 13:45
혼4등급 1200M 별정B 일반 R1~50 연령오픈"
