,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,8,톱시드,한,거,4세,57,35,김정준,박병일,김봉섭,,486(18),2.3,2.2,망사눈,"2021년 04월 04일 (일) 제8경주 서울 제 13일 흐림 포화 16% 16:35
국5등급 1700M 핸디캡 일반 R1~35 연령오픈"
1,2,5,금성에이스,한,암,4세,52,31,(-1)문성혁,서인석,조창규,½,496(-3),23.3,3.5,"계란형큰, 망사눈","2021년 04월 04일 (일) 제8경주 서울 제 13일 흐림 포화 16% 16:35
국5등급 1700M 핸디캡 일반 R1~35 연령오픈"
2,3,11,선더윈드,한,수,4세,57,35,안토니오,리카디,조건진,1¼,538(3),3.5,1.2,망사눈,"2021년 04월 04일 (일) 제8경주 서울 제 13일 흐림 포화 16% 16:35
국5등급 1700M 핸디캡 일반 R1~35 연령오픈"
3,4,7,명진데이,한,수,3세,56,33,신형철,전승규,정은섭,1,433(-9),5.6,1.7,"망사눈, Triabit","2021년 04월 04일 (일) 제8경주 서울 제 13일 흐림 포화 16% 16:35
국5등급 1700M 핸디캡 일반 R1~35 연령오픈"
4,5,6,케이엔원더풀,한,거,4세,55,31,먼로,박대흥,조경수,3,502(-14),35.4,3.4,"계란형큰, 망사","2021년 04월 04일 (일) 제8경주 서울 제 13일 흐림 포화 16% 16:35
국5등급 1700M 핸디캡 일반 R1~35 연령오픈"
5,6,3,파크윈,한,수,4세,55,31,이혁,이희영,드림조합,1¼,487(1),4.9,1.6,망사,"2021년 04월 04일 (일) 제8경주 서울 제 13일 흐림 포화 16% 16:35
국5등급 1700M 핸디캡 일반 R1~35 연령오픈"
6,7,4,선파이팅,한,암,4세,51,27,다비드,서범석,이신근,½,478(1),327.4,43.0,"계란형큰,망사눈-","2021년 04월 04일 (일) 제8경주 서울 제 13일 흐림 포화 16% 16:35
국5등급 1700M 핸디캡 일반 R1~35 연령오픈"
7,8,10,경부도령,한,수,4세,51,29,(-4)김아현,유재길,허건호,1¼,463(3),212.8,5.4,,"2021년 04월 04일 (일) 제8경주 서울 제 13일 흐림 포화 16% 16:35
국5등급 1700M 핸디캡 일반 R1~35 연령오픈"
8,9,1,캡틴브라보,한,거,4세,54,29,박태종,곽영효,♠김용래,1¼,428(-2),38.1,4.5,계란형큰,"2021년 04월 04일 (일) 제8경주 서울 제 13일 흐림 포화 16% 16:35
국5등급 1700M 핸디캡 일반 R1~35 연령오픈"
9,10,2,킹오브이글,한,거,5세,51,21,(-3)임다빈,조현수,♠신우철,10,473(0),375.6,40.4,,"2021년 04월 04일 (일) 제8경주 서울 제 13일 흐림 포화 16% 16:35
국5등급 1700M 핸디캡 일반 R1~35 연령오픈"
10,11,9,에이피파텍,한,수,4세,55.5,32,빅투아르,서범석,♠카도노 시게오,¾,478(-2),36.2,5.2,"계란형큰, 눈가면","2021년 04월 04일 (일) 제8경주 서울 제 13일 흐림 포화 16% 16:35
국5등급 1700M 핸디캡 일반 R1~35 연령오픈"
11,12,12,한센초이스,한,암,4세,52,29,이현종,신삼영,♠이혜란,10,471(2),58.7,14.6,"계란형큰+,망사+,망사눈-","2021년 04월 04일 (일) 제8경주 서울 제 13일 흐림 포화 16% 16:35
국5등급 1700M 핸디캡 일반 R1~35 연령오픈"
