,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,5,흥행질주,한,수,4세,54,72,이준철,김대근,♠고광숙,,472(0),1.7,1.0,망사눈,"2021년 05월 09일 (일) 제10경주 서울 제 23일 맑음 다습 10% 18:00
2등급 1800M 핸디캡 일반 R1~80 연령오픈"
1,2,9,금아홀섬,미,거,5세,53,70,함완식,이신영,♠금아산업(주),6,520(11),32.3,3.7,망사,"2021년 05월 09일 (일) 제10경주 서울 제 23일 맑음 다습 10% 18:00
2등급 1800M 핸디캡 일반 R1~80 연령오픈"
2,3,11,갤럽컬린,미,거,5세,54,72,박태종,김점오,♠이성인,¾,504(-2),7.6,3.5,"계란형큰, 망사눈","2021년 05월 09일 (일) 제10경주 서울 제 23일 맑음 다습 10% 18:00
2등급 1800M 핸디캡 일반 R1~80 연령오픈"
3,4,8,골드해머,호,수,6세,51,66,우에다,송문길,(주)나스카,3,509(-4),19.0,4.6,,"2021년 05월 09일 (일) 제10경주 서울 제 23일 맑음 다습 10% 18:00
2등급 1800M 핸디캡 일반 R1~80 연령오픈"
4,5,1,불멸의제왕,미,거,6세,*52,66,박현우,최용구,이영해,1¾,487(-8),9999.9,11.8,계란형큰,"2021년 05월 09일 (일) 제10경주 서울 제 23일 맑음 다습 10% 18:00
2등급 1800M 핸디캡 일반 R1~80 연령오픈"
5,6,2,조우니가,미,암,5세,*52,67,조한별,임봉춘,안희철,¾,448(-3),92.7,9.7,,"2021년 05월 09일 (일) 제10경주 서울 제 23일 맑음 다습 10% 18:00
2등급 1800M 핸디캡 일반 R1~80 연령오픈"
6,7,4,정안킹덤,한,거,7세,*52,66,김옥성,김윤섭,조금제,½,462(-11),27.1,6.9,,"2021년 05월 09일 (일) 제10경주 서울 제 23일 맑음 다습 10% 18:00
2등급 1800M 핸디캡 일반 R1~80 연령오픈"
7,8,13,아이언삭스,미,수,4세,52.5,69,김용근,이신영,♠김창식,목,477(1),3.6,1.3,혀보정큰,"2021년 05월 09일 (일) 제10경주 서울 제 23일 맑음 다습 10% 18:00
2등급 1800M 핸디캡 일반 R1~80 연령오픈"
8,9,6,선더마크,미,암,5세,55.5,79,안토니오,박대흥,우순근,1½,517(2),44.1,3.0,망사,"2021년 05월 09일 (일) 제10경주 서울 제 23일 맑음 다습 10% 18:00
2등급 1800M 핸디캡 일반 R1~80 연령오픈"
9,10,10,맘보칸,한,수,6세,51,66,하정훈,박재우,김세권,머리,488(2),15.4,29.6,"반가지큰, 망사눈","2021년 05월 09일 (일) 제10경주 서울 제 23일 맑음 다습 10% 18:00
2등급 1800M 핸디캡 일반 R1~80 연령오픈"
10,11,12,선더블레이드,미,거,5세,56.5,77,정정희,강환민,♠김형란,2½,497(20),107.0,7.0,"계란형큰, 망사눈","2021년 05월 09일 (일) 제10경주 서울 제 23일 맑음 다습 10% 18:00
2등급 1800M 핸디캡 일반 R1~80 연령오픈"
11,12,7,히비키,한,거,7세,52.5,69,다비드,신삼영,♠요시다 테루야,7,486(-1),63.2,5.7,,"2021년 05월 09일 (일) 제10경주 서울 제 23일 맑음 다습 10% 18:00
2등급 1800M 핸디캡 일반 R1~80 연령오픈"
12,,3,소중한만남,미,수,7세,*52,67,이철경,서인석,최영훈,출전제외,0(0),----,----,"계란형큰, 눈가면","2021년 05월 09일 (일) 제10경주 서울 제 23일 맑음 다습 10% 18:00
2등급 1800M 핸디캡 일반 R1~80 연령오픈"
