,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,2,영화즈플라잉,한,암,5세,53,48,(-3)임다빈,최봉주,김정철,,466(-2),9999.9,9999.9,계란형큰,"2021년 01월 22일 (금) 제9경주 서울 제 3일 흐림 다습 12% 14:10
국4등급 1200M 핸디캡 일반 R1~50 연령오픈 암"
1,2,4,티케이데이,한,암,4세,53,42,이혁,김동철,♠김태권,5,521(0),9999.9,9999.9,"반가지큰, 망사눈","2021년 01월 22일 (금) 제9경주 서울 제 3일 흐림 다습 12% 14:10
국4등급 1200M 핸디캡 일반 R1~50 연령오픈 암"
2,3,7,럭키재산,한,암,3세,*52,39,이용호,박재우,최기영,1¼,443(-10),5.6,1.0,,"2021년 01월 22일 (금) 제9경주 서울 제 3일 흐림 다습 12% 14:10
국4등급 1200M 핸디캡 일반 R1~50 연령오픈 암"
3,4,8,자이언트걸,한,암,4세,51,37,김동수,김동균,♠신윤경,1,476(2),9999.9,9999.9,"계란형큰, 망사눈","2021년 01월 22일 (금) 제9경주 서울 제 3일 흐림 다습 12% 14:10
국4등급 1200M 핸디캡 일반 R1~50 연령오픈 암"
4,5,3,백산선더,한,암,4세,52,40,이현종,리카디,♠이용식,½,453(2),1.9,9999.9,"계란형큰, 망사","2021년 01월 22일 (금) 제9경주 서울 제 3일 흐림 다습 12% 14:10
국4등급 1200M 핸디캡 일반 R1~50 연령오픈 암"
5,6,1,여걸비전,한,암,5세,*52,39,박태종,이희영,김재영a,½,477(2),1.9,9999.9,,"2021년 01월 22일 (금) 제9경주 서울 제 3일 흐림 다습 12% 14:10
국4등급 1200M 핸디캡 일반 R1~50 연령오픈 암"
6,7,12,큐티바비,한,암,5세,53.5,43,김정준,김윤섭,지원철,1,470(-16),9999.9,9999.9,,"2021년 01월 22일 (금) 제9경주 서울 제 3일 흐림 다습 12% 14:10
국4등급 1200M 핸디캡 일반 R1~50 연령오픈 암"
7,8,11,굿바우,한,암,4세,53,42,다비드,이희영,이재상,¾,483(-12),9999.9,9999.9,망사눈,"2021년 01월 22일 (금) 제9경주 서울 제 3일 흐림 다습 12% 14:10
국4등급 1200M 핸디캡 일반 R1~50 연령오픈 암"
8,9,10,날아라힐,한,암,5세,54,46,(-1)문성혁,서인석,최상기,3,515(-24),9999.9,9999.9,,"2021년 01월 22일 (금) 제9경주 서울 제 3일 흐림 다습 12% 14:10
국4등급 1200M 핸디캡 일반 R1~50 연령오픈 암"
9,10,9,비르투스,한,암,5세,54,44,함완식,홍대유,양경필,1½,496(-8),9999.9,9999.9,눈가면,"2021년 01월 22일 (금) 제9경주 서울 제 3일 흐림 다습 12% 14:10
국4등급 1200M 핸디캡 일반 R1~50 연령오픈 암"
10,11,6,이글아이,한,암,5세,56,48,먼로,이신영,지앤지프로덕션,½,489(19),9999.9,9999.9,망사눈,"2021년 01월 22일 (금) 제9경주 서울 제 3일 흐림 다습 12% 14:10
국4등급 1200M 핸디캡 일반 R1~50 연령오픈 암"
11,12,5,사이킥보스,한,암,4세,51,38,(-4)김아현,지용철,♠금악목장,3,491(-3),9999.9,9999.9,,"2021년 01월 22일 (금) 제9경주 서울 제 3일 흐림 다습 12% 14:10
국4등급 1200M 핸디캡 일반 R1~50 연령오픈 암"
