,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,9,송암캣,한,암,4세,55,,박현우,안해양,지원철,,432(-13),1867.9,70.1,망사,"2021년 03월 21일 (일) 제1경주 서울 제 10일 흐림 양호 5% 10:45
국6등급 1200M 별정A 일반 R0~0 연령오픈 암"
1,2,14,모던베스트,한,암,3세,54.5,,김귀배,이희영,베스트샤인조합,목,439(12),78.4,3.1,,"2021년 03월 21일 (일) 제1경주 서울 제 10일 흐림 양호 5% 10:45
국6등급 1200M 별정A 일반 R0~0 연령오픈 암"
2,3,5,월영이,한,암,4세,55,,김정준,홍대유,김정숙,½,486(4),1067.4,5.5,,"2021년 03월 21일 (일) 제1경주 서울 제 10일 흐림 양호 5% 10:45
국6등급 1200M 별정A 일반 R0~0 연령오픈 암"
3,4,4,팬시팬츠,한,암,3세,54.5,,송재철,서홍수,윤지중,1½,438(17),70.9,2.8,,"2021년 03월 21일 (일) 제1경주 서울 제 10일 흐림 양호 5% 10:45
국6등급 1200M 별정A 일반 R0~0 연령오픈 암"
4,5,10,방탄여걸,한,암,3세,54.5,,조상범,이관호,♠김태권,¾,417(7),159.0,7.7,"계란형큰, 망사","2021년 03월 21일 (일) 제1경주 서울 제 10일 흐림 양호 5% 10:45
국6등급 1200M 별정A 일반 R0~0 연령오픈 암"
5,6,2,매직타이드,한,암,3세,54.5,,먼로,서인석,최상기,1¾,466(7),9.5,1.5,,"2021년 03월 21일 (일) 제1경주 서울 제 10일 흐림 양호 5% 10:45
국6등급 1200M 별정A 일반 R0~0 연령오픈 암"
6,7,12,강서프린세스,한,암,3세,54.5,,안토니오,토니,♠(주)디알엠씨티,목,520(5),1.0,1.2,"계란형큰, 망사,승인편자+","2021년 03월 21일 (일) 제1경주 서울 제 10일 흐림 양호 5% 10:45
국6등급 1200M 별정A 일반 R0~0 연령오픈 암"
7,8,13,퍼지퀸,한,암,3세,54.5,,빅투아르,조현수,김욱수,½,475(-7),862.1,58.2,망사,"2021년 03월 21일 (일) 제1경주 서울 제 10일 흐림 양호 5% 10:45
국6등급 1200M 별정A 일반 R0~0 연령오픈 암"
8,9,1,농본바다,한,암,3세,54.5,,김효정,배대선,♠김용래,목,479(4),35.1,2.0,,"2021년 03월 21일 (일) 제1경주 서울 제 10일 흐림 양호 5% 10:45
국6등급 1200M 별정A 일반 R0~0 연령오픈 암"
9,10,3,따뜻한빛,한,암,3세,54.5,,신형철,안병기,♠우태율,2,438(-10),3735.9,84.1,망사눈,"2021년 03월 21일 (일) 제1경주 서울 제 10일 흐림 양호 5% 10:45
국6등급 1200M 별정A 일반 R0~0 연령오픈 암"
10,11,7,마하지존,한,암,3세,54.5,,박을운,최용건,장철환,목,483(-6),11.7,1.6,"계란형큰, 망사","2021년 03월 21일 (일) 제1경주 서울 제 10일 흐림 양호 5% 10:45
국6등급 1200M 별정A 일반 R0~0 연령오픈 암"
11,12,8,위닝투게더,한,암,3세,54.5,,유승완,최영주,김창국,1,460(-5),355.8,50.0,"계란형큰,망사눈-","2021년 03월 21일 (일) 제1경주 서울 제 10일 흐림 양호 5% 10:45
국6등급 1200M 별정A 일반 R0~0 연령오픈 암"
12,13,6,미스스피드,한,암,3세,54.5,,김옥성,김동철,김명식,5,437(13),339.6,18.4,,"2021년 03월 21일 (일) 제1경주 서울 제 10일 흐림 양호 5% 10:45
국6등급 1200M 별정A 일반 R0~0 연령오픈 암"
13,14,11,원더풀글리터,한,암,4세,55,,황순도,임봉춘,♠지대섭,18,478(-1),3735.9,65.9,망사,"2021년 03월 21일 (일) 제1경주 서울 제 10일 흐림 양호 5% 10:45
국6등급 1200M 별정A 일반 R0~0 연령오픈 암"
