,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,4,큐피드불릿,한,거,3세,56.5,,송재철,송문길,♠서순배,,465(6),9999.9,9999.9,"계란형큰, 망사눈","2021년 02월 05일 (금) 제1경주 서울 제 5일 맑음 다습 10% 10:00
국6등급 1000M 별정A 일반 R0~0 연령오픈"
1,2,1,불의가속,한,거,3세,56.5,,박병윤,손영표,신상섭,1,438(-13),9999.9,9999.9,망사눈+,"2021년 02월 05일 (금) 제1경주 서울 제 5일 맑음 다습 10% 10:00
국6등급 1000M 별정A 일반 R0~0 연령오픈"
2,3,8,홀리데이참,한,수,3세,56.5,,조한별,유재길,김세민,5,476(7),3.2,1.1,망사,"2021년 02월 05일 (금) 제1경주 서울 제 5일 맑음 다습 10% 10:00
국6등급 1000M 별정A 일반 R0~0 연령오픈"
3,4,6,데스크탑,한,수,3세,56.5,,조상범,배휴준,조금제,½,452(1),9999.9,9999.9,망사눈+,"2021년 02월 05일 (금) 제1경주 서울 제 5일 맑음 다습 10% 10:00
국6등급 1000M 별정A 일반 R0~0 연령오픈"
4,5,5,천상성,한,수,3세,56.5,,부민호,최용건,임정균,머리,479(-2),3.2,1.1,"계란형큰, 망사","2021년 02월 05일 (금) 제1경주 서울 제 5일 맑음 다습 10% 10:00
국6등급 1000M 별정A 일반 R0~0 연령오픈"
5,6,3,모던골드,한,수,3세,56.5,,하정훈,심승태,김은갑,1,440(-7),9999.9,9999.9,망사눈,"2021년 02월 05일 (금) 제1경주 서울 제 5일 맑음 다습 10% 10:00
국6등급 1000M 별정A 일반 R0~0 연령오픈"
6,7,9,스타크레이지,한,수,3세,56.5,,김정준,심승태,♠선우파워텍(주),3,507(17),9999.9,9999.9,,"2021년 02월 05일 (금) 제1경주 서울 제 5일 맑음 다습 10% 10:00
국6등급 1000M 별정A 일반 R0~0 연령오픈"
7,8,2,영광의행진,한,수,3세,56.5,,박현우,김동균,♠변창덕,코,489(1),3.2,1.1,"계란형큰, 눈가면","2021년 02월 05일 (금) 제1경주 서울 제 5일 맑음 다습 10% 10:00
국6등급 1000M 별정A 일반 R0~0 연령오픈"
8,9,11,엔에스미래,한,수,3세,56.5,,이강서,구자흥,피엔에스홈즈,2½,472(-9),9999.9,9999.9,"계란형큰+, 망사","2021년 02월 05일 (금) 제1경주 서울 제 5일 맑음 다습 10% 10:00
국6등급 1000M 별정A 일반 R0~0 연령오픈"
9,10,7,토루크막토,한,암,3세,54.5,,다비드,곽영효,김봉섭,1¾,460(4),3.2,1.1,,"2021년 02월 05일 (금) 제1경주 서울 제 5일 맑음 다습 10% 10:00
국6등급 1000M 별정A 일반 R0~0 연령오픈"
10,11,10,배다리킹덤,한,암,3세,54.5,,방춘식,홍대유,♠송한우,7,470(-30),9999.9,9999.9,,"2021년 02월 05일 (금) 제1경주 서울 제 5일 맑음 다습 10% 10:00
국6등급 1000M 별정A 일반 R0~0 연령오픈"
11,12,12,임페리얼데이,한,암,3세,54.5,,박태종,최봉주,♠양순희,2,472(1),9999.9,9999.9,망사눈+,"2021년 02월 05일 (금) 제1경주 서울 제 5일 맑음 다습 10% 10:00
국6등급 1000M 별정A 일반 R0~0 연령오픈"
