,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,9,그레이스퀸,한,암,4세,55,32,이혁,홍대유,정이철,,448(1),2.8,1.6,망사눈,"2021년 05월 09일 (일) 제8경주 서울 제 23일 맑음 다습 10% 16:35
국5등급 1300M 핸디캡 일반 R1~35 연령오픈 암"
1,2,3,라온샹젤리,한,암,3세,53.5,29,최범현,박종곤,♠라온건설,2,475(2),5.9,1.2,망사눈,"2021년 05월 09일 (일) 제8경주 서울 제 23일 맑음 다습 10% 16:35
국5등급 1300M 핸디캡 일반 R1~35 연령오픈 암"
2,3,8,프리마니케,한,암,5세,52,26,문성혁,서인석,천병득,7,457(-5),51.9,7.6,"계란형큰, 망사눈","2021년 05월 09일 (일) 제8경주 서울 제 23일 맑음 다습 10% 16:35
국5등급 1300M 핸디캡 일반 R1~35 연령오픈 암"
3,4,2,큐피드비상,한,암,4세,54.5,31,다비드,서범석,♠서순배,목,459(-4),5.7,1.3,망사눈,"2021년 05월 09일 (일) 제8경주 서울 제 23일 맑음 다습 10% 16:35
국5등급 1300M 핸디캡 일반 R1~35 연령오픈 암"
4,5,6,마루캐슬,한,암,4세,52,26,우에다,손영표,류재욱,½,494(0),39.1,23.4,"계란형큰, 망사","2021년 05월 09일 (일) 제8경주 서울 제 23일 맑음 다습 10% 16:35
국5등급 1300M 핸디캡 일반 R1~35 연령오픈 암"
5,6,10,새로운보배,한,암,5세,54.5,31,김정준,심승태,류재욱,1,456(-2),30.9,2.4,계란형큰,"2021년 05월 09일 (일) 제8경주 서울 제 23일 맑음 다습 10% 16:35
국5등급 1300M 핸디캡 일반 R1~35 연령오픈 암"
6,7,1,퀸오브베스트,한,암,3세,54.5,31,함완식,김동균,♠신우철,½,453(2),2.3,1.4,망사눈,"2021년 05월 09일 (일) 제8경주 서울 제 23일 맑음 다습 10% 16:35
국5등급 1300M 핸디캡 일반 R1~35 연령오픈 암"
7,8,7,올마이퀸,한,암,5세,52,26,박태종,김동철,♠양순희,4,437(-2),63.8,11.8,"망사, 반가지큰","2021년 05월 09일 (일) 제8경주 서울 제 23일 맑음 다습 10% 16:35
국5등급 1300M 핸디캡 일반 R1~35 연령오픈 암"
8,9,5,원더플레이스,한,암,4세,52.5,27,송재철,우창구,이장운,1½,443(-1),59.8,9.0,망사눈,"2021년 05월 09일 (일) 제8경주 서울 제 23일 맑음 다습 10% 16:35
국5등급 1300M 핸디캡 일반 R1~35 연령오픈 암"
9,10,4,송암바비,한,암,6세,*52,21,이강서,유재길,지원철,목,469(8),188.7,17.3,,"2021년 05월 09일 (일) 제8경주 서울 제 23일 맑음 다습 10% 16:35
국5등급 1300M 핸디캡 일반 R1~35 연령오픈 암"
