,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,6,눈부신한센,한,암,4세,*52,38,문세영,우창구,이장운,,491(16),1.9,1.1,"반가지큰, 망사눈","2021년 05월 08일 (토) 제6경주 서울 제 22일 흐림 다습 10% 16:20
국4등급 1200M 핸디캡 일반 R1~50 연령오픈 암"
1,2,12,원더풀루비,한,암,5세,52,39,박을운,배휴준,♠지대섭,5,479(4),124.8,7.8,"망사, Triabit","2021년 05월 08일 (토) 제6경주 서울 제 22일 흐림 다습 10% 16:20
국4등급 1200M 핸디캡 일반 R1~50 연령오픈 암"
2,3,13,머니시장,한,암,4세,53,41,김효정,배대선,박상헌,2,463(-3),11.1,3.7,망사,"2021년 05월 08일 (토) 제6경주 서울 제 22일 흐림 다습 10% 16:20
국4등급 1200M 핸디캡 일반 R1~50 연령오픈 암"
3,4,11,여걸비전,한,암,5세,52,39,다비드,이희영,김재영a,2,470(1),29.5,3.4,,"2021년 05월 08일 (토) 제6경주 서울 제 22일 흐림 다습 10% 16:20
국4등급 1200M 핸디캡 일반 R1~50 연령오픈 암"
4,5,9,맘마로마,한,암,5세,53.5,42,정정희,리카디,♠김용래,1¼,492(3),89.7,9.9,"계란형큰, 망사,혀끈+","2021년 05월 08일 (토) 제6경주 서울 제 22일 흐림 다습 10% 16:20
국4등급 1200M 핸디캡 일반 R1~50 연령오픈 암"
5,6,1,그린다르크,한,암,5세,53,41,송재철,구자흥,김재영b,¾,468(6),26.6,3.2,망사눈,"2021년 05월 08일 (토) 제6경주 서울 제 22일 흐림 다습 10% 16:20
국4등급 1200M 핸디캡 일반 R1~50 연령오픈 암"
6,7,8,독보천하,한,암,4세,52.5,40,문성혁,배휴준,♠김진영a,½,505(8),31.7,6.4,,"2021년 05월 08일 (토) 제6경주 서울 제 22일 흐림 다습 10% 16:20
국4등급 1200M 핸디캡 일반 R1~50 연령오픈 암"
7,8,7,글로벌선,한,암,4세,52.5,40,김동수,최상식,♠장재형,2½,475(18),2.9,1.4,"망사, 혀끈","2021년 05월 08일 (토) 제6경주 서울 제 22일 흐림 다습 10% 16:20
국4등급 1200M 핸디캡 일반 R1~50 연령오픈 암"
8,9,3,브라운로즈,한,암,6세,54.5,44,빅투아르,이관호,제주축협,½,439(2),36.1,2.8,망사눈,"2021년 05월 08일 (토) 제6경주 서울 제 22일 흐림 다습 10% 16:20
국4등급 1200M 핸디캡 일반 R1~50 연령오픈 암"
9,10,4,파티파워,한,암,8세,*52,36,김옥성,박희철,조병해,2,439(-9),422.0,16.4,,"2021년 05월 08일 (토) 제6경주 서울 제 22일 흐림 다습 10% 16:20
국4등급 1200M 핸디캡 일반 R1~50 연령오픈 암"
10,11,5,최강마,한,암,4세,*52,36,문정균,최영주,말사모,1,456(1),44.3,7.9,,"2021년 05월 08일 (토) 제6경주 서울 제 22일 흐림 다습 10% 16:20
국4등급 1200M 핸디캡 일반 R1~50 연령오픈 암"
11,12,10,땡큐마더,한,암,5세,56,47,이철경,서인석,♠강용식,3,498(1),31.5,15.9,"계란형큰, 양털코","2021년 05월 08일 (토) 제6경주 서울 제 22일 흐림 다습 10% 16:20
국4등급 1200M 핸디캡 일반 R1~50 연령오픈 암"
12,13,2,라온윌리엄스,한,암,5세,53,41,조상범,안병기,♠라온산업개발(주),¾,454(1),13.5,3.6,망사,"2021년 05월 08일 (토) 제6경주 서울 제 22일 흐림 다습 10% 16:20
국4등급 1200M 핸디캡 일반 R1~50 연령오픈 암"
